drug_names,pair_count,http_status,returned_records,total_api_matches,eligible_single_drug_label_count,unique_eligible_indication_texts,combination_records,indications_text,source_urls,all_eligible_set_ids,label_status,api_last_updated
tadalafil,1,200,30,145,30,15,0,"1 INDICATIONS AND USAGE Tadalafil tablet is a phosphodiesterase 5 (PDE5) inhibitor indicated for the treatment of: erectile dysfunction (ED) ( 1.1 ) the signs and symptoms of benign prostatic hyperplasia (BPH) ( 1.2 ) ED and the signs and symptoms of BPH (ED/BPH) ( 1.3 ) If tadalafil tablets are used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks ( 1.4 ). 1.1 Erectile Dysfunction Tadalafil tablets are indicated for the treatment of erectile dysfunction (ED). 1.2 Benign Prostatic Hyperplasia Tadalafil tablets are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH). 1.3 Erectile Dysfunction and Benign Prostatic Hyperplasia Tadalafil tablets are indicated for the treatment of ED and the signs and symptoms of BPH (ED/BPH). 1.4 Limitation of Use If tadalafil tablets are used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks because the incremental benefit of tadalafil tablets decreases from 4 weeks until 26 weeks, and the incremental benefit of tadalafil tablets beyond 26 weeks is unknown [see Clinical Studies ( 14.3 )] .

[LABEL]
1 INDICATIONS AND USAGE Tadalafil Tablets are phosphodiesterase 5 (PDE5) inhibitor indicated for the treatment of: erectile dysfunction (ED) ( 1.1 ) the signs and symptoms of benign prostatic hyperplasia (BPH) ( 1.2 ) ED and the signs and symptoms of BPH (ED/BPH) ( 1.3 ) If Tadalafil Tablets are used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks ( 1.4 ). 1.1 Erectile Dysfunction Tadalafil Tablets are indicated for the treatment of erectile dysfunction (ED). 1.2 Benign Prostatic Hyperplasia Tadalafil Tablets are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH). 1.3 Erectile Dysfunction and Benign Prostatic Hyperplasia Tadalafil Tablets are indicated for the treatment of ED and the signs and symptoms of BPH (ED/BPH). 1.4 Limitation of Use If Tadalafil Tablets are used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks because the incremental benefit of Tadalafil Tablets decreases from 4 weeks until 26 weeks, and the incremental benefit of Tadalafil Tablets beyond 26 weeks is unknown [see Clinical Studies ( 14.3 )] .

[LABEL]
1 INDICATIONS AND USAGE Tadalafil is a phosphodiesterase 5 (PDE5) inhibitor indicated for the treatment of: erectile dysfunction (ED) ( 1.1 ) the signs and symptoms of benign prostatic hyperplasia (BPH) ( 1.2 ) ED and the signs and symptoms of BPH (ED/BPH) ( 1.3 ) If tadalafil tablets are used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks ( 1.4 ). 1.1 Erectile Dysfunction Tadalafil tablets are indicated for the treatment of erectile dysfunction (ED). 1.2 Benign Prostatic Hyperplasia Tadalafil tablets are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH). 1.3 Erectile Dysfunction and Benign Prostatic Hyperplasia Tadalafil tablets are indicated for the treatment of ED and the signs and symptoms of BPH (ED/BPH). 1.4 Limitation of Use If tadalafil tablets are used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks because the incremental benefit of tadalafil decreases from 4 weeks until 26 weeks, and the incremental benefit of tadalafil beyond 26 weeks is unknown [see Clinical Studies ( 14.3 )] .

[LABEL]
1 INDICATIONS AND USAGE Tadalafil is a phosphodiesterase 5 (PDE5) inhibitor indicated for the treatment of: erectile dysfunction (ED) ( 1.1 ) the signs and symptoms of benign prostatic hyperplasia (BPH) ( 1.2 ) ED and the signs and symptoms of BPH (ED/BPH) ( 1.3 ) If tadalafil is used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks ( 1.4 ). 1.1 Erectile Dysfunction Tadalafil tablets, USP are indicated for the treatment of erectile dysfunction (ED). 1.2 Benign Prostatic Hyperplasia Tadalafil tablets, USP are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH). 1.3 Erectile Dysfunction and Benign Prostatic Hyperplasia Tadalafil tablets, USP are indicated for the treatment of ED and the signs and symptoms of BPH (ED/BPH). 1.4 Limitation of Use If tadalafil is used with finasteride to initiate BPH treatment, such use is recommended for up to 26 weeks because the incremental benefit of tadalafil decreases from 4 weeks until 26 weeks, and the incremental benefit of tadalafil beyond 26 weeks is unknown [see Clinical Studies ( 14.3 )] .",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=cf9431ef-ea02-457d-b83a-ce13fb963d95;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=394be6ef-c0f7-4cd5-8062-39fda5c1c2c4;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6847ad6-3b5b-47e5-a3b5-04dc3182d72b;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c3409762-3b2b-1cfc-e053-2995a90ab91b,cf9431ef-ea02-457d-b83a-ce13fb963d95;394be6ef-c0f7-4cd5-8062-39fda5c1c2c4;a6847ad6-3b5b-47e5-a3b5-04dc3182d72b;c3409762-3b2b-1cfc-e053-2995a90ab91b;415bd983-86f3-4f38-917a-9805024f31cb;cec49f6c-71f1-4de7-b515-1612ae16e5db;89a33a41-0f01-4f29-8b2f-769d649fbdcb;bcd8f8ab-81a2-4891-83db-24a0b0e25895;b3a58c17-f260-4125-abd1-27da00bb0719;82dfea4c-9fe5-438a-917f-8f7d395ee8ca;90f38460-62ad-492e-a3da-403d5a5a5d86;88132351-7fee-47ef-8007-ef2777543299;a0f728b6-2cc6-cb65-e053-2a95a90ab142;fee8c2be-ccfa-4c66-abed-5e232ec762ae;78509a43-a907-4359-9022-f38c4f765880,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tafamidis,1,200,1,1,0,0,1,,,,NO_USABLE_SINGLE_DRUG_LABEL,2026-09-08
talazoparib,1,200,4,4,4,2,0,"1 INDICATIONS AND USAGE TALZENNA is a poly (ADP-ribose) polymerase (PARP) inhibitor indicated for: Breast Cancer • As a single agent, for the treatment of adult patients with deleterious or suspected deleterious germline BRCA -mutated (g BRCA m) HER2-negative locally advanced or metastatic breast cancer. Select patients for therapy based on an FDA-approved companion diagnostic for TALZENNA. ( 1.1 ) HRR Gene-mutated Metastatic Castration-Resistant Prostate Cancer (mCRPC) • In combination with enzalutamide for the treatment of adult patients with HRR gene-mutated metastatic castration-resistant prostate cancer (mCRPC). ( 1.2 ) 1.1 BRCA -mutated (g BRCA m) HER2-negative Locally Advanced or Metastatic Breast Cancer TALZENNA is indicated as a single agent for the treatment of adult patients with deleterious or suspected deleterious germline breast cancer susceptibility gene ( BRCA )-mutated (g BRCA m) human epidermal growth factor receptor 2 (HER2)-negative locally advanced or metastatic breast cancer. Select patients for therapy based on an FDA-approved companion diagnostic for TALZENNA [see Dosage and Administration (2.1) ] . 1.2 HRR Gene-mutated Metastatic Castration-Resistant Prostate Cancer (mCRPC) TALZENNA is indicated in combination with enzalutamide for the treatment of adult patients with homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) [see Dosage and Administration (2.3) ] .

[LABEL]
1 INDICATIONS AND USAGE TALZENNA is a poly (ADP-ribose) polymerase (PARP) inhibitor indicated for: Breast Cancer • As a single agent, for the treatment of adult patients with deleterious or suspected deleterious germline BRCA -mutated (g BRCA m) HER2-negative locally advanced or metastatic breast cancer. Select patients for therapy based on an FDA-approved companion diagnostic for TALZENNA. ( 1.1 ) HRR Gene-Mutated mCRPC • In combination with enzalutamide for the treatment of adult patients with HRR gene-mutated metastatic castration-resistant prostate cancer (mCRPC). ( 1.2 ) 1.1 BRCA -mutated (g BRCA m) HER2-negative Locally Advanced or Metastatic Breast Cancer TALZENNA is indicated as a single agent for the treatment of adult patients with deleterious or suspected deleterious germline breast cancer susceptibility gene ( BRCA )-mutated (g BRCA m) human epidermal growth factor receptor 2 (HER2)-negative locally advanced or metastatic breast cancer. Select patients for therapy based on an FDA-approved companion diagnostic for TALZENNA [see Dosage and Administration (2.1) ] . 1.2 HRR Gene-mutated mCRPC TALZENNA is indicated in combination with enzalutamide for the treatment of adult patients with homologous recombination repair (HRR) gene-mutated metastatic castration-resistant prostate cancer (mCRPC) [see Dosage and Administration (2.3) ] .",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=13839d4f-6acf-4ffb-a128-79df59319273;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b653221e-971f-4452-92d4-797924f1ff59,13839d4f-6acf-4ffb-a128-79df59319273;b653221e-971f-4452-92d4-797924f1ff59,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tamsulosin,1,200,30,67,29,16,1,"1 INDICATIONS AND USAGE Tamsulosin hydrochloride capsules are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH) [see Clinical Studies (14) ] . Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension. • Tamsulosin hydrochloride capsules are an alpha 1 adrenoceptor antagonist indicated for treatment of the signs and symptoms of benign prostatic hyperplasia (1) • Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension (1)

[LABEL]
1 INDICATIONS AND USAGE • Tamsulosin hydrochloride capsules are an alpha 1 adrenoceptor antagonist indicated for treatment of the signs and symptoms of benign prostatic hyperplasia ( 1 ) • Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension ( 1 ) Tamsulosin hydrochloride capsules, USP are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH) [see Clinical Studies ( 14 )] . Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension.

[LABEL]
1 INDICATIONS AND USAGE Tamsulosin hydrochloride capsules are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH) [see Clinical Studies (14) ] . Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension. Tamsulosin hydrochloride capsules are an alpha 1 adrenoceptor antagonist indicated for treatment of the signs and symptoms of benign prostatic hyperplasia (1) Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension (1)

[LABEL]
1 INDICATIONS AND USAGE Tamsulosin hydrochloride capsules are an alpha 1 adrenoceptor antagonist indicated for treatment of the signs and symptoms of benign prostatic hyperplasia ( 1 ) Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension ( 1 ) Tamsulosin hydrochloride capsules, USP are indicated for the treatment of the signs and symptoms of benign prostatic hyperplasia (BPH) [see Clinical Studies ( 14 )] . Tamsulosin hydrochloride capsules are not indicated for the treatment of hypertension.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0e3206ba-db3e-40b3-b46b-c7ae4703fdea;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e4202c52-be9d-41d9-b5ff-122740298544;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a608ddc8-fe42-484e-b61f-307c60151138;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e9372720-bd02-e4a6-0afd-42fe0c661c00,0e3206ba-db3e-40b3-b46b-c7ae4703fdea;e4202c52-be9d-41d9-b5ff-122740298544;a608ddc8-fe42-484e-b61f-307c60151138;e9372720-bd02-e4a6-0afd-42fe0c661c00;5ed219aa-cf65-457f-8570-d26b48edb240;6142d7b6-e5ea-1af0-e053-2991aa0a00cd;7a420aca-31e6-8e0c-e053-2a91aa0a1be0;8de50eca-8cc5-082d-e053-2a95a90a346d;00097e78-9c04-4e62-8260-ddb50e9a6a93;14db58df-7584-410b-8cf4-4b928dada859;13a5032d-0be1-4001-916e-459f0b1a051d;43bec742-fbc4-39af-e063-6294a90ac734;62fa7fdf-c588-6f79-e053-2a91aa0a4c19;18e9741b-969a-5a87-e063-6294a90a8851;f185abfc-367d-45da-87c4-86d9f70bcd5d;82d65964-de00-42c2-baaa-cc3de744b8eb,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tapentadol,1,200,7,7,7,7,0,"1 INDICATIONS AND USAGE Tapentadol tablets are indicated for the management of acute pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate in adults. Limitations of Use Because of the risks of addiction, abuse, misuse, overdose, and death, which can occur at any dose or duration [see Warnings and Precautions (5.1)], and persist over the course of therapy, reserve opioid analgesics, including tapentadol tablets for use in patients for whom alternative treatment options are ineffective, not tolerated, or would be otherwise inadequate to provide sufficient management of pain. Pediatric use information is approved for Collegium Pharmaceutical, Inc.’s NUCYNTA tablets. However, due to Collegium Pharmaceutical, Inc.’s marketing exclusivity rights, this drug product is not labeled with that information. Tapentadol tablets are an opioid analgesic indicated for the management of acute pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate in adults. ( 1 ) Limitations of Use Because of the risks of addiction, abuse, misuse, overdose, and death, which can occur at any dosage or duration, and persist over the course of therapy, reserve opioid analgesics, including tapentadol tablets for use in patients for whom alternative treatment options are ineffective, not tolerated, or would be otherwise inadequate to provide sufficient management of pain. ( 1 , 5.1 )

[LABEL]
1 INDICATIONS & USAGE Tapentadol hydrochloride oral solution is indicated for the management of acute pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate in adults. Limitations of Use Because of the risks of addiction, abuse, misuse, overdose, and death, which can occur at any dosage or duration and persist over the course of therapy, [see Warnings and Precautions (5.2)] , reserve opioid analgesics, including tapentadol hydrochloride oral solution for use in patients for whom alternative treatment options are ineffective, not tolerated, or would be otherwise inadequate to provide sufficient management of pain. Pediatric use information is approved for Collegium Pharmaceutical, Inc.’s NUCYNTA oral solution. However, due to Collegium Pharmaceutical, Inc.’s marketing exclusivity rights, this drug product is not labeled with that information. Tapentadol hydrochloride oral solution is an opioid analgesic indicated for the management of acute pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate, in adults. (1) Limitations of Use Because of the risks of addiction, abuse, misuse, overdose, and death, which can occur at any dosage or duration and persist over the course of therapy, reserve opioid analgesics, including tapentadol hydrochloride oral solution for use in patients for whom alternative treatment options are ineffective, not tolerated, or would be otherwise inadequate to provide sufficient management of pain. (1, 5.2)

[LABEL]
1 INDICATIONS AND USAGE Tapentadol extended-release tablets are indicated for the management of: Severe and persistent pain in adults that requires an extended treatment period with a daily opioid analgesic and for which alternative treatment options are inadequate. Severe and persistent neuropathic pain associated with diabetic peripheral neuropathy (DPN) in adults that requires an extended treatment period with a daily opioid analgesic and for which alternative treatment options are inadequate. Limitations of Use Because of the risks of addiction, abuse, and misuse with opioids, which can occur at any dosage or duration, and because of the greater risks of overdose and death with extended-release/long-acting opioid formulations [see Warnings and Precautions (5.1) ] , reserve tapentadol extended-release tablets for use in patients for whom alternative treatment options (e.g., non-opioid analgesics or immediate-release opioids) are ineffective, not tolerated, or would be otherwise inadequate to provide sufficient management of pain. tapentadol extended-release tablets are not indicated as an as-needed (prn) analgesic. Tapentadol extended-release tablet is an opioid agonist indicated for the management of: severe and persistent pain that requires an extended treatment period with a daily opioid analgesic and for which alternative treatment options are inadequate. ( 1 ) severe and persistent neuropathic pain associated with diabetic peripheral neuropathy (DPN) in adults that requires an extended treatment period with a daily opioid analgesic and for which alternative treatment options are inadequate. ( 1 ) Limitations of Use ( 1 ) Because of the risks of addiction, abuse, and misuse with opioids, which can occur at any dosage or duration, and because of the greater risks of overdose and death with extended-release/long-acting opioid formulations, reserve tapentadol extended-release tablets for use in patients for whom alternative treatment options (e.g., non-opioid analgesics or immediate-release opioids) are ineffective, not tolerated, or would be otherwise inadequate to provide sufficient management of pain. Tapentadol extended-release tablets are not indicated as an as-needed (prn) analgesic.

[LABEL]
1 INDICATIONS AND USAGE Tapentadol tablets are indicated for the management of acute pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate in adults and pediatric patients aged 6 years and older with a body weight of at least 40kg. Limitations of Use Because of the risks of addiction, abuse, and misuse with opioids, which can occur at any dose or duration [see Warnings and Precautions (5.1) ] , reserve tapentadol tablets for use in patients for whom alternative treatment options [e.g., non-opioid analgesics or opioid combination products]: Have not been tolerated or are not expected to be tolerated, Have not provided adequate analgesia or are not expected to provide adequate analgesia Tapentadol tablets should not be used for an extended period of time unless the pain remains severe enough to require an opioid analgesic and for which alternative treatment options continue to be inadequate. Tapentadol tablets are an opioid analgesic indicated for the management of acute pain severe enough to require an opioid analgesic and for which alternative treatments are inadequate in adults and pediatric patients aged 6 years and older with a body weight of at least 40 kg. ( 1 ) Limitations of Use ( 1 ) Because of the risks of addiction, abuse, and misuse with opioids, which can occur at any dosage or duration ( 5.1 ), reserve tapentadol tablets for use in patients for whom alternative treatment options (e.g., non-opioid analgesics or opioid combination products): Have not been tolerated or are not expected to be tolerated, Have not provided adequate analgesia or are not expected to provide adequate analgesia Tapentadol tablets should not be used for an extended period of time unless the pain remains severe enough to require an opioid analgesic and for which alternative treatment options continue to be inadequate.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d4c5938a-68f0-46d2-9bad-8988d5724b09;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e0ecb809-6a55-4afe-b981-b8f174e5c344;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=38de863e-56ff-4c43-9ab8-9b3e1ba82858;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=863f3fd3-1e8d-41b0-855f-8f9a29237cda,d4c5938a-68f0-46d2-9bad-8988d5724b09;e0ecb809-6a55-4afe-b981-b8f174e5c344;38de863e-56ff-4c43-9ab8-9b3e1ba82858;863f3fd3-1e8d-41b0-855f-8f9a29237cda;fecd2104-5bf3-47ed-a6f0-5c6ebb0a17b4;80938c30-9fe3-4c7d-9d9c-5476638cfb2d;c3d04d70-0155-4147-9ce4-a3b1fad4b373,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tapinarof,3,200,1,1,1,1,0,"1 INDICATIONS AND USAGE VTAMA cream, 1% is an aryl hydrocarbon receptor agonist indicated for: the topical treatment of plaque psoriasis in adults. ( 1.1 ) the topical treatment of atopic dermatitis in adults and pediatric patients 2 years of age and older. ( 1.2 ) 1.1 Plaque Psoriasis VTAMA ® cream is indicated for the topical treatment of plaque psoriasis in adults. 1.2 Atopic Dermatitis VTAMA cream is indicated for the topical treatment of atopic dermatitis in adults and pediatric patients 2 years of age and older.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9309d20f-8cd4-4c96-93fa-7f730e83c7ab,9309d20f-8cd4-4c96-93fa-7f730e83c7ab,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tasimelteon,1,200,4,4,4,4,0,"1 INDICATIONS AND USAGE Tasimelteon is a melatonin receptor agonist. Tasimelteon capsules are indicated for the treatment of: Non-24-Hour Sleep-Wake Disorder (Non-24) in adults ( 1 ) 1.1 Non-24-Hour Sleep-Wake Disorder (Non-24) Tasimelteon capsules are indicated for the treatment of Non-24 in adults.

[LABEL]
1 INDICATIONS AND USAGE HETLIOZ is a melatonin receptor agonist. HETLIOZ capsules are indicated for the treatment of: Non-24-Hour Sleep-Wake Disorder (Non-24) in adults ( 1 ) Nighttime sleep disturbances in Smith-Magenis Syndrome (SMS) in patients 16 years of age and older ( 1 ) HETLIOZ LQ oral suspension is indicated for the treatment of: Nighttime sleep disturbances in SMS in pediatric patients 3 years to 15 years of age ( 1 ) 1.1 Non-24-Hour Sleep-Wake Disorder (Non-24) HETLIOZ capsules are indicated for the treatment of Non-24 in adults. 1.2 Nighttime Sleep Disturbances in Smith-Magenis Syndrome (SMS) HETLIOZ capsules are indicated for the treatment of nighttime sleep disturbances in SMS in patients 16 years of age and older. HETLIOZ LQ oral suspension is indicated for the treatment of nighttime sleep disturbances in SMS in pediatric patients 3 to 15 years of age.

[LABEL]
1 INDICATIONS AND USAGE Tasimelteon capsules are a melatonin receptor agonist. Tasimelteon capsules are indicated for the treatment of Non ­24-Hour Sleep-Wake Disorder (Non-24) in adults ( 1 ) 1.1 Non-24-Hour Sleep-Wake Disorder (Non-24) Tasimelteon capsules are indicated for the treatment of Non-24 in adults.

[LABEL]
1 INDICATIONS AND USAGE Tasimelteon capsule is a melatonin receptor agonist. Tasimelteon capsules are indicated for the treatment of Non 24-Hour Sleep-Wake Disorder (Non-24) in adults ( 1 ) 1.1 Non-24-Hour Sleep-Wake Disorder (Non-24) Tasimelteon capsules are indicated for the treatment of Non-24-Hour in adults.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ce5a2fa3-ed54-422d-96c2-1821496eb32f;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ca4a9b63-708e-49e9-8f9b-010625443b90;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=46b09064-a675-92d5-24a7-dac0410f77ae;https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=99cb1928-e57d-4d04-87a1-38108780598a,ce5a2fa3-ed54-422d-96c2-1821496eb32f;ca4a9b63-708e-49e9-8f9b-010625443b90;46b09064-a675-92d5-24a7-dac0410f77ae;99cb1928-e57d-4d04-87a1-38108780598a,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tazemetostat,1,200,1,1,1,1,0,1 INDICATIONS AND USAGE TAZVERIK is a methyltransferase inhibitor indicated for the treatment of: Adults and pediatric patients aged 16 years and older with metastatic or locally advanced epithelioid sarcoma not eligible for complete resection. ( 1.1 ) Adult patients with relapsed or refractory follicular lymphoma whose tumors are positive for an EZH2 mutation as detected by an FDA-approved test and who have received at least 2 prior systemic therapies. ( 1.2 ) Adult patients with relapsed or refractory follicular lymphoma who have no satisfactory alternative treatment options. ( 1.2 ) These indications are approved under accelerated approval based on overall response rate and duration of response. Continued approval for these indications may be contingent upon verification and description of clinical benefit in a confirmatory trial(s). 1.1 Epithelioid Sarcoma TAZVERIK is indicated for the treatment of adults and pediatric patients aged 16 years and older with metastatic or locally advanced epithelioid sarcoma not eligible for complete resection. This indication is approved under accelerated approval based on overall response rate and duration of response [see Clinical Studies ( 14.1 )]. Continued approval for this indication may be contingent upon verification and description of clinical benefit in a confirmatory trial(s). 1.2 Relapsed or Refractory Follicular Lymphoma TAZVERIK is indicated for the treatment of adult patients with relapsed or refractory (R/R) follicular lymphoma (FL) whose tumors are positive for an EZH2 mutation as detected by an FDA-approved test and who have received at least 2 prior systemic therapies. TAZVERIK is indicated for the treatment of adult patients with R/R FL who have no satisfactory alternative treatment options. These indications are approved under accelerated approval based on overall response rate and duration of response [see Clinical Studies ( 14.2 )]. Continued approval for these indications may be contingent upon verification and description of clinical benefit in a confirmatory trial(s).,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7db07b5f-4e22-467c-9c0a-f830b08dbb1d,7db07b5f-4e22-467c-9c0a-f830b08dbb1d,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tecovirimat,1,200,1,1,1,1,0,"1 INDICATIONS AND USAGE TPOXX is an inhibitor of the orthopoxvirus VP37 envelope wrapping protein and is indicated for the treatment of human smallpox disease in adults and pediatric patients weighing at least 3 kg. ( 1.1 ) Limitations of Use: The effectiveness of TPOXX for treatment of smallpox disease has not been determined in humans because adequate and well-controlled field trials have not been feasible, and inducing smallpox disease in humans to study the drug’s efficacy is not ethical. ( 1.2 ) TPOXX efficacy may be reduced in immunocompromised patients based on studies demonstrating reduced efficacy in immunocompromised animal models. ( 1.2 ) 1.1 Treatment of Human Smallpox Disease TPOXX ® is indicated for the treatment of human smallpox disease caused by variola virus in adults and pediatric patients weighing at least 3 kg. 1.2 Limitations of Use The effectiveness of TPOXX for treatment of smallpox disease has not been determined in humans because adequate and well-controlled field trials have not been feasible, and inducing smallpox disease in humans to study the drug’s efficacy is not ethical [see Clinical Studies ( 14 )] . TPOXX efficacy may be reduced in immunocompromised patients based on studies demonstrating reduced efficacy in immunocompromised animal models.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fce826ab-4d6a-4139-a2ee-a304a913a253,fce826ab-4d6a-4139-a2ee-a304a913a253,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
tedizolid,5,200,1,1,1,1,0,"1 INDICATIONS AND USAGE SIVEXTRO is an oxazolidinone antibacterial indicated for the treatment of acute bacterial skin and skin structure infections (ABSSSI) caused by designated susceptible microorganisms in adult and pediatric patients (at least 26 weeks gestational age and weighing at least 1 kg) ( 1.1 ) Usage to Reduce Development of Drug-Resistant Bacteria To reduce the development of drug-resistant bacteria and maintain the effectiveness of SIVEXTRO and other antibacterial drugs, SIVEXTRO should be used only to treat or prevent infections that are proven or strongly suspected to be caused by bacteria. 1.1 Acute Bacterial Skin and Skin Structure Infections SIVEXTRO ® is indicated for the treatment of acute bacterial skin and skin structure infections (ABSSSI) caused by susceptible isolates of the following gram-positive microorganisms: Staphylococcus aureus (including methicillin-resistant [MRSA] and methicillin-susceptible [MSSA] isolates), Streptococcus pyogenes , Streptococcus agalactiae , Streptococcus anginosus Group (including Streptococcus anginosus , Streptococcus intermedius , and Streptococcus constellatus ), and Enterococcus faecalis , in adult and pediatric patients (at least 26 weeks gestational age and weighing at least 1 kg). 1.2 Usage to Reduce Development of Drug-Resistant Bacteria To reduce the development of drug-resistant bacteria and maintain the effectiveness of SIVEXTRO and other antibacterial drugs, SIVEXTRO should be used only to treat or prevent infections that are proven or strongly suspected to be caused by bacteria. When culture and susceptibility information are available, they should be considered in selecting or modifying antibacterial therapy. In the absence of such data, local epidemiology and susceptibility patterns may contribute to the empiric selection of therapy.",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=75672079-589f-451a-bdbf-eaebcfcc80a9,75672079-589f-451a-bdbf-eaebcfcc80a9,FDA_SINGLE_DRUG_LABEL_FOUND,2026-09-08
