review_id,drug_name,target_gene,direction,direction_zh,concrete_disease_1,concrete_disease_2,concrete_disease_3,concrete_disease_4,concrete_disease_5,concrete_disease_evidence_level,concrete_disease_confidence,creeds_specific_diseases_used,target_prior_diseases_used,recommended_disease_model_zh,missing_for_final_disease_call_zh,assay_lane,primary_assay_zh,counterscreen_zh,conplex_score,open_targets_parent_score,txgnn_broad_direction_score,creeds_total_signature_count,literature_status,novelty_interpretation_zh,major_risks_zh
strict895_0465,Varenicline Tartrate,VEGFA,nervous_system,神经系统,Spinal Cord Injury,Alzheimer's disease,癫痫/神经退行/神经炎症待定,优先按靶点选择神经元兴奋性或突触功能模型,,B_CREEDS_specific,中高,Spinal Cord Injury; Alzheimer's disease,,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.20235664,0.7621393709000218,0.6611610651016235,5,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0466,Palbociclib,BMPR1A,oncology,肿瘤,endometrial cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,endometrial cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.52171177,0.7743933689989835,0.9319401979446412,1,unreported_in_local_pubmed_audit,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0467,Nevirapine,SLC34A2,oncology,肿瘤,lung cancer,endometrial cancer,ovarian serous carcinoma,papillary thyroid carcinoma,lung squamous cell carcinoma,A_CREEDS_and_target_prior,高,lung cancer; endometrial cancer; ovarian serous carcinoma; papillary thyroid carcinoma; lung squamous cell carcinoma,肺鳞癌/肺腺癌; 磷酸盐转运相关肺病; 肿瘤转运模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.4252166,0.7117091459497688,0.8706733584403992,9,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,转运体 readout 易受底物、外排和细胞状态影响
strict895_0468,Pazopanib Hydrochloride,FLT4,oncology,肿瘤,chronic myeloid leukemia,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,chronic myeloid leukemia,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.5282714,0.8139801513306871,0.9247021079063416,1,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0469,Infigratinib Phosphate,EPAS1,renal,肾脏,CKD/肾纤维化/肾小球损伤待定,,,,,C_broad_direction_only,低,,,肾小管上皮、足细胞、肾小球内皮/系膜细胞、成纤维细胞,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.21294929,0.7095304493429383,0.9048295021057128,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响
strict895_0470,Fentanyl Citrate,SLC6A1,nervous_system,神经系统,Schizophrenia,Lewy body dementia,Spinal Cord Injury,Alzheimer's disease,Parkinson's disease,A_CREEDS_and_target_prior,高,Schizophrenia; Lewy body dementia; Spinal Cord Injury; Alzheimer's disease; Parkinson's disease,GABA转运异常癫痫; 神经兴奋性异常; 发育性癫痫性脑病,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.49167258,0.8209565806013319,0.3205299973487854,39,not_audited_in_local_literature_table,同原适应症方向扩展，novelty 中等偏低,转运体 readout 易受底物、外排和细胞状态影响；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0471,Ribociclib Succinate,SLC29A1,cardiovascular,心血管,atherosclerosis,dilated cardiomyopathy,peripartum cardiomyopathy,核苷转运/抗病毒敏感性,肿瘤化疗敏感性,A_CREEDS_and_target_prior,中,atherosclerosis; dilated cardiomyopathy; peripartum cardiomyopathy,核苷转运/抗病毒敏感性; 肿瘤化疗敏感性; ENT1转运模型,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.27963346,0.6008435735321338,0.9787527322769164,5,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,转运体 readout 易受底物、外排和细胞状态影响
strict895_0472,Abiraterone Acetate,NOX4,cardiovascular,心血管,atherosclerosis,动脉粥样硬化,心肌纤维化,肾纤维化,心律失常/心衰/血管重塑待定,A_CREEDS_and_target_prior,高,atherosclerosis,动脉粥样硬化; 心肌纤维化; 肾纤维化,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.646334,0.5302518986601594,0.967534601688385,1,unreported_in_local_pubmed_audit,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足
strict895_0473,Selinexor,FLT3,oncology,肿瘤,acute myeloid leukemia,chronic myeloid leukemia,Chronic Lymphocytic Leukemia (Chronic B-lymphocytic leukemia),具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_CREEDS_specific,中高,acute myeloid leukemia; chronic myeloid leukemia; Chronic Lymphocytic Leukemia (Chronic B-lymphocytic leukemia),,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.30502552,0.8938292396728024,0.8051921129226685,6,not_audited_in_local_literature_table,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0474,Acyclovir,WEE1,oncology,肿瘤,melanoma in situ,Urothelial carcinoma in situ,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,melanoma in situ; Urothelial carcinoma in situ,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.2051612,0.545126637329918,0.9623802900314332,2,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0475,Rolapitant Hydrochloride,HCN4,cardiovascular,心血管,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,,,C_broad_direction_only,低,,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.23168042,0.8670360340884958,0.819506049156189,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,离子通道实验成本较高，需安全性通道反筛
strict895_0476,Palbociclib,DNMT3A,oncology,肿瘤,colon cancer,AML/克隆性造血,结直肠癌表观遗传模型,髓系肿瘤,具体肿瘤亚型待定,A_CREEDS_and_target_prior,高,colon cancer,AML/克隆性造血; 结直肠癌表观遗传模型; 髓系肿瘤,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.45882627,0.909077663037301,0.9319401979446412,1,unreported_in_local_pubmed_audit,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0477,Bosutinib Monohydrate,PDGFRB,oncology,肿瘤,lung adenocarcinoma,pancreatic ductal adenocarcinoma,leukemia,breast cancer,prostate cancer,A_CREEDS_and_target_prior,高,lung adenocarcinoma; pancreatic ductal adenocarcinoma; leukemia; breast cancer; prostate cancer,肾纤维化/CKD; 血管重塑/心血管纤维化; PDGFRB依赖白血病/肉瘤,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.43714595,0.8252013259559539,0.8255550265312195,11,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0478,Netupitant,PIK3CA,cardiovascular,心血管,心律失常/心衰/血管重塑待定,优先按靶点选择电生理或血管细胞模型,,,,C_broad_direction_only,低,,,心肌细胞、血管平滑肌/内皮细胞；离子通道候选加自动膜片钳,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.30356932,0.779681315695196,0.8909675478935242,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0479,Dexamethasone,RARG,dermatology,皮肤,银屑病/特应性皮炎/角化异常待定,,,,,C_broad_direction_only,低,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.33705848,0.6292500810257095,0.8753572702407837,0,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；同靶点家族可能存在机制泄漏/选择性不足
strict895_0480,Alpelisib,SLC6A4,oncology,肿瘤,lung large cell carcinoma,lung squamous cell carcinoma,Squamous cell carcinoma of mouth,adenosquamous cell lung carcinoma,large cell neuroendocrine carcinoma,A_CREEDS_and_target_prior,高,lung large cell carcinoma; lung squamous cell carcinoma; Squamous cell carcinoma of mouth; adenosquamous cell lung carcinoma; large cell neuroendocrine carcinoma,抑郁/焦虑; 肠脑轴/IBD相关5-HT; 血小板5-HT转运,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.50865644,0.5268448729917892,0.886469841003418,6,unreported_in_local_pubmed_audit,同原适应症方向扩展，novelty 中等偏低,转运体 readout 易受底物、外排和细胞状态影响；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0481,Tecovirimat,PTPN11,oncology,肿瘤,SHP2依赖RTK/RAS通路肿瘤,AML/JMML,NSCLC,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_target_prior_specific,中高,,SHP2依赖RTK/RAS通路肿瘤; AML/JMML; NSCLC,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.36881047,0.898183546081639,0.7197149991989136,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0482,Abacavir Sulfate,KEAP1,oncology,肿瘤,KEAP1/Nrf2异常肺癌,氧化应激炎症模型,代谢应激疾病,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,B_target_prior_specific,中高,,KEAP1/Nrf2异常肺癌; 氧化应激炎症模型; 代谢应激疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.21739879,0.7582883754627957,0.7974145412445068,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响
strict895_0483,Hydroxychloroquine Sulfate,BRAF,hepatic,肝胆,BRAF突变黑色素瘤,甲状腺癌,结直肠癌,NASH/肝炎症/肝纤维化待定,,B_target_prior_specific,中高,,BRAF突变黑色素瘤; 甲状腺癌; 结直肠癌,肝细胞、Kupffer/星状细胞或肝纤维化模型,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.22812784,0.7591465614721168,0.91151762008667,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0484,Tucatinib,KDR,oncology,肿瘤,melanoma,lung cancer,megakaryocytic leukemia,hepatocellular carcinoma,lung small cell carcinoma,A_CREEDS_and_target_prior,高,melanoma; lung cancer; megakaryocytic leukemia; hepatocellular carcinoma; lung small cell carcinoma,肿瘤血管生成; HCC/肺癌; 血管重塑疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.3017583,0.8528562501153804,0.7829168438911438,6,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0485,Hydrocortisone,RARG,dermatology,皮肤,银屑病/特应性皮炎/角化异常待定,,,,,C_broad_direction_only,低,,,角质形成细胞、成纤维细胞、免疫刺激皮肤模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,nuclear_receptor_or_tf_reporter,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,0.2793782,0.6292500810257095,0.8699197173118591,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响
strict895_0486,Dexamethasone,PDE4D,musculoskeletal,肌肉骨骼,muscular dystrophy,骨质疏松/肌病/关节炎待定,,,,B_CREEDS_specific,中高,muscular dystrophy,,成骨/破骨细胞、肌管、软骨细胞或炎症滑膜细胞,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.25648263,0.8684346831752043,0.9664031267166138,1,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,主要风险是 ConPLEx 预测需正交实验验证，疾病方向仍需具体化
strict895_0487,Cabozantinib S-Malate,PDGFRB,oncology,肿瘤,lung adenocarcinoma,pancreatic ductal adenocarcinoma,leukemia,breast cancer,prostate cancer,A_CREEDS_and_target_prior,高,lung adenocarcinoma; pancreatic ductal adenocarcinoma; leukemia; breast cancer; prostate cancer,肾纤维化/CKD; 血管重塑/心血管纤维化; PDGFRB依赖白血病/肉瘤,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.64310324,0.8252013259559539,0.7291291356086731,11,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0488,Enzalutamide,AKT1,oncology,肿瘤,colon cancer,duodenum cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,B_CREEDS_specific,中高,colon cancer; duodenum cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.47988617,0.894090174086133,0.837287187576294,2,reported_post_approval_old_drug_new_target,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0489,Ribociclib Succinate,ITK,oncology,肿瘤,stomach cancer,prostate cancer,melanoma in situ,thymic carcinoma,nasopharynx carcinoma,A_CREEDS_and_target_prior,高,stomach cancer; prostate cancer; melanoma in situ; thymic carcinoma; nasopharynx carcinoma,T细胞白血病; T细胞淋巴瘤; TCR信号相关炎症,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,kinase_biochemical_cellular,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,0.3492944,0.6793556515341486,0.9604229927062988,12,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0490,Bosutinib Monohydrate,KDR,oncology,肿瘤,melanoma,lung cancer,megakaryocytic leukemia,hepatocellular carcinoma,lung small cell carcinoma,A_CREEDS_and_target_prior,高,melanoma; lung cancer; megakaryocytic leukemia; hepatocellular carcinoma; lung small cell carcinoma,肿瘤血管生成; HCC/肺癌; 血管重塑疾病,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.45640904,0.8528562501153804,0.8255550265312195,6,not_audited_in_local_literature_table,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0491,Varenicline Tartrate,CACNA1H,nervous_system,神经系统,癫痫/神经退行/神经炎症待定,优先按靶点选择神经元兴奋性或突触功能模型,,,,C_broad_direction_only,低,,,神经元/神经胶质细胞、iPSC-neuron 或过表达电生理模型,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.23206626,0.771569386071538,0.6611610651016235,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,离子通道实验成本较高，需安全性通道反筛
strict895_0492,Methocarbamol,CACNA1A,pain,疼痛,神经病理性疼痛/炎症性疼痛待定,,,,,C_broad_direction_only,低,,,感觉神经元、DRG/iPSC神经元或离子通道过表达系统,缺少具体病种级 CREEDS/OpenTargets 证据；缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,ion_channel_functional,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,0.3080115,0.8820229826359914,0.7073053121566772,0,not_audited_in_local_literature_table,文献状态未充分审计，需人工排重,离子通道实验成本较高，需安全性通道反筛
strict895_0493,Larotrectinib Sulfate,BMPR1A,oncology,肿瘤,endometrial cancer,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,endometrial cancer,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.5180267,0.7743933689989835,0.910782754421234,1,unreported_in_local_pubmed_audit,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0494,Palbociclib,NTRK2,oncology,肿瘤,oligodendroglioma,具体肿瘤亚型待定,优先按靶点选择乳腺癌/肺癌/白血病/结直肠癌等模型,,,B_CREEDS_specific,中高,oligodendroglioma,,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,enzyme_or_epigenetic_biochemical,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,0.49092203,0.8046792102914305,0.9319401979446412,2,unreported_in_local_pubmed_audit,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱
strict895_0495,Abiraterone Acetate,SLC34A2,oncology,肿瘤,lung cancer,endometrial cancer,ovarian serous carcinoma,papillary thyroid carcinoma,lung squamous cell carcinoma,A_CREEDS_and_target_prior,高,lung cancer; endometrial cancer; ovarian serous carcinoma; papillary thyroid carcinoma; lung squamous cell carcinoma,肺鳞癌/肺腺癌; 磷酸盐转运相关肺病; 肿瘤转运模型,按候选病种选择肿瘤细胞系；优先加入正常细胞/非靶点依赖细胞反筛,缺少具体疾病 OpenTargets child disease association；缺少疾病模型/细胞系依赖性证据；缺少该 drug-target 的直接 target-engagement 实验证据,transporter_uptake_efflux,优先底物摄取/外排、竞争抑制或转运电流实验；结合过表达细胞和空载体对照,同家族转运体、细胞活性、底物荧光/放射性干扰、P-gp/BCRP 外排反筛,0.5505531,0.7117091459497688,0.7239891886711121,9,unreported_in_local_pubmed_audit,同原适应症方向扩展，novelty 中等偏低,转运体 readout 易受底物、外排和细胞状态影响；疾病方向接近原适应症，老药新用 novelty 较弱
