原候选编号,药物完整InChIKey,新靶点ChEMBL编号,小分子药物名称,新靶点基因,canonical_target_id,exact_pair_id,connectivity_pair,accepted_exact_source_records,accepted_connectivity_related_source_records,note
C384-331,VREFGVBLTWBCJP-UHFFFAOYSA-N,CHEMBL2850,alprazolam,GSK3A,SEQ:67ced0ee45a5604018657739b01b5cc9768f680f2dd9cde0fd1b2564d2c7a677,VREFGVBLTWBCJP-UHFFFAOYSA-N__SEQ:67ced0ee45a5604018657739b01b5cc9768f680f2dd9cde0fd1b2564d2c7a677,VREFGVBLTWBCJP__SEQ:67ced0ee45a5604018657739b01b5cc9768f680f2dd9cde0fd1b2564d2c7a677,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-043,QZZUEBNBZAPZLX-QFIPXVFZSA-N,CHEMBL2835,indacaterol,JAK1,SEQ:1c6644344a12e467bac221d095a23fc2da3d2eb868d6085259979d4b76029cba,QZZUEBNBZAPZLX-QFIPXVFZSA-N__SEQ:1c6644344a12e467bac221d095a23fc2da3d2eb868d6085259979d4b76029cba,QZZUEBNBZAPZLX__SEQ:1c6644344a12e467bac221d095a23fc2da3d2eb868d6085259979d4b76029cba,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-044,KRNAOFGYEFKHPB-ANJVHQHFSA-N,CHEMBL2971,rimegepant,JAK2,SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,KRNAOFGYEFKHPB-ANJVHQHFSA-N__SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,KRNAOFGYEFKHPB__SEQ:21017319c2c8714bf0b97157e13f2184664d2d13b899b37276195af86ca0720a,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-045,BPZSYCZIITTYBL-YJYMSZOUSA-N,CHEMBL4393,arformoterol,MMP12,SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,BPZSYCZIITTYBL-YJYMSZOUSA-N__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,BPZSYCZIITTYBL__SEQ:d33636de0202233be8069eb472da2746f837b54b1ddb71cc15ccd39b47d43373,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-138,OJFSXZCBGQGRNV-UHFFFAOYSA-N,CHEMBL2243,carbinoxamine,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,OJFSXZCBGQGRNV-UHFFFAOYSA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,OJFSXZCBGQGRNV__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-139,XKLMZUWKNUAPSZ-UHFFFAOYSA-N,CHEMBL279,ranolazine,KDR,SEQ:fc7e217443f8e66fc4af3971109e40c570f998fb293d1bf4f799cffcc127e76b,XKLMZUWKNUAPSZ-UHFFFAOYSA-N__SEQ:fc7e217443f8e66fc4af3971109e40c570f998fb293d1bf4f799cffcc127e76b,XKLMZUWKNUAPSZ__SEQ:fc7e217443f8e66fc4af3971109e40c570f998fb293d1bf4f799cffcc127e76b,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-227,GKCBAIGFKIBETG-UHFFFAOYSA-N,CHEMBL2252,tetracaine,CTSC,SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,GKCBAIGFKIBETG-UHFFFAOYSA-N__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,GKCBAIGFKIBETG__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-228,JURKNVYFZMSNLP-UHFFFAOYSA-N,CHEMBL2039,cyclobenzaprine,MAOB,SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,JURKNVYFZMSNLP-UHFFFAOYSA-N__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,JURKNVYFZMSNLP__SEQ:5c619dcb6235f38247072eacd7fa6ad3aa7e69d3d4f661ebfdc4251e2b2752b4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-277,IVBHGBMCVLDMKU-GXNBUGAJSA-N,CHEMBL1944,piperacillin,MME,SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,IVBHGBMCVLDMKU-GXNBUGAJSA-N__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,IVBHGBMCVLDMKU__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-111,RLAWWYSOJDYHDC-BZSNNMDCSA-N,CHEMBL1994,lisinopril,NR3C2,SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,RLAWWYSOJDYHDC-BZSNNMDCSA-N__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,RLAWWYSOJDYHDC__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-169,JQSHBVHOMNKWFT-DTORHVGOSA-N,CHEMBL4245,varenicline,ESRRG,SEQ:47f215840b7ee1171d9fe5b93552ff6be5333e0e7dd49eee0d8b106793ccbc2c,JQSHBVHOMNKWFT-DTORHVGOSA-N__SEQ:47f215840b7ee1171d9fe5b93552ff6be5333e0e7dd49eee0d8b106793ccbc2c,JQSHBVHOMNKWFT__SEQ:47f215840b7ee1171d9fe5b93552ff6be5333e0e7dd49eee0d8b106793ccbc2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-218,UCJGJABZCDBEDK-UHFFFAOYSA-N,CHEMBL1947,bazedoxifene,THRB,SEQ:94438bfcc4ab0fe4309b0436589d66e5d9aa4804cf0e4c4c7d2745ad7dabbaf4,UCJGJABZCDBEDK-UHFFFAOYSA-N__SEQ:94438bfcc4ab0fe4309b0436589d66e5d9aa4804cf0e4c4c7d2745ad7dabbaf4,UCJGJABZCDBEDK__SEQ:94438bfcc4ab0fe4309b0436589d66e5d9aa4804cf0e4c4c7d2745ad7dabbaf4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-334,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,CHEMBL3717,talazoparib,MET,SEQ:cc24e8701a5717fd1fa418174adb3b6cbaeae8a76f78b33a995f44c5bb394056,HWGQMRYQVZSGDQ-HZPDHXFCSA-N__SEQ:cc24e8701a5717fd1fa418174adb3b6cbaeae8a76f78b33a995f44c5bb394056,HWGQMRYQVZSGDQ__SEQ:cc24e8701a5717fd1fa418174adb3b6cbaeae8a76f78b33a995f44c5bb394056,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-335,SMOBCLHAZXOKDQ-ZJUUUORDSA-N,CHEMBL4588,relebactam,MMP8,SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,SMOBCLHAZXOKDQ-ZJUUUORDSA-N__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,SMOBCLHAZXOKDQ__SEQ:105be8ac4b61f7c2148c4b1815409b66f38ac0f3b2e42851f3f5da1e2b3d77ab,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-046,JUZYLCPPVHEVSV-LJQANCHMSA-N,CHEMBL1824,elvitegravir,ERBB2,SEQ:a5f256fc653515d110f6dd48ad55b8ea21bf6d45af33b7f5c182c6c31455b636,JUZYLCPPVHEVSV-LJQANCHMSA-N__SEQ:a5f256fc653515d110f6dd48ad55b8ea21bf6d45af33b7f5c182c6c31455b636,JUZYLCPPVHEVSV__SEQ:a5f256fc653515d110f6dd48ad55b8ea21bf6d45af33b7f5c182c6c31455b636,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-047,ACRHBAYQBXXRTO-OAQYLSRUSA-N,CHEMBL4142,ivabradine,FGFR2,SEQ:c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd,ACRHBAYQBXXRTO-OAQYLSRUSA-N__SEQ:c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd,ACRHBAYQBXXRTO__SEQ:c81b4e9e806e0ace9f779e65477e6c988dea6cad5eecfbcb35f2364c5fc884dd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-048,DHSUYTOATWAVLW-WFVMDLQDSA-N,CHEMBL235,cilastatin,PPARG,SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,DHSUYTOATWAVLW-WFVMDLQDSA-N__SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,DHSUYTOATWAVLW__SEQ:1a9d5667abcfbe96d50f29121e815eef32ae5fbfb3de52728d9a2de30d764b20,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-142,DJXRIQMCROIRCZ-XOEOCAAJSA-N,CHEMBL1994,vibegron,NR3C2,SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,DJXRIQMCROIRCZ-XOEOCAAJSA-N__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,DJXRIQMCROIRCZ__SEQ:cc3ab1bd86da746c869394db023aa68c2e557d769f04f80ee36b584a8929621c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-143,AHJRHEGDXFFMBM-UHFFFAOYSA-N,CHEMBL286,palbociclib,REN,SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,AHJRHEGDXFFMBM-UHFFFAOYSA-N__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,AHJRHEGDXFFMBM__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-230,FELGMEQIXOGIFQ-UHFFFAOYSA-N,CHEMBL2243,ondansetron,FAAH,SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,FELGMEQIXOGIFQ-UHFFFAOYSA-N__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,FELGMEQIXOGIFQ__SEQ:230062b9df5cd3cae4733c4846754a164253baff8678a5f36679cc8daff348bd,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-232,WIGIZIANZCJQQY-RUCARUNLSA-N,CHEMBL286,glimepiride,REN,SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,WIGIZIANZCJQQY-RUCARUNLSA-N__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,WIGIZIANZCJQQY__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-170,YBBLVLTVTVSKRW-UHFFFAOYSA-N,CHEMBL4247,anastrozole,ALK,SEQ:74716bef5c87821e4b00db1043b6b1f1b4e661f13f1fc7dc3e9b3ceb33ba71d9,YBBLVLTVTVSKRW-UHFFFAOYSA-N__SEQ:74716bef5c87821e4b00db1043b6b1f1b4e661f13f1fc7dc3e9b3ceb33ba71d9,YBBLVLTVTVSKRW__SEQ:74716bef5c87821e4b00db1043b6b1f1b4e661f13f1fc7dc3e9b3ceb33ba71d9,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-293,ZISJNXNHJRQYJO-CMDGGOBGSA-N,CHEMBL215,tapinarof,ALOX5,SEQ:48dadd9917c0a709ac9463f4394ce35885b7791bd3cbd6398c60f27e34d6eab6,ZISJNXNHJRQYJO-CMDGGOBGSA-N__SEQ:48dadd9917c0a709ac9463f4394ce35885b7791bd3cbd6398c60f27e34d6eab6,ZISJNXNHJRQYJO__SEQ:48dadd9917c0a709ac9463f4394ce35885b7791bd3cbd6398c60f27e34d6eab6,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-294,CMHHMUWAYWTMGS-UHFFFAOYSA-N,CHEMBL202,benoxinate,DHFR,SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,CMHHMUWAYWTMGS-UHFFFAOYSA-N__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,CMHHMUWAYWTMGS__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-295,ADEBPBSSDYVVLD-UHFFFAOYSA-N,CHEMBL3535,donepezil,PDE9A,SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,ADEBPBSSDYVVLD-UHFFFAOYSA-N__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,ADEBPBSSDYVVLD__SEQ:bc510befd27fd42cb2f578bf430c05cecbde0e650ff593efb7c1af6450c7421c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-336,MKXZASYAUGDDCJ-NJAFHUGGSA-N,CHEMBL2252,dextromethorphan,CTSC,SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,MKXZASYAUGDDCJ-NJAFHUGGSA-N__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,MKXZASYAUGDDCJ__SEQ:11218c4d9b56cea287841837e6126434a6d3e34733904e87928c45e26a9e6beb,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-337,SUDAHWBOROXANE-SECBINFHSA-N,CHEMBL202,mirdametinib,DHFR,SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,SUDAHWBOROXANE-SECBINFHSA-N__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,SUDAHWBOROXANE__SEQ:f01679b357e85183133b6e765b5bbb10fb34aac343f1185d3cae27b684632907,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-338,IMOZEMNVLZVGJZ-QGZVFWFLSA-N,CHEMBL2148,apremilast,JAK3,SEQ:18a68eca96f64db10c5b38e1f1bf1b013e7dd5091fad780578010a93474da833,IMOZEMNVLZVGJZ-QGZVFWFLSA-N__SEQ:18a68eca96f64db10c5b38e1f1bf1b013e7dd5091fad780578010a93474da833,IMOZEMNVLZVGJZ__SEQ:18a68eca96f64db10c5b38e1f1bf1b013e7dd5091fad780578010a93474da833,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-364,WCWSTNLSLKSJPK-LKFCYVNXSA-N,CHEMBL288,cabotegravir,PDE4D,SEQ:b670d96ac031d642bcd46a7d3df563138ff90dbe4e385dcc2b475467300706ea,WCWSTNLSLKSJPK-LKFCYVNXSA-N__SEQ:b670d96ac031d642bcd46a7d3df563138ff90dbe4e385dcc2b475467300706ea,WCWSTNLSLKSJPK__SEQ:b670d96ac031d642bcd46a7d3df563138ff90dbe4e385dcc2b475467300706ea,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-383,WIJZXSAJMHAVGX-DHLKQENFSA-N,CHEMBL262,ivosidenib,GSK3B,SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,WIJZXSAJMHAVGX-DHLKQENFSA-N__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,WIJZXSAJMHAVGX__SEQ:2ca842f3e7a01314833c340d495dc171c89dca6271a7cf89edb90e6194b06fa3,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-049,AYXYPKUFHZROOJ-ZETCQYMHSA-N,CHEMBL3439,pregabalin,ENPEP,SEQ:462359258ec669436763287109f8c6e8b5abc18eaea3865a9f123c8852a40ea4,AYXYPKUFHZROOJ-ZETCQYMHSA-N__SEQ:462359258ec669436763287109f8c6e8b5abc18eaea3865a9f123c8852a40ea4,AYXYPKUFHZROOJ__SEQ:462359258ec669436763287109f8c6e8b5abc18eaea3865a9f123c8852a40ea4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-051,RUOKEQAAGRXIBM-GFCCVEGCSA-N,CHEMBL2179,rasagiline,GBA1,SEQ:38e97d50880fc5ed6f0b961be3eff31062d9e7c8ddaa271c5384bb59ca0ce846,RUOKEQAAGRXIBM-GFCCVEGCSA-N__SEQ:38e97d50880fc5ed6f0b961be3eff31062d9e7c8ddaa271c5384bb59ca0ce846,RUOKEQAAGRXIBM__SEQ:38e97d50880fc5ed6f0b961be3eff31062d9e7c8ddaa271c5384bb59ca0ce846,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-145,WAEXFXRVDQXREF-UHFFFAOYSA-N,CHEMBL4791,vorinostat,ECE1,SEQ:e3eb0529ac8c161622b5b757f7a6500333d7b1781b474e1e4b71785d579f4a31,WAEXFXRVDQXREF-UHFFFAOYSA-N__SEQ:e3eb0529ac8c161622b5b757f7a6500333d7b1781b474e1e4b71785d579f4a31,WAEXFXRVDQXREF__SEQ:e3eb0529ac8c161622b5b757f7a6500333d7b1781b474e1e4b71785d579f4a31,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-234,CPZBLNMUGSZIPR-NVXWUHKLSA-N,CHEMBL1902,palonosetron,FKBP1A,SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,CPZBLNMUGSZIPR-NVXWUHKLSA-N__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,CPZBLNMUGSZIPR__SEQ:7c2c9a4005a08f9f8ed2ce2e3b7d9432dd39547abafef80ffab6adbb89753b2c,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-272,QNZCBYKSOIHPEH-UHFFFAOYSA-N,CHEMBL3729,apixaban,CA4,SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,QNZCBYKSOIHPEH-UHFFFAOYSA-N__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,QNZCBYKSOIHPEH__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-296,UVSMNLNDYGZFPF-UHFFFAOYSA-N,CHEMBL4898,pomalidomide,NTRK2,SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,UVSMNLNDYGZFPF-UHFFFAOYSA-N__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,UVSMNLNDYGZFPF__SEQ:5700fd20b890228dc7e812e55ae9c8c398a6acd114445a1139ed0655f81a77ad,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-339,FASDKYOPVNHBLU-ZETCQYMHSA-N,CHEMBL205,pramipexole,CA2,SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,FASDKYOPVNHBLU-ZETCQYMHSA-N__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,FASDKYOPVNHBLU__SEQ:e6a24c903c1ef211037c64a6835a8a484f48b17be1cae50d6998913f21acf7d4,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-367,WXCXUHSOUPDCQV-UHFFFAOYSA-N,CHEMBL5145,enzalutamide,BRAF,SEQ:1a1d669b0622fbe831f52ddb1be8e99ed35c39eea791b55b52db12a80811e274,WXCXUHSOUPDCQV-UHFFFAOYSA-N__SEQ:1a1d669b0622fbe831f52ddb1be8e99ed35c39eea791b55b52db12a80811e274,WXCXUHSOUPDCQV__SEQ:1a1d669b0622fbe831f52ddb1be8e99ed35c39eea791b55b52db12a80811e274,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-368,ADEBPBSSDYVVLD-UHFFFAOYSA-N,CHEMBL2023,donepezil,COMT,SEQ:fc502f28a5134139f882e1cd5f20b4d641ea2c1f06edf89614d705d32c7fe408,ADEBPBSSDYVVLD-UHFFFAOYSA-N__SEQ:fc502f28a5134139f882e1cd5f20b4d641ea2c1f06edf89614d705d32c7fe408,ADEBPBSSDYVVLD__SEQ:fc502f28a5134139f882e1cd5f20b4d641ea2c1f06edf89614d705d32c7fe408,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-052,BUGYDGFZZOZRHP-UHFFFAOYSA-N,CHEMBL1871,memantine,AR,SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,BUGYDGFZZOZRHP-UHFFFAOYSA-N__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,BUGYDGFZZOZRHP__SEQ:043f80df5b673d9048e118735cb0230b0baaa23f788c3bae0010f9995412d852,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-053,DKNWSYNQZKUICI-UHFFFAOYSA-N,CHEMBL2179,amantadine,GBA1,SEQ:38e97d50880fc5ed6f0b961be3eff31062d9e7c8ddaa271c5384bb59ca0ce846,DKNWSYNQZKUICI-UHFFFAOYSA-N__SEQ:38e97d50880fc5ed6f0b961be3eff31062d9e7c8ddaa271c5384bb59ca0ce846,DKNWSYNQZKUICI__SEQ:38e97d50880fc5ed6f0b961be3eff31062d9e7c8ddaa271c5384bb59ca0ce846,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-146,SGUAFYQXFOLMHL-UHFFFAOYSA-N,CHEMBL261,labetalol,CA1,SEQ:5862305c8302b2d7dd9de31f34102a1220d9099d9f6f7b961610ed4337934880,SGUAFYQXFOLMHL-UHFFFAOYSA-N__SEQ:5862305c8302b2d7dd9de31f34102a1220d9099d9f6f7b961610ed4337934880,SGUAFYQXFOLMHL__SEQ:5862305c8302b2d7dd9de31f34102a1220d9099d9f6f7b961610ed4337934880,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-236,JOLJIIDDOBNFHW-UHFFFAOYSA-N,CHEMBL3729,xanomeline,CA4,SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,JOLJIIDDOBNFHW-UHFFFAOYSA-N__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,JOLJIIDDOBNFHW__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-237,WIGIZIANZCJQQY-RUCARUNLSA-N,CHEMBL1944,glimepiride,MME,SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,WIGIZIANZCJQQY-RUCARUNLSA-N__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,WIGIZIANZCJQQY__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-238,VGYFMXBACGZSIL-MCBHFWOFSA-N,CHEMBL1944,pitavastatin,MME,SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,VGYFMXBACGZSIL-MCBHFWOFSA-N__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,VGYFMXBACGZSIL__SEQ:1a916537b7b555892eb6262b941745a4bee0eec5d0d65b73609e69a3a5ace44f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-240,ULXXDDBFHOBEHA-CWDCEQMOSA-N,CHEMBL286,afatinib,REN,SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,ULXXDDBFHOBEHA-CWDCEQMOSA-N__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,ULXXDDBFHOBEHA__SEQ:fcfb09a6bd3571f67e1a10ecdcd3005e00f3bd03a7e392bbe0ad742723ca029f,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-273,TTWJBBZEZQICBI-UHFFFAOYSA-N,CHEMBL3729,metoclopramide,CA4,SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,TTWJBBZEZQICBI-UHFFFAOYSA-N__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,TTWJBBZEZQICBI__SEQ:62f5e1881b0efc28f2f60c2972f6226477c26b841e00762613f38246a2677974,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-369,RUOKEQAAGRXIBM-GFCCVEGCSA-N,CHEMBL1808,rasagiline,ACE,SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,RUOKEQAAGRXIBM-GFCCVEGCSA-N__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,RUOKEQAAGRXIBM__SEQ:9b90c234c007ae25d011f573a0deccfd96ca908b193a043413120f802384f402,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-370,KSMAGQUYOIHWFS-UHFFFAOYSA-N,CHEMBL2850,lofexidine,GSK3A,SEQ:67ced0ee45a5604018657739b01b5cc9768f680f2dd9cde0fd1b2564d2c7a677,KSMAGQUYOIHWFS-UHFFFAOYSA-N__SEQ:67ced0ee45a5604018657739b01b5cc9768f680f2dd9cde0fd1b2564d2c7a677,KSMAGQUYOIHWFS__SEQ:67ced0ee45a5604018657739b01b5cc9768f680f2dd9cde0fd1b2564d2c7a677,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
C384-371,GOTYRUGSSMKFNF-UHFFFAOYSA-N,CHEMBL3045,lenalidomide,PRKCB,SEQ:16ffa90895441e3c32abb8702ebfe89e4438f590980615be67ff8928f20bd1c9,GOTYRUGSSMKFNF-UHFFFAOYSA-N__SEQ:16ffa90895441e3c32abb8702ebfe89e4438f590980615be67ff8928f20bd1c9,GOTYRUGSSMKFNF__SEQ:16ffa90895441e3c32abb8702ebfe89e4438f590980615be67ff8928f20bd1c9,0,0,All related historical records reserved; connectivity-only matches are not exact experimental evidence for the frozen candidate.
