system_id,cluster,source,predicted_residue_coverage,contact_ap,distance_mae,site_hit_1,available
4iqk__1__1.A__1.B,c315,experimental_native,1.0,0.17411213936023193,2.4604110717773438,1,True
4hnh__1__1.A__1.C_1.E_1.G,c7594,experimental_native,0.64,0.7191238706085847,0.8143367767333984,1,True
6hqu__1__1.A__1.P_1.Q,c124,experimental_native,0.6,0.8171022506559891,0.7231671810150146,1,True
6fwh__1__1.C_1.F_1.J__1.MA_1.NA_1.V,c89,experimental_native,0.9333333333333333,0.7133923662633406,0.7540745735168457,1,True
6i5y__1__1.A__1.C,c121,experimental_native,0.8148148148148148,0.6692124444721198,1.0170120000839233,1,True
6i5y__1__1.B__1.E,c121,experimental_native,0.8571428571428571,0.6625825388440626,1.0325055122375488,1,True
5hud__1__1.E_1.F__1.VC,c2741,experimental_native,0.875,0.878741989421185,0.5945473313331604,1,True
5hud__1__1.G_1.H__1.QD,c2741,experimental_native,0.875,0.8628535933042801,0.6217353940010071,1,True
6hqu__3__1.C__1.T_1.U,c124,experimental_native,0.6,0.7934655316661652,0.7417656779289246,1,True
5h8h__1__1.A_1.B__1.G,c7,experimental_native,0.9444444444444444,0.33952937324815535,2.6071465015411377,1,True
6fwh__1__1.D_1.K_2.J__1.PA_1.QA_1.RA,c89,experimental_native,0.9333333333333333,0.7143989849931954,0.7916944026947021,1,True
6h4f__1__1.C__1.U,c186,experimental_native,0.0,0.31769335203727034,2.0594418048858643,1,True
6hb7__1__1.A__1.C,c121,experimental_native,0.7692307692307693,0.6116589039232395,1.2168433666229248,1,True
6hb6__1__1.B__1.G,c121,experimental_native,0.8260869565217391,0.5234134635683125,1.4075850248336792,1,True
4j75__1__1.A__1.C,c121,experimental_native,0.8571428571428571,0.7265681150183084,0.9618785381317139,1,True
4j75__1__1.B__1.F,c121,experimental_native,0.896551724137931,0.7303449843517678,1.0069772005081177,1,True
5h8q__1__1.A_1.B__1.F,c7,experimental_native,0.9473684210526315,0.37754202893119715,2.3382999897003174,1,True
5huv__1__1.A__1.C,c119,experimental_native,0.8571428571428571,0.5100847886985804,0.9978671073913574,1,True
5huv__1__1.B__1.D,c119,experimental_native,0.8571428571428571,0.47797489352531347,1.00246000289917,1,True
6fwh__1__1.D_2.H_2.J__2.GA_2.HA_2.JA,c89,experimental_native,0.9333333333333333,0.7174862989463614,0.7601635456085205,1,True
6hb7__1__1.B__1.H,c121,experimental_native,0.8846153846153846,0.586427176522546,1.2560080289840698,1,True
6h4f__3__1.I__1.IA,c186,experimental_native,0.0,0.34839575342346935,2.2440695762634277,1,True
6fwh__1__1.E_2.C_2.E__2.T_2.U_2.W,c89,experimental_native,0.9333333333333333,0.6976296826744562,0.7683981657028198,1,True
6fwh__1__1.F_1.G_1.H__1.CA_1.DA_1.EA,c89,experimental_native,0.9333333333333333,0.7142655593366751,0.7555956840515137,1,True
5in4__1__1.A_1.B__1.G,c4820,experimental_native,0.9473684210526315,0.6606227835317159,1.4548304080963135,1,True
1jof__1__1.A_1.B__1.M,c6112,experimental_native,0.0,0.42895292115985034,1.9148503541946411,1,True
4itl__1__1.A__1.B,c5397,experimental_native,0.9565217391304348,0.5300857920118308,1.01268470287323,1,True
4itm__1__1.A__1.B_1.D_1.E,c5397,experimental_native,0.9411764705882353,0.42112698473738114,1.050718069076538,1,True
4j7g__1__1.A__1.D,c1857,experimental_native,0.8571428571428571,0.696033689378443,0.9611062407493591,1,True
6fwh__1__1.G_1.H_1.I__1.IA_1.KA_1.LA,c89,experimental_native,0.8,0.7416015254631598,0.7507038712501526,1,True
6ipw__1__1.A_1.B__1.F,c6533,experimental_native,0.8571428571428571,0.7828683190684451,0.5542556047439575,1,True
3jps__1__1.A__1.E_1.F_1.G,c31,experimental_native,0.8125,0.5144480566774867,1.252732276916504,1,True
4j7g__2__1.B__1.F,c1857,experimental_native,0.9047619047619048,0.7193850133718157,0.9502424597740173,1,True
5j47__1__1.A_5.A__5.D,c1131,experimental_native,0.7333333333333333,0.47566332037930065,2.232262134552002,1,True
5j47__1__1.A_6.A__1.D,c1131,experimental_native,0.8666666666666667,0.48030157382775773,2.229708671569824,1,True
6fwh__1__1.H_1.J_2.D__1.GA_1.HA_1.JA,c89,experimental_native,0.9333333333333333,0.7177656007920705,0.759339451789856,1,True
5in4__1__1.C_1.D__1.M,c4820,experimental_native,0.9473684210526315,0.631978635723133,1.3684470653533936,1,True
1jlx__1__1.A_1.B__1.D_1.H,c12579,experimental_native,0.0,0.6776508257063367,0.9987782835960388,1,True
2jgb__1__1.A__1.C,c326,experimental_native,0.8571428571428571,0.752994889927726,1.4144099950790405,1,True
4j7g__3__2.B__2.F,c1857,experimental_native,0.9047619047619048,0.7035076745752533,0.9465597867965698,1,True
6fwh__1__1.I_1.L_2.I__1.TA_1.UA_1.VA,c89,experimental_native,0.8666666666666667,0.7613388279841937,0.7609755992889404,1,True
6ipw__2__1.C_1.D__1.H,c6533,experimental_native,0.85,0.8027340923019401,0.5377293825149536,1,True
3jtk__1__1.A__1.D,c118,experimental_native,0.9375,0.2335390159483413,1.775236964225769,1,True
4jjq__1__1.A__1.B,c2776,experimental_native,0.0,0.3770034409904266,1.8989043235778809,1,True
4j7h__2__1.B__1.I,c1857,experimental_native,0.8888888888888888,0.6745129043159466,1.001216173171997,1,True
4j7h__1__1.A__1.C,c1857,experimental_native,1.0,0.7087668242230649,0.9922924041748047,1,True
6fwh__1__1.I_2.I_2.L__2.TA_2.UA_2.VA,c89,experimental_native,0.8666666666666667,0.750564638868927,0.7529348731040955,1,True
6eji__1__1.A__1.C_1.F_1.G,c119,experimental_native,0.8787878787878788,0.5894162923227371,1.0069454908370972,1,True
6eji__2__1.B__1.J_1.M_1.N,c119,experimental_native,0.8787878787878788,0.5569593258493899,1.0375298261642456,1,True
4j7h__3__2.B__2.I,c1857,experimental_native,0.8888888888888888,0.6908064901578601,0.9925211071968079,1,True
6fwh__1__1.J_2.D_2.K__2.PA_2.QA_2.RA,c89,experimental_native,0.9333333333333333,0.7151406147182542,0.8110358119010925,1,True
5jtt__1__1.A__1.C,c33,experimental_native,0.95,0.5949105128725383,0.8274145722389221,1,True
6fwh__1__2.A_2.B_2.K__2.N_2.P_2.R,c89,experimental_native,0.8666666666666667,0.7526876004975253,0.7353644371032715,1,True
6fwh__1__2.A_2.C_2.F__2.BA_2.M_2.O,c89,experimental_native,0.9333333333333333,0.7444925950490429,0.7725775241851807,1,True
5jtt__1__2.A__2.C,c33,experimental_native,0.9,0.6257328042229046,0.7870852947235107,1,True
3kgc__1__1.B__1.F,c7,experimental_native,0.9375,0.36099813562967425,1.373182773590088,1,True
6fwh__1__2.A_2.E_2.K__2.AA_2.OA_2.Z,c89,experimental_native,0.9333333333333333,0.7434142260832111,0.7669864892959595,1,True
5jtu__1__1.A__1.C,c33,experimental_native,0.9090909090909091,0.6319899584903249,0.7523674964904785,1,True
4kg9__1__1.A__1.B,c2776,experimental_native,0.0,0.2539173302531459,2.8422677516937256,1,True
5k41__1__1.A__1.B,c119,experimental_native,0.625,0.5367028953987653,1.0427614450454712,1,True
5jtu__1__2.A__2.C,c33,experimental_native,0.8636363636363636,0.6264249637308326,0.7572745084762573,1,True
4kh1__1__1.A_2.A__1.E,c103,experimental_native,0.7777777777777778,0.350310603672397,1.6622593402862549,1,True
5jei__1__1.A__1.B,c7,experimental_native,0.0,0.6330399677180927,1.4573121070861816,1,True
5k41__1__2.A__2.B,c119,experimental_native,0.6666666666666666,0.5440823736315011,1.001673698425293,1,True
7k2d__2__1.B__1.C,c315,experimental_native,1.0,0.22555678981168445,2.416139841079712,1,True
4kh1__1__1.A_3.A__3.E,c103,experimental_native,0.6666666666666666,0.332057442696817,1.7386280298233032,1,True
6fwh__1__2.B_2.D_2.L__2.SA_2.X_2.Y,c89,experimental_native,0.9375,0.7131034527312489,0.7792585492134094,1,True
5k42__1__1.A__1.B,c119,experimental_native,0.7,0.5797910467706643,0.9541770219802856,1,True
7k2e__1__1.A__1.C,c315,experimental_native,0.9411764705882353,0.23482769793520192,2.280672550201416,1,True
5ito__1__1.A__1.F,c7,experimental_native,0.7,0.6708314668808838,1.036069393157959,1,True
4kh1__1__1.C_2.C__2.K,c103,experimental_native,0.8333333333333334,0.3038617748614642,1.8619751930236816,1,True
4kgv__1__1.A_2.A__1.E,c103,experimental_native,0.8333333333333334,0.3353743402346255,1.7228037118911743,1,True
7k2h__2__1.B__1.C,c315,experimental_native,0.9375,0.16731619026432878,2.4831454753875732,1,True
4kgv__1__1.A_3.A__3.E,c103,experimental_native,0.7222222222222222,0.3045707042047682,1.8383643627166748,1,True
4kh1__1__1.C_3.C__1.K,c103,experimental_native,0.7777777777777778,0.33606853746436177,1.720908761024475,1,True
6fwh__1__2.B_2.G_2.L__2.FA_2.Q_2.S,c89,experimental_native,0.8666666666666667,0.7529419308754468,0.7658818960189819,1,True
5kk7__1__1.A__1.C_1.E_1.I,c1433,experimental_native,0.75,0.4017710928259181,1.1775506734848022,1,True
5k42__1__2.A__2.B,c119,experimental_native,0.75,0.5745277507290406,0.9567805528640747,1,True
6fwh__1__2.C_2.F_2.J__2.MA_2.NA_2.V,c89,experimental_native,0.9333333333333333,0.7255650487823829,0.7500658631324768,1,True
7k2k__2__1.B__1.C,c315,experimental_native,0.9411764705882353,0.21190815825875442,2.3868725299835205,1,True
2irx__1__1.A__1.B_1.C,c2457,experimental_native,1.0,0.6448553167789316,1.1093758344650269,1,True
5ito__2__1.B__1.K,c7,experimental_native,0.65,0.7361029521222913,0.7747435569763184,1,True
5itp__1__1.A__1.C,c7,experimental_native,0.8,0.7260206647092671,0.8384296298027039,1,True
5kkw__1__1.A__1.B,c7,experimental_native,0.7142857142857143,0.5603662274515845,0.9034342765808105,1,True
4kgv__1__1.C_3.C__1.H,c103,experimental_native,0.7777777777777778,0.3197273761136165,1.8151655197143555,1,True
4kgv__1__1.C_2.C__2.H,c103,experimental_native,0.7222222222222222,0.30698000038053247,1.8604648113250732,1,True
7jt5__2__1.C_1.D__1.P_1.Q,c299,experimental_native,0.88,0.6026815132042995,1.013645887374878,1,True
6jzy__1__1.A__1.C_1.D,c9829,experimental_native,0.9666666666666667,0.7354375056411364,0.7606451511383057,1,True
7k2l__2__1.B__1.C,c315,experimental_native,1.0,0.18294926036854373,2.508845567703247,1,True
4kgx__1__1.A_3.A__3.E,c103,experimental_native,0.7222222222222222,0.32123097352910585,1.7529886960983276,1,True
5itp__2__1.B__1.L,c7,experimental_native,0.8095238095238095,0.6807932170587128,0.9169939756393433,1,True
4kgx__1__1.A_2.A__1.E,c103,experimental_native,0.7222222222222222,0.3704504524025891,1.5863176584243774,1,True
4kgx__1__1.C_2.C__2.H,c103,experimental_native,0.7777777777777778,0.31931126645262986,1.8165578842163086,1,True
6fwh__1__2.F_2.G_2.H__2.CA_2.DA_2.EA,c89,experimental_native,0.9333333333333333,0.7293029414578586,0.7564920783042908,1,True
7jt5__2__1.C_1.D__1.U_1.V,c299,experimental_native,0.95,0.6511153098324974,0.9711195230484009,1,True
5kbz__1__1.B__1.D,c3811,experimental_native,0.9310344827586207,0.30705824197846787,2.0941147804260254,1,True
5kbz__1__1.A__1.C,c3811,experimental_native,0.9285714285714286,0.3957378456856015,1.7006964683532715,1,True
1l5v__1__1.A__1.C_1.D,c33,experimental_native,0.8125,0.643155628077623,0.8927884101867676,1,True
4kgx__1__1.C_3.C__1.H,c103,experimental_native,0.7777777777777778,0.28703008432378285,1.901228904724121,1,True
7jt6__1__1.A_1.B__1.E_1.G,c299,experimental_native,0.9545454545454546,0.5846252760678026,0.8471688628196716,1,True
7jt6__1__1.A_1.B__1.I_1.K,c299,experimental_native,0.9090909090909091,0.6176219683300749,0.8459904193878174,1,True
7k2m__2__1.B__1.C,c315,experimental_native,1.0,0.13517756233321243,2.6228444576263428,1,True
1l5v__1__1.B__1.F_1.G,c33,experimental_native,0.9375,0.5808331718592357,0.9991753101348877,1,True
4kgz__1__1.A_2.A__1.E,c103,experimental_native,0.7222222222222222,0.28547896907687753,1.897447109222412,1,True
5j5o__1__1.A__1.E,c326,experimental_native,0.9090909090909091,0.7142491316370264,1.206687092781067,1,True
5j5o__2__1.B__1.G,c326,experimental_native,0.9,0.6503796475087323,1.3139501810073853,1,True
6fwh__1__2.G_2.H_2.I__2.IA_2.KA_2.LA,c89,experimental_native,0.8,0.7486527153463644,0.7529232501983643,1,True
7jt6__2__1.C_1.D__1.M_1.O,c299,experimental_native,0.8260869565217391,0.5725081426815861,0.8576475381851196,1,True
7l4c__1__1.A__1.D,c272,experimental_native,0.9090909090909091,0.9072991589700937,0.568424642086029,1,True
7k2n__1__1.A__1.C_1.D,c315,experimental_native,0.9444444444444444,0.14500733414322503,2.5757718086242676,1,True
1kz8__1__1.A_1.B__1.C,c141,experimental_native,0.9333333333333333,0.6372509865230692,0.7904953956604004,1,True
4kgz__1__1.A_3.A__3.E,c103,experimental_native,0.7222222222222222,0.3364788173230241,1.7417042255401611,1,True
7l4n__1__1.A__1.D,c272,experimental_native,0.8260869565217391,0.9081943047840074,0.6060410737991333,1,True
7k2q__2__1.B__1.C,c315,experimental_native,1.0,0.21064151958427452,2.369896173477173,1,True
1l8b__1__1.A__1.C,c326,experimental_native,1.0,0.7635942467719197,1.2756896018981934,1,True
7k2r__2__1.B__1.C_1.D,c315,experimental_native,0.0,0.1781815765639224,2.510934352874756,1,True
7k2s__2__1.B__1.C,c315,experimental_native,1.0,0.2099807316756264,2.402069091796875,1,True
1l8b__2__1.B__1.D,c326,experimental_native,1.0,0.7989646676366992,1.1712605953216553,1,True
4kgz__1__1.C_2.C__2.J,c103,experimental_native,0.7777777777777778,0.310881135011829,1.7871253490447998,1,True
1kz8__1__1.A_1.B__1.G,c141,experimental_native,0.9285714285714286,0.6546067153317887,0.8854066729545593,1,True
4kgz__1__1.C_3.C__1.J,c103,experimental_native,0.8333333333333334,0.3464922482422379,1.6529618501663208,1,True
4lrj__1__1.A__1.C_1.D,c5172,experimental_native,0.8947368421052632,0.7056522158766053,0.9308751821517944,1,True
7kgw__1__1.A__1.B_1.C_1.D,c2929,experimental_native,0.875,0.42248672963139394,1.6066781282424927,1,True
5k55__1__1.A_4.A__1.B,c141,experimental_native,1.0,0.6294028438527373,0.8004880547523499,1,True
5ly3__1__1.A__1.C,c2133,experimental_native,0.8571428571428571,0.8406554383654586,0.5807517766952515,1,True
4lom__1__1.A_10.A_15.A__1.B_1.D_15.C,c89,experimental_native,0.8571428571428571,0.5977186522328892,1.0026733875274658,1,True
4l7b__1__1.A_1.B__1.G,c315,experimental_native,1.0,0.20006909824789038,2.0136308670043945,1,True
4lrz__1__1.A_1.F_1.H__1.I_1.J_1.K,c1033,experimental_native,0.9047619047619048,0.48881691207296546,0.9074652194976807,1,True
6kcp__2__1.E__2.D,c10810,experimental_native,0.0,0.062046171619706894,11.08395004272461,0,True
5k55__1__1.A_4.A__4.B,c141,experimental_native,1.0,0.6441094979561874,0.7910616993904114,1,True
4l7c__1__1.A__1.D_1.E,c315,experimental_native,1.0,0.18307471531073882,1.9104485511779785,1,True
4lom__1__1.A_16.A_24.A__1.C_16.B_16.D,c89,experimental_native,0.7142857142857143,0.5995886501171479,0.9932791590690613,1,True
4l7c__1__1.B__1.F_1.G_1.H,c315,experimental_native,1.0,0.170354788535038,2.0262839794158936,1,True
4lrz__1__1.B_1.F_1.H__1.L_1.M_1.N,c1033,experimental_native,0.9523809523809523,0.4862427760030893,0.8667277097702026,1,True
5k55__1__2.A_3.A__2.B,c141,experimental_native,1.0,0.6336422017082894,0.7963500022888184,1,True
4l7c__1__1.C__1.I_1.J_1.K,c315,experimental_native,1.0,0.28089511309412585,1.7453911304473877,1,True
4lom__1__1.A_24.A_7.A__24.C_7.B_7.D,c89,experimental_native,0.8571428571428571,0.6098661888719397,0.9973487854003906,1,True
4l7d__1__1.A__1.D_1.E,c315,experimental_native,1.0,0.2230143274708272,2.026738166809082,1,True
4lrz__2__1.C_1.E_1.G__1.O_1.P_1.Q,c1033,experimental_native,0.9523809523809523,0.5137773282683447,0.8047605156898499,1,True
4mes__1__1.A__1.E_1.L,c1834,experimental_native,0.7142857142857143,0.6268015029398996,0.921172022819519,1,True
4l7d__1__1.C__1.K_1.M,c315,experimental_native,1.0,0.24110893458076432,1.9059646129608154,1,True
4lom__1__10.A_15.A_18.A__10.C_18.B_18.D,c89,experimental_native,0.7142857142857143,0.6049271733000907,1.005045771598816,1,True
4l7d__1__1.B__1.G_1.H_1.I,c315,experimental_native,1.0,0.2899945481794324,1.8576900959014893,1,True
4lrz__2__1.D_1.E_1.G__1.R_1.S_1.T,c1033,experimental_native,0.9047619047619048,0.49738022628932316,0.9011658430099487,1,True
6kia__1__1.A__1.D,c5731,experimental_native,0.8518518518518519,0.5935808335044167,1.121402382850647,1,True
5mem__1__2.A__2.C,c33,experimental_native,0.8461538461538461,0.5572655411568358,1.3550015687942505,1,True
5mem__1__1.A__1.C,c33,experimental_native,0.9615384615384616,0.5405263193314189,1.5010318756103516,1,True
6l3x__1__1.A__1.O,c117,experimental_native,0.5333333333333333,0.36792746579473384,2.158282995223999,1,True
6l3x__1__1.C__1.Q,c117,experimental_native,0.5333333333333333,0.3243911835393467,2.226318359375,1,True
5k55__1__2.A_3.A__3.B,c141,experimental_native,1.0,0.6303362299755557,0.7721472978591919,1,True
6l3x__1__1.B_1.K__1.Y,c117,experimental_native,0.5625,0.4309663415040442,1.7501193284988403,1,True
6kia__2__1.B__1.E,c5731,experimental_native,1.0,0.6143917190183177,1.1056318283081055,1,True
1ml4__3__1.A_2.A__1.B,c103,experimental_native,0.8823529411764706,0.421022524831176,1.5515697002410889,1,True
5mfv__1__1.A__1.E,c7,experimental_native,0.8461538461538461,0.7564499968866967,0.8436980247497559,1,True
6l3x__1__1.E_1.I__1.S,c117,experimental_native,0.6,0.42581815762332687,1.6933671236038208,1,True
7l1j__1__1.A_1.B__1.E_1.G,c299,experimental_native,0.16666666666666666,0.6921322463429714,0.8905688524246216,1,True
1ml4__3__1.A_3.A__3.B,c103,experimental_native,0.8235294117647058,0.44702458582846727,1.4864248037338257,1,True
4lom__1__10.A_17.A_7.A__10.B_10.D_17.C,c89,experimental_native,0.8571428571428571,0.5741053052407411,0.9932275414466858,1,True
5mfv__1__1.B__1.I,c7,experimental_native,0.8461538461538461,0.7088496593877903,0.8274871706962585,1,True
5mu6__1__1.A__1.G,c118,experimental_native,0.9166666666666666,0.354736898232,1.9828790426254272,1,True
6l3x__1__1.G_1.M__1.AA,c117,experimental_native,0.6,0.4236622404877104,1.961849331855774,1,True
6l3x__1__1.E_1.I__1.W,c117,experimental_native,0.7333333333333333,0.4232000453526717,1.8509609699249268,1,True
6kia__3__1.C__1.F,c5731,experimental_native,0.8214285714285714,0.6166450736512393,0.9030151963233948,1,True
4lom__1__11.A_16.A_2.A__16.C_2.B_2.D,c89,experimental_native,0.8571428571428571,0.5990446804165085,0.9925721287727356,1,True
3myk__1__1.A__1.B,c1599,experimental_native,0.8421052631578947,0.6532526357163411,1.1672427654266357,1,True
6l3x__1__1.H__1.V,c117,experimental_native,0.6428571428571429,0.31074953057901716,2.3943052291870117,1,True
6l3x__1__1.L__1.Z,c117,experimental_native,0.5,0.28668806562097926,2.3215696811676025,1,True
6l3x__1__1.G__1.U,c117,experimental_native,0.5714285714285714,0.39761342123342325,2.0317330360412598,1,True
7l1j__1__1.A_1.B__1.H_1.J,c299,experimental_native,0.9130434782608695,0.6165005634523665,0.9648310542106628,1,True
4lom__1__11.A_16.A_20.A__11.C_20.B_20.D,c89,experimental_native,0.7142857142857143,0.6113285552277968,0.9801172614097595,1,True
7l1j__2__1.C_1.D__1.K_1.M,c299,experimental_native,0.88,0.6328891718848303,0.9388264417648315,1,True
5mm0__1__1.A__1.B_1.C,c186,experimental_native,0.88,0.6823322697900769,0.9676076769828796,1,True
4lom__1__11.A_19.A_5.A__11.B_11.D_19.C,c89,experimental_native,0.8571428571428571,0.6055163251970292,0.9960958957672119,1,True
7l1j__2__1.C_1.D__1.O_1.Q,c299,experimental_native,0.9130434782608695,0.6412177209326729,0.9152801036834717,1,True
3mqr__1__1.A__1.B,c2776,experimental_native,0.0,0.30343414410581926,2.2377216815948486,1,True
3mjx__1__1.A__1.D,c1599,experimental_native,1.0,0.6123195244008347,1.1090797185897827,1,True
4lom__1__12.A_13.A_19.A__12.C_19.B_19.D,c89,experimental_native,0.7142857142857143,0.6100323707035403,0.9950088858604431,1,True
6n80__1__1.C_1.L_1.M__1.AA,c117,experimental_native,0.47058823529411764,0.43316507694445405,2.382483720779419,1,True
5lrc__1__1.A__1.C,c33,experimental_native,0.8947368421052632,0.6376734722159981,0.7851809859275818,1,True
1nnk__1__1.A__1.E,c7,experimental_native,0.8666666666666667,0.7561281910068527,0.7692239284515381,1,True
5l9o__1__1.A__1.C,c7,experimental_native,0.8695652173913043,0.6374567188910443,1.0104293823242188,1,True
3mqs__1__1.A__1.B,c2776,experimental_native,0.0,0.2659106759633968,2.524810791015625,1,True
4lom__1__12.A_13.A_4.A__13.C_4.B_4.D,c89,experimental_native,0.8571428571428571,0.5951041578443713,0.99526447057724,1,True
5l9o__2__1.B__1.K,c7,experimental_native,0.8636363636363636,0.6247826299187279,1.081714391708374,1,True
4lom__1__12.A_20.A_8.A__12.B_12.D_20.C,c89,experimental_native,0.8571428571428571,0.6086475061263076,0.9952147603034973,1,True
6nl0__1__1.D__1.E_1.F_1.I,c31,experimental_native,0.875,0.4895498460438981,1.282456398010254,1,True
5lrc__1__2.A__2.C,c33,experimental_native,0.8947368421052632,0.6374760355081948,0.7825909852981567,1,True
5mji__1__1.A_2.A_3.A_4.A__1.B,c5311,experimental_native,0.7916666666666666,0.9019385524768609,0.578371524810791,1,True
4lom__1__13.A_22.A_3.A__13.B_13.D_3.C,c89,experimental_native,0.7142857142857143,0.610530141307729,1.0188713073730469,1,True
3m5c__1__1.A_2.A__1.B,c103,experimental_native,0.85,0.5518199871871583,1.1921454668045044,1,True
5lrd__1__1.A__1.B,c33,experimental_native,0.9,0.7016242654261677,0.7525972127914429,1,True
3n2y__1__1.A__1.C,c121,experimental_native,1.0,0.7645519385163706,0.8758873343467712,1,True
3n2y__1__1.B__1.D,c121,experimental_native,1.0,0.7689903226147096,0.9756943583488464,1,True
4lom__1__14.A_17.A_9.A__17.B_17.D_9.C,c89,experimental_native,0.7142857142857143,0.5818334236225773,1.0006920099258423,1,True
3m5c__1__1.A_3.A__3.B,c103,experimental_native,0.85,0.5700977640738651,1.1162749528884888,1,True
5neb__1__1.B__1.S,c7,experimental_native,0.7857142857142857,0.7785536807571843,0.7653903365135193,1,True
5lrd__1__2.A__2.B,c33,experimental_native,0.95,0.6349120495103096,0.730032205581665,1,True
4lom__1__14.A_23.A_4.A__14.B_14.D_4.C,c89,experimental_native,0.7142857142857143,0.5945419269462209,1.0056889057159424,1,True
5lre__1__1.A__1.B,c33,experimental_native,0.9090909090909091,0.6325072439794385,0.8401809334754944,1,True
5mld__2__1.E_1.F_1.G_1.H__1.N,c5311,experimental_native,0.9166666666666666,0.9039262708930235,0.5487537384033203,1,True
3o31__1__1.B__1.H,c2604,experimental_native,0.875,0.5438111010232722,0.9692643284797668,1,True
3o31__1__1.A__1.C,c2604,experimental_native,0.8666666666666667,0.43346085009934554,2.2144935131073,1,True
3m5c__1__2.A_3.A__2.B,c103,experimental_native,0.85,0.5604491580325833,1.1325035095214844,1,True
5neb__2__1.A__1.K,c7,experimental_native,0.8571428571428571,0.783741939257883,0.7135304808616638,1,True
6llf__1__1.B__1.T_1.U,c164,experimental_native,0.9333333333333333,0.44757370663843965,0.9478061199188232,1,True
4nf4__1__1.A__1.C,c7,experimental_native,0.0,0.535434474781334,1.053300142288208,1,True
4nwi__1__1.A__1.D,c2123,experimental_native,0.9166666666666666,0.4669108277655695,1.1334365606307983,1,True
4lom__1__14.A_3.A_9.A__14.C_3.B_3.D,c89,experimental_native,0.8571428571428571,0.6045664971898768,0.9960856437683105,1,True
4ob6__1__1.A_2.A__2.D,c10769,experimental_native,0.0,0.753809470212618,0.9649242758750916,1,True
4o4h__1__1.B__1.L,c534,experimental_native,0.0,0.2207493333830578,2.3585286140441895,1,True
6llf__1__1.C__1.CA_1.DA,c164,experimental_native,1.0,0.3420471052585629,1.0233491659164429,1,True
5lrf__1__1.A__1.B,c33,experimental_native,0.9090909090909091,0.5762750410360644,0.785065233707428,1,True
5m0i__1__1.C__1.G,c4053,experimental_native,0.9090909090909091,0.07144719825777815,4.151810646057129,1,True
4nwi__2__1.B__1.G,c2123,experimental_native,0.9333333333333333,0.6064556799817862,1.0403159856796265,1,True
4nf6__1__1.B__1.D,c7,experimental_native,0.0,0.47042165817625825,0.9900482892990112,1,True
2olc__1__1.A__1.F,c1052,experimental_native,0.8947368421052632,0.7251908586251274,0.7719036936759949,1,True
1os0__1__1.A__1.B_1.G,c218,experimental_native,0.9,0.4588097768297195,1.7085700035095215,1,True
4lom__1__15.A_2.A_21.A__15.B_15.D_2.C,c89,experimental_native,0.7142857142857143,0.5987934920985531,0.9974985122680664,1,True
3m5d__1__1.A_2.A__1.B,c103,experimental_native,0.95,0.5440176581914256,1.2019917964935303,1,True
6nka__1__1.A__1.E_1.F,c299,experimental_native,0.8181818181818182,0.595612582924896,0.7762976288795471,1,True
6llk__1__1.A__1.C_1.D,c164,experimental_native,1.0,0.45808846597551445,0.8888007998466492,1,True
1os0__2__1.A__1.B_1.G,c218,experimental_native,0.9,0.42990360905703,1.900208830833435,1,True
3orh__1__1.A__1.E,c2063,experimental_native,0.8846153846153846,0.8411291698381401,0.5817430019378662,1,True
4lom__1__17.A_23.A_7.A__23.B_23.D_7.C,c89,experimental_native,0.7142857142857143,0.6074779357193454,0.9799425005912781,1,True
3m5d__1__1.A_3.A__3.B,c103,experimental_native,0.95,0.5138488324962959,1.3152990341186523,1,True
5lrf__1__2.A__2.B,c33,experimental_native,0.9090909090909091,0.6602059106891185,0.7689447999000549,1,True
3orh__2__1.B__1.F,c2063,experimental_native,0.8888888888888888,0.8724514560820902,0.5341523289680481,1,True
3orh__3__1.C__1.G,c2063,experimental_native,0.8148148148148148,0.8501693400385587,0.5697280168533325,1,True
1os0__2__2.A__2.B_2.G,c218,experimental_native,0.75,0.4441353977281204,1.858293056488037,1,True
6nka__1__1.B__1.G_1.H,c299,experimental_native,0.2727272727272727,0.6341362977690503,0.7354474663734436,1,True
3ois__4__1.D__1.H,c3024,experimental_native,0.0,0.7140151499786445,1.0661026239395142,1,True
3m5d__1__2.A_3.A__2.B,c103,experimental_native,0.95,0.5078749145580536,1.3523646593093872,1,True
4lom__1__18.A_21.A_6.A__21.B_21.D_6.C,c89,experimental_native,0.7142857142857143,0.6203264215717634,0.9819743037223816,1,True
5mlz__1__1.A__1.B_1.C,c186,experimental_native,0.9,0.7459523100538941,0.9199981689453125,1,True
6nka__2__1.C__1.I_1.J,c299,experimental_native,0.36363636363636365,0.6095800016709387,0.8744751811027527,1,True
5od2__1__1.A__1.E,c1264,experimental_native,0.9411764705882353,0.5447990162762338,0.9429171681404114,1,True
6nka__2__1.D__1.K_1.L,c299,experimental_native,0.3333333333333333,0.5572907530898377,0.9305992126464844,1,True
5org__1__1.B__1.MA,c7,experimental_native,0.631578947368421,0.7597623268595751,0.992021918296814,1,True
5org__1__1.A__1.E_1.G_1.W,c7,experimental_native,0.631578947368421,0.7177671009019384,0.9600762724876404,1,True
5od2__2__1.B__1.I,c1264,experimental_native,0.9411764705882353,0.6893938295698387,0.8383887410163879,1,True
5o50__1__1.A__1.C,c33,experimental_native,0.9523809523809523,0.6405762370499466,0.8217899799346924,1,True
