target_chembl_id,gene_symbol,uniprot_accession,target_name,assay_lane,is_gpcr,small_molecule_moa,ot_project_standard_direct_sm,known_unique_pocket_count,passes_non_gpcr,passes_chembl_small_molecule_moa,passes_supported_target_class,passes_any_experimental_pocket,passes_preferred_experimental_pocket,passes_preferred_druglike_experimental_pocket,in_final_target_set,first_exclusion_reason,final_scope_branch
CHEMBL3713643,CR1,P17927,Complement receptor type 1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1996,CSF3R,Q99062,Granulocyte colony-stimulating factor receptor,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,1,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1817,EPOR,P19235,Erythropoietin receptor,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,5,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4081,F3,P13726,Tissue factor,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,5,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2940,FCER2,P06734,Low affinity immunoglobulin epsilon Fc receptor,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,1,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5349,FCGR1A,P12314,High affinity immunoglobulin gamma Fc receptor I,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,7,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3856162,FCGR3A,P08637,Low affinity immunoglobulin gamma Fc region receptor III-A,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,18,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2121,FOLR1,P15328,Folate receptor alpha,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,9,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3833481,GFRA1,P56159,GDNF family receptor alpha-1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3308912,GP6,Q9HCN6,Platelet glycoprotein VI,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,7,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1887,IFNAR1,P17181,Interferon alpha/beta receptor 1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,1,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2050,IL11RA,Q14626,Interleukin-11 receptor subunit alpha,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,5,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3713941,IL13RA2,Q14627,Interleukin-13 receptor subunit alpha-2,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,1,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3580485,IL17RA,Q96F46,Interleukin-17 receptor A,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,11,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1959,IL1R1,P14778,Interleukin-1 receptor type 1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,5,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1778,IL2RA,P01589,Interleukin-2 receptor subunit alpha,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3276,IL2RB,P14784,Interleukin-2 receptor subunit beta,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,19,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4630894,IL31RA,Q8NI17,Interleukin-31 receptor subunit alpha,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,2,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712987,IL3RA,P26951,Interleukin-3 receptor subunit alpha,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,11,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3580483,IL5RA,Q01344,Interleukin-5 receptor subunit alpha,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,2,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4998,ITGA2,P17301,Integrin alpha-2,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,4,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3955,ITGA5,P08648,Integrin alpha-5,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,23,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1803,ITGAL,P20701,Integrin alpha-L,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,26,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3660,ITGAV,P06756,Integrin alpha-V,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,96,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3631,ITGB2,P05107,Integrin beta-2,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,18,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4876,ITGB6,P18564,Integrin beta-6,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,17,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2979,ITGB7,P26010,Integrin beta-7,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,5,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712912,KIR2DL1,P43626,Killer cell immunoglobulin-like receptor 2DL1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,2,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3833441,KIR2DL2,P43627,Killer cell immunoglobulin-like receptor 2DL2,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,4,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3713026,KIR2DL3,P43628,Killer cell immunoglobulin-like receptor 2DL3,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4630895,KIR3DL2,P43630,Killer cell immunoglobulin-like receptor 3DL2,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1250360,LTBR,P36941,Tumor necrosis factor receptor superfamily member 3,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712863,MCAM,P43121,Cell surface glycoprotein MUC18,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,2,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2146346,NOTCH1,P46531,Neurogenic locus notch homolog protein 1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,11,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3407320,NOTCH2,Q04721,Neurogenic locus notch homolog protein 2,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,4,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3407319,NOTCH3,Q9UM47,Neurogenic locus notch homolog protein 3,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,3,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5174,NRP1,O14786,Neuropilin-1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,25,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4303061,SIGLEC10,Q96LC7,Sialic acid-binding Ig-like lectin 10,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,11,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3559386,SLAMF7,Q9NQ25,SLAM family member 7,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712860,TFRC,P02786,Transferrin receptor protein 1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,18,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1075113,TLR3,O15455,Toll-like receptor 3,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,35,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2176839,TLR5,O60602,Toll-like receptor 5,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,4,True,False,False,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3551,TNFRSF10A,O00220,Tumor necrosis factor receptor superfamily member 10A,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1075153,TNFRSF10B,O14763,Tumor necrosis factor receptor superfamily member 10B,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712850,TNFRSF12A,Q9NP84,Tumor necrosis factor receptor superfamily member 12A,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4630882,TNFRSF13C,Q96RJ3,Tumor necrosis factor receptor superfamily member 13C,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4523587,TNFRSF17,Q02223,Tumor necrosis factor receptor superfamily member 17,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,0,True,False,False,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712995,TNFRSF18,Q9Y5U5,Tumor necrosis factor receptor superfamily member 18,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,1,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3378,TNFRSF1A,P19438,Tumor necrosis factor receptor superfamily member 1A,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,10,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3989383,TNFRSF4,P43489,Tumor necrosis factor receptor superfamily member 4,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,1,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712857,TNFRSF9,Q07011,Tumor necrosis factor receptor superfamily member 9,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,4,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712934,TPBG,Q13641,Trophoblast glycoprotein,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,10,True,False,False,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1697674,TREM1,Q9NP99,Triggering receptor expressed on myeloid cells 1,NON_GPCR_MEMBRANE_SPECIAL,False,False,False,3,True,False,False,True,True,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3616355,EGR1,P18146,Early growth response protein 1,NUCLEAR_EPIGENETIC_DOMAIN,False,False,False,1,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4662942,WT1,P19544,Wilms tumor protein,NUCLEAR_EPIGENETIC_DOMAIN,False,False,False,1,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4523581,SLC39A6,Q13433,Zinc transporter ZIP6,TRANSPORTER_MEMBRANE_FUNCTIONAL,False,False,False,0,True,False,True,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3713014,SLC44A4,Q53GD3,Choline transporter-like protein 4,TRANSPORTER_MEMBRANE_FUNCTIONAL,False,False,False,0,True,False,True,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2633,ACP3,P15309,Prostatic acid phosphatase,ENZYME_BIOCHEMICAL,False,False,True,21,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2346492,ADAMTS13,Q76LX8,A disintegrin and metalloproteinase with thrombospondin motifs 13,ENZYME_BIOCHEMICAL,False,False,True,10,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2045,AMY2A,P04746,Pancreatic alpha-amylase,ENZYME_BIOCHEMICAL,False,False,True,60,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3437,AOC3,Q16853,Amine oxidase [copper-containing] 3,ENZYME_BIOCHEMICAL,False,False,True,42,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3913,C1S,P09871,Complement C1s subcomponent,ENZYME_BIOCHEMICAL,False,False,True,9,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3594,CA9,Q16790,Carbonic anhydrase 9,ENZYME_BIOCHEMICAL,False,False,True,49,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4660,CD38,P28907,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,ENZYME_BIOCHEMICAL,False,False,True,74,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5580,ENPP3,O14638,Ectonucleotide pyrophosphatase/phosphodiesterase family member 3,ENZYME_BIOCHEMICAL,False,False,True,12,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4530,F13A1,P00488,Coagulation factor XIII A chain,ENZYME_BIOCHEMICAL,False,False,True,16,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2016,F9,P00740,Coagulation factor IX,ENZYME_BIOCHEMICAL,False,False,True,43,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4683,FAP,Q12884,Prolyl endopeptidase FAP,ENZYME_BIOCHEMICAL,False,False,True,10,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1892,FOLH1,Q04609,Glutamate carboxypeptidase 2,ENZYME_BIOCHEMICAL,False,False,True,185,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1795197,GUCY2C,P25092,Guanylyl cyclase C,ENZYME_BIOCHEMICAL,False,False,True,1,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3921,HPSE,Q9Y251,Heparanase,ENZYME_BIOCHEMICAL,False,False,True,79,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2099,KLK3,P07288,Prostate-specific antigen,ENZYME_BIOCHEMICAL,False,False,True,4,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4295646,MASP2,O00187,Mannan-binding lectin serine protease 2,ENZYME_BIOCHEMICAL,False,False,True,6,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1988,NPR1,P16066,Atrial natriuretic peptide receptor 1,ENZYME_BIOCHEMICAL,False,False,True,22,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5957,NT5E,P21589,5'-nucleotidase,ENZYME_BIOCHEMICAL,False,False,True,63,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2929,PCSK9,Q8NBP7,Proprotein convertase subtilisin/kexin type 9,ENZYME_BIOCHEMICAL,False,False,True,25,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3295,PGA5,P0DJD9,Pepsin A,ENZYME_BIOCHEMICAL,False,False,True,0,True,False,True,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3286,PLAU,P00749,Urokinase-type plasminogen activator,ENZYME_BIOCHEMICAL,False,False,True,117,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1949,PPIA,P62937,Peptidyl-prolyl cis-trans isomerase A,ENZYME_BIOCHEMICAL,False,False,True,120,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4444,PROC,P04070,Vitamin K-dependent protein C,ENZYME_BIOCHEMICAL,False,False,True,4,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3243,PTPRC,P08575,Receptor-type tyrosine-protein phosphatase C,ENZYME_BIOCHEMICAL,False,False,True,8,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712956,STEAP1,Q9UHE8,STEAP1 protein,ENZYME_BIOCHEMICAL,False,False,True,11,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2916,TERT,O14746,Telomerase reverse transcriptase,ENZYME_BIOCHEMICAL,False,False,True,14,True,False,True,True,True,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3712886,TYRP1,P17643,"5,6-dihydroxyindole-2-carboxylic acid oxidase",ENZYME_BIOCHEMICAL,False,False,True,77,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2058,MS4A1,P11836,B-lymphocyte antigen CD20,ION_CHANNEL_FUNCTIONAL,False,False,True,8,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5522,TRPV3,Q8NET8,Transient receptor potential cation channel subfamily V member 3,ION_CHANNEL_FUNCTIONAL,False,False,True,156,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5616,ACVR2A,P27037,Activin receptor type-2A,KINASE_BIOCHEMICAL,False,False,True,13,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5466,ACVR2B,Q13705,Activin receptor type-2B,KINASE_BIOCHEMICAL,False,False,True,6,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5275,BMPR1A,P36894,Bone morphogenetic protein receptor type-1A,KINASE_BIOCHEMICAL,False,False,True,0,True,False,True,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5476,BMPR1B,O00238,Bone morphogenetic protein receptor type-1B,KINASE_BIOCHEMICAL,False,False,True,2,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5467,BMPR2,Q13873,Bone morphogenetic protein receptor type-2,KINASE_BIOCHEMICAL,False,False,True,4,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4954,EPHA3,P29320,Ephrin type-A receptor 3,KINASE_BIOCHEMICAL,False,False,True,22,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL2996,PRKCD,Q05655,Protein kinase C delta type,KINASE_BIOCHEMICAL,False,False,True,1,True,False,True,True,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL3582,PRKCE,Q02156,Protein kinase C epsilon type,KINASE_BIOCHEMICAL,False,False,True,0,True,False,True,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5274,TIE1,P35590,Tyrosine-protein kinase receptor Tie-1,KINASE_BIOCHEMICAL,False,False,True,0,True,False,True,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1741186,RORC,P51449,Nuclear receptor ROR-gamma,NUCLEAR_EPIGENETIC_DOMAIN,False,False,True,215,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL1293232,SMN1,Q16637,Survival motor neuron protein,NUCLEAR_EPIGENETIC_DOMAIN,False,False,True,3,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL5287,SLC10A1,Q14973,Hepatic sodium/bile acid cotransporter,TRANSPORTER_MEMBRANE_FUNCTIONAL,False,False,True,3,True,False,True,True,True,True,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL4295685,SLC34A2,O95436,Sodium-dependent phosphate transport protein 2B,TRANSPORTER_MEMBRANE_FUNCTIONAL,False,False,True,0,True,False,True,False,False,False,False,EXCLUDE_NO_CHEMBL_SMALL_MOLECULE_MOA,HARD_GATE_EXCLUDED_480
CHEMBL226,ADORA1,P30542,Adenosine receptor A1,GPCR_MEMBRANE_ASSAY,True,True,False,13,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL251,ADORA2A,P29274,Adenosine receptor A2a,GPCR_MEMBRANE_ASSAY,True,True,False,506,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL255,ADORA2B,P29275,Adenosine receptor A2b,GPCR_MEMBRANE_ASSAY,True,True,False,10,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL256,ADORA3,P0DMS8,Adenosine receptor A3,GPCR_MEMBRANE_ASSAY,True,True,False,7,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL229,ADRA1A,P35348,Alpha-1A adrenergic receptor,GPCR_MEMBRANE_ASSAY,True,True,False,13,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL223,ADRA1D,P25100,Alpha-1D adrenergic receptor,GPCR_MEMBRANE_ASSAY,True,True,False,0,False,False,False,False,False,False,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
CHEMBL1916,ADRA2C,P18825,Alpha-2C adrenergic receptor,GPCR_MEMBRANE_ASSAY,True,True,False,6,False,False,False,True,True,True,False,EXCLUDE_GPCR,HARD_GATE_EXCLUDED_480
