target_chembl_id,gene_symbol,uniprot_accession,target_class_l1,ot_project_assay_family,is_gpcr,chembl_kinase,ot_sm_structure_with_ligand,ot_sm_high_quality_pocket,ot_sm_med_quality_pocket,af_exact_sequence_model,p2rank_status,p2rank_tier,p2rank_top_score,p2rank_top_probability,pocket_residue_count,pocket_mean_plddt,known_unique_pocket_count,known_k1_pocket_count,known_k1_k2_pocket_count,known_drug_mapped,known_biolip2,known_biolip2_affinity,known_scpdb,known_klifs,known_gpcrdb,p2rank_top1_any_known_residue_match,p2rank_top1_any_known_center_match_4a,p2rank_top1_any_known_center_match_8a,p2rank_top1_any_known_combined_match_8a,p2rank_top1_best_known_recall,p2rank_top1_best_jaccard,p2rank_top1_minimum_center_distance,p2rank_top3_any_known_residue_match,p2rank_top3_any_known_center_match_4a,p2rank_top3_any_known_center_match_8a,p2rank_top3_any_known_combined_match_8a,p2rank_top3_best_known_recall,p2rank_top3_best_jaccard,p2rank_top3_minimum_center_distance,p2rank_all_any_known_residue_match,p2rank_all_any_known_center_match_4a,p2rank_all_any_known_center_match_8a,p2rank_all_any_known_combined_match_8a,p2rank_all_best_known_recall,p2rank_all_best_jaccard,p2rank_all_minimum_center_distance,p2rank_top1_any_k1_combined_match_8a,p2rank_top3_any_k1_combined_match_8a,p2rank_all_any_k1_combined_match_8a,p2rank_top1_any_k1_k2_combined_match_8a,p2rank_top3_any_k1_k2_combined_match_8a,p2rank_all_any_k1_k2_combined_match_8a,pdbe_raw_ligand_instance_count,pdbe_raw_unique_pdb_count
CHEMBL2203,MLNR,O43193,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,27.62,0.883,42,90.72119047619049,7,0,3,False,True,False,False,False,True,True,True,True,True,0.9230769230769231,0.46808510638297873,3.4927631259297565,True,True,True,True,0.9230769230769231,0.46808510638297873,3.4927631259297565,True,True,True,True,0.9230769230769231,0.46808510638297873,2.6207589441681773,False,False,False,True,True,True,5,3
CHEMBL4561,NPY5R,Q15761,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,49.66,0.967,34,92.82764705882352,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL4123,NTSR1,P30989,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,44.34,0.956,30,91.56333333333332,20,0,15,False,True,False,False,False,True,True,True,True,True,1.0,0.8064516129032258,1.2644947905723531,True,True,True,True,1.0,0.8064516129032258,1.2644947905723531,True,True,True,True,1.0,0.8064516129032258,1.2644947905723531,False,False,False,True,True,True,12,8
CHEMBL236,OPRD1,P41143,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,13.98,0.622,22,87.44090909090909,35,1,13,True,True,False,False,False,True,True,True,True,True,0.8888888888888888,0.5483870967741935,2.728543923047603,True,True,True,True,0.8888888888888888,0.5483870967741935,2.728543923047603,True,True,True,True,1.0,0.5483870967741935,2.728543923047603,True,True,True,True,True,True,36,16
CHEMBL237,OPRK1,P41145,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,43.42,0.954,28,83.365,59,0,26,False,True,True,False,False,True,True,True,True,True,1.0,0.5625,1.2749955843060796,True,True,True,True,1.0,0.5625,1.2749955843060796,True,True,True,True,1.0,0.5833333333333334,1.2749955843060796,False,False,False,True,True,True,62,26
CHEMBL2014,OPRL1,P41146,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,39.98,0.946,36,85.05305555555555,21,0,10,False,True,False,False,False,True,True,True,True,True,0.9285714285714286,0.5111111111111111,2.3983554806842946,True,True,True,True,1.0,0.5111111111111111,2.3983554806842946,True,True,True,True,1.0,0.5111111111111111,2.3983554806842946,False,False,False,True,True,True,21,4
CHEMBL233,OPRM1,P35372,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,34.98,0.93,28,92.93464285714286,88,5,35,True,True,False,False,False,True,True,True,True,True,1.0,0.6451612903225806,0.508134278513071,True,True,True,True,1.0,0.8,0.508134278513071,True,True,True,True,1.0,0.8,0.508134278513071,True,True,True,True,True,True,92,31
CHEMBL2049,OXTR,P30559,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,22.92,0.834,22,89.36227272727272,5,0,5,False,True,True,False,False,True,True,True,True,True,0.7857142857142857,0.6296296296296297,1.5397912456451008,True,True,True,True,0.7857142857142857,0.6296296296296297,1.5397912456451008,True,True,True,True,1.0,0.8888888888888888,1.5397912456451008,False,False,False,True,True,True,4,2
CHEMBL4315,P2RY1,P47900,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,8.92,0.409,14,83.60642857142857,14,0,10,False,True,True,False,False,True,False,False,False,False,0.0,0.0,14.590491908902521,True,True,True,True,1.0,0.7272727272727273,1.6673350954817097,True,True,True,True,1.0,0.7272727272727273,1.6673350954817097,False,False,False,False,True,True,11,5
CHEMBL2001,P2RY12,Q9H244,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,55.76,0.975,34,92.11970588235296,15,0,11,False,True,False,False,False,True,True,True,True,True,0.9,0.5641025641025641,3.72760913239155,True,True,True,True,0.9,0.5641025641025641,3.72760913239155,True,True,True,True,0.9,0.7777777777777778,3.5573035324491635,False,False,False,True,True,True,11,5
CHEMBL4398,P2RY2,P41231,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,14.11,0.627,18,73.43333333333334,2,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,37.57917754227214,True,True,True,True,0.9166666666666666,0.44,2.9190198060878827,True,True,True,True,0.9166666666666666,0.44,2.9190198060878827,False,False,False,False,False,False,2,2
CHEMBL2123,P2RY4,P51582,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,14.51,0.641,23,91.46608695652174,1,0,0,True,False,False,False,False,False,True,True,True,True,0.8461538461538461,0.44,2.8337402265552893,True,True,True,True,0.8461538461538461,0.44,2.8337402265552893,True,True,True,True,0.8461538461538461,0.44,2.8337402265552893,False,False,False,False,False,False,1,1
CHEMBL4714,P2RY6,Q15077,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,19.2,0.769,23,91.9104347826087,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL250,PTAFR,P25105,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,48.98,0.966,24,93.615,7,1,5,True,True,False,False,False,True,True,True,True,True,1.0,0.7407407407407407,2.094086428199959,True,True,True,True,1.0,0.7407407407407407,2.094086428199959,True,True,True,True,1.0,0.7407407407407407,2.094086428199959,True,True,True,True,True,True,8,3
CHEMBL4427,PTGDR,Q13258,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,33.81,0.923,25,82.41959999999999,13,0,0,False,False,False,False,False,False,False,False,False,False,0.0,0.0,16.66975513572286,True,True,True,True,0.8888888888888888,0.5925925925925926,1.1761950674385033,True,True,True,True,0.8888888888888888,0.5925925925925926,1.1761950674385033,False,False,False,False,False,False,13,6
CHEMBL5071,PTGDR2,Q9Y5Y4,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,52.86,0.97,36,92.98805555555556,20,1,11,True,True,False,False,False,True,True,True,True,True,1.0,0.6111111111111112,1.7858077551846134,True,True,True,True,1.0,0.6111111111111112,1.7858077551846134,True,True,True,True,1.0,0.6428571428571429,0.6410921184086694,True,True,True,True,True,True,20,6
CHEMBL1811,PTGER1,P34995,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,30.33,0.903,30,87.71566666666666,1,1,1,True,False,False,False,False,False,True,True,True,True,0.85,0.5151515151515151,2.650254958489841,True,True,True,True,0.85,0.5151515151515151,2.650254958489841,True,True,True,True,0.85,0.5151515151515151,2.650254958489841,True,True,True,True,True,True,1,1
CHEMBL1881,PTGER2,P43116,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,12.03,0.55,15,90.75066666666666,8,1,6,True,True,True,False,False,True,True,True,True,True,0.75,0.631578947368421,1.2744469010557435,True,True,True,True,0.75,0.631578947368421,1.2744469010557435,True,True,True,True,0.75,0.631578947368421,1.2744469010557435,True,True,True,True,True,True,5,5
CHEMBL3710,PTGER3,P43115,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,33.55,0.922,24,93.8075,14,3,7,True,True,False,False,False,True,True,True,True,True,1.0,0.8518518518518519,0.5234196855296906,True,True,True,True,1.0,0.8518518518518519,0.5234196855296906,True,True,True,True,1.0,0.8518518518518519,0.5234196855296906,True,True,True,True,True,True,11,3
CHEMBL1836,PTGER4,P35408,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,32.96,0.919,34,94.08941176470589,13,3,11,True,True,True,False,False,True,True,True,True,True,1.0,0.5833333333333334,1.199896178386383,True,True,True,True,1.0,0.5833333333333334,1.199896178386383,True,True,True,True,1.0,0.5833333333333334,1.199896178386383,True,True,True,True,True,True,10,10
CHEMBL1987,PTGFR,P43088,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,24.85,0.859,22,94.39954545454545,16,0,16,False,True,False,False,False,True,True,True,True,True,0.9473684210526315,0.84,0.2511504569255028,True,True,True,True,0.9473684210526315,0.84,0.2511504569255028,True,True,True,True,0.9473684210526315,0.84,0.2511504569255028,False,False,False,True,True,True,8,8
CHEMBL1995,PTGIR,P43119,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,15.7,0.679,19,92.80894736842104,4,1,4,True,True,False,False,False,True,True,True,True,True,0.6470588235294118,0.59375,1.5859710426502114,True,True,True,True,0.6470588235294118,0.59375,1.5859710426502114,True,True,True,True,0.6470588235294118,0.59375,1.5859710426502114,True,True,True,True,True,True,2,2
CHEMBL4333,S1PR1,P21453,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,49.85,0.967,42,92.31952380952382,35,4,30,True,True,True,False,False,True,True,True,True,True,1.0,0.4888888888888889,3.107946828695755,True,True,True,True,1.0,0.4888888888888889,3.107946828695755,True,True,True,True,1.0,0.4888888888888889,3.107946828695755,True,True,True,True,True,True,26,20
CHEMBL3230,S1PR4,O95977,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,46.38,0.96,35,88.84542857142857,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL2274,S1PR5,Q9H228,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,47.54,0.964,39,92.18538461538462,9,0,5,False,True,True,False,False,True,True,True,True,True,0.9333333333333333,0.5238095238095238,1.85337249240405,True,True,True,True,0.9333333333333333,0.5238095238095238,1.85337249240405,True,True,True,True,0.9333333333333333,0.5238095238095238,1.85337249240405,False,False,False,True,True,True,7,2
CHEMBL5971,SMO,Q99835,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,38.16,0.941,32,93.13,45,2,32,True,True,False,True,False,True,True,True,True,True,1.0,0.6944444444444444,0.8319895424105734,True,True,True,True,1.0,0.6944444444444444,0.8319895424105734,True,True,True,True,1.0,0.6944444444444444,0.8319895424105734,True,True,True,True,True,True,59,15
CHEMBL1804,SSTR2,P30874,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,28.54,0.89,34,80.35000000000001,21,1,20,True,True,False,False,False,True,True,True,True,True,0.8461538461538461,0.4791666666666667,2.2425594341188733,True,True,True,True,0.8461538461538461,0.4791666666666667,2.2425594341188733,True,True,True,True,0.8461538461538461,0.4791666666666667,2.2425594341188733,True,True,True,True,True,True,5,5
CHEMBL5857,TAAR1,Q96RJ0,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,25.57,0.866,30,92.035,33,4,31,True,True,False,False,False,True,False,False,False,False,0.23076923076923078,0.09090909090909091,11.848709383965854,True,True,True,True,0.875,0.8333333333333334,0.46183170388795175,True,True,True,True,0.875,0.8333333333333334,0.46183170388795175,False,True,True,False,True,True,20,19
CHEMBL249,TACR1,P25103,Membrane receptor,excluded_or_review,True,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,62.0,0.984,29,85.85137931034483,25,4,18,True,True,False,False,False,True,True,True,True,True,1.0,0.6333333333333333,3.2291992603775843,True,True,True,True,1.0,0.6333333333333333,3.2291992603775843,True,True,True,True,1.0,0.6333333333333333,1.8419442173963905,True,True,True,True,True,True,16,8
CHEMBL2327,TACR2,P21452,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,56.09,0.975,38,85.33263157894737,1,0,1,False,False,False,False,False,True,True,True,True,True,0.6956521739130435,0.35555555555555557,3.191742115138113,True,True,True,True,0.6956521739130435,0.35555555555555557,3.191742115138113,True,True,True,True,0.6956521739130435,0.35555555555555557,3.191742115138113,False,False,False,True,True,True,0,0
CHEMBL4429,TACR3,P29371,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,31.91,0.913,22,87.33045454545454,3,0,3,False,False,False,False,False,True,True,False,True,True,0.5333333333333333,0.4444444444444444,4.744414404094331,True,False,True,True,0.5333333333333333,0.4444444444444444,4.744414404094331,True,True,True,True,0.5333333333333333,0.4444444444444444,3.8808451595888327,False,False,False,True,True,True,0,0
CHEMBL2069,TBXA2R,P21731,Membrane receptor,excluded_or_review,True,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,41.03,0.949,28,97.21214285714288,16,0,10,False,True,True,False,False,True,True,True,True,True,1.0,0.8275862068965517,1.8338635289377891,True,True,True,True,1.0,0.8275862068965517,1.8338635289377891,True,True,True,True,1.0,0.8275862068965517,1.8338635289377891,False,False,False,True,True,True,13,6
CHEMBL1810,TRHR,P34981,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,23.48,0.841,34,93.42823529411764,4,0,4,False,False,False,False,False,True,True,True,True,True,1.0,0.6764705882352942,0.9304282468888725,True,True,True,True,1.0,0.6764705882352942,0.9304282468888725,True,True,True,True,1.0,0.6764705882352942,0.9304282468888725,False,False,False,True,True,True,0,0
CHEMBL3764,UTS2R,Q9UKP6,Membrane receptor,excluded_or_review,True,False,False,False,False,True,completed,A_HIGH_CONFIDENCE,72.37,0.989,43,82.79279069767442,1,0,0,False,False,False,False,False,False,False,False,False,False,0.1,0.019230769230769232,8.218666678360913,False,False,False,False,0.1,0.019230769230769232,8.218666678360913,False,False,False,False,0.1,0.019230769230769232,8.218666678360913,False,False,False,False,False,False,1,1
CHEMBL2044,ABAT,P80404,Enzyme,enzyme,False,False,False,False,False,True,completed,B_MODERATE_CONFIDENCE,7.73,0.344,15,98.77666666666669,0,0,0,False,False,False,False,False,False,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,,,,False,False,False,False,False,False,0,0
CHEMBL1808,ACE,P12821,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,115.94,0.997,76,93.70631578947368,371,10,80,True,True,True,True,False,False,True,True,True,True,1.0,0.25,1.7184392511811395,True,True,True,True,1.0,0.3780487804878049,1.7184392511811395,True,True,True,True,1.0,0.5,0.8537337322347961,True,True,True,True,True,True,1537,97
CHEMBL220,ACHE,P22303,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,47.93,0.964,30,98.04233333333332,233,7,121,True,True,True,True,False,False,True,True,True,True,1.0,0.43333333333333335,1.1646214441453782,True,True,True,True,1.0,0.43333333333333335,1.1646214441453782,True,True,True,True,1.0,0.43333333333333335,1.1646214441453782,True,True,True,True,True,True,573,76
CHEMBL3720,ACLY,P53396,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,38.2,0.942,29,95.26241379310343,207,0,144,False,True,True,True,False,False,True,True,True,True,1.0,0.36666666666666664,1.9435725378796658,True,True,True,True,1.0,0.36666666666666664,1.9435725378796658,True,True,True,True,1.0,0.5357142857142857,1.1543365421314522,False,False,False,True,True,True,436,34
CHEMBL1910,ADA,P00813,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,29.99,0.9,24,98.21333333333332,2,0,1,False,True,False,False,False,False,True,False,True,True,0.9166666666666666,0.44,6.215072669169329,True,False,True,True,0.9166666666666666,0.44,6.215072669169329,True,False,True,True,0.9166666666666666,0.44,6.215072669169329,False,False,False,True,True,True,5,2
CHEMBL3706,ADAM17,P78536,Enzyme,enzyme,False,False,True,True,False,True,completed,B_MODERATE_CONFIDENCE,9.58,0.443,16,75.211875,65,2,37,True,True,True,True,False,False,True,False,False,True,0.4,0.10526315789473684,10.928098093091142,True,False,False,True,0.6666666666666666,0.15384615384615385,8.267614875054488,True,True,True,True,0.75,0.5,1.9059538736736055,False,False,True,False,False,True,160,30
CHEMBL2285,ADAMTS5,Q9UNA0,Enzyme,enzyme,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,15.32,0.669,23,87.36652173913043,10,0,8,False,True,True,True,False,False,False,False,False,False,0.14285714285714285,0.05405405405405406,14.691206999261711,True,True,True,True,0.9230769230769231,0.65,1.884737349517612,True,True,True,True,0.9230769230769231,0.65,1.884737349517612,False,False,False,False,True,True,34,7
CHEMBL4116,ADH5,P11766,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,34.81,0.929,38,97.23684210526316,30,0,24,False,True,True,True,False,False,True,True,True,True,1.0,0.34210526315789475,1.639858270936056,True,True,True,True,1.0,0.34210526315789475,1.639858270936056,True,True,True,True,1.0,0.34210526315789475,1.639858270936056,False,False,False,True,True,True,78,10
CHEMBL1900,AKR1B1,P15121,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,55.02,0.974,31,97.64290322580644,228,45,199,True,True,True,True,False,False,True,True,True,True,1.0,0.5161290322580645,1.50300108412765,True,True,True,True,1.0,0.5161290322580645,1.50300108412765,True,True,True,True,1.0,0.5161290322580645,1.50300108412765,True,True,True,True,True,True,526,176
CHEMBL1935,ALDH2,P05091,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,47.92,0.964,40,98.525,78,3,61,True,True,True,True,False,False,True,True,True,True,1.0,0.225,1.8375148040219977,True,True,True,True,1.0,0.225,1.8375148040219977,True,True,True,True,1.0,0.225,1.8375148040219977,True,True,True,True,True,True,443,26
CHEMBL1911,ALDH5A1,P51649,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,23.98,0.848,26,96.82923076923076,9,1,2,True,True,False,True,False,False,True,False,True,True,1.0,0.3076923076923077,5.213820006782456,True,False,True,True,1.0,0.4666666666666667,4.098663260823583,True,False,True,True,1.0,0.4666666666666667,4.098663260823583,False,True,True,True,True,True,11,5
CHEMBL3687,ALOX12,P18054,Enzyme,enzyme,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,32.94,0.919,38,95.95894736842104,8,0,6,False,True,False,False,False,False,False,False,False,False,0.0,0.0,21.93654669098023,True,True,True,True,1.0,0.42105263157894735,2.0743262734560344,True,True,True,True,1.0,0.45454545454545453,2.0743262734560344,False,False,False,False,True,True,26,5
CHEMBL215,ALOX5,P09917,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,22.2,0.823,22,96.675,5,0,1,False,True,True,False,False,False,True,False,True,True,1.0,0.2727272727272727,4.42122853656085,True,False,True,True,1.0,0.2727272727272727,4.42122853656085,True,False,True,True,1.0,0.2727272727272727,4.42122853656085,False,False,False,True,True,True,30,9
CHEMBL2118,AOC1,P19801,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,28.02,0.886,35,97.85285714285716,15,0,3,False,True,True,True,False,False,True,False,True,True,1.0,0.23684210526315788,5.925808921151608,True,False,True,True,1.0,0.23684210526315788,5.027886631496743,True,False,True,True,1.0,0.46153846153846156,5.027886631496743,False,False,False,True,True,True,40,5
CHEMBL5619,APEX1,P27695,Enzyme,enzyme,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,21.07,0.804,23,98.09,9,0,2,False,True,False,False,False,False,True,False,True,True,1.0,0.34782608695652173,4.627074906540929,True,True,True,True,1.0,0.6666666666666666,0.5211545452166748,True,True,True,True,1.0,0.6666666666666666,0.5211545452166748,False,False,False,True,True,True,154,51
CHEMBL3901,ATP2A2,P16615,Enzyme;Transporter,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,15.53,0.675,25,77.96520000000001,12,0,10,False,True,False,False,False,False,False,False,False,False,0.07142857142857142,0.02631578947368421,17.95320999983466,True,False,False,True,0.42857142857142855,0.25,11.459825017407194,True,True,True,True,0.42857142857142855,0.25,2.975752757628099,False,False,False,False,False,True,38,15
CHEMBL4822,BACE1,P56817,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,18.28,0.747,26,93.75192307692308,548,0,522,False,True,True,True,False,False,True,True,True,True,1.0,0.75,0.6567075652503859,True,True,True,True,1.0,0.75,0.6567075652503859,True,True,True,True,1.0,0.75,0.6567075652503859,False,False,False,True,True,True,1154,410
CHEMBL1914,BCHE,P06276,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,49.34,0.966,27,97.92703703703702,338,2,142,True,True,True,True,False,False,True,True,True,True,1.0,0.6428571428571429,0.7352140633100602,True,True,True,True,1.0,0.6428571428571429,0.7352140633100602,True,True,True,True,1.0,0.6428571428571429,0.7352140633100602,True,True,True,True,True,True,956,111
CHEMBL261,CA1,P00915,Enzyme,enzyme,False,False,True,False,True,True,completed,A_HIGH_CONFIDENCE,25.92,0.869,24,97.61,68,6,63,True,True,True,True,False,False,True,True,True,True,1.0,0.6666666666666666,1.248730173794341,True,True,True,True,1.0,0.6666666666666666,1.248730173794341,True,True,True,True,1.0,0.6666666666666666,1.248730173794341,True,True,True,True,True,True,291,57
CHEMBL3242,CA12,O43570,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,24.38,0.853,22,95.30318181818184,71,2,49,True,True,True,True,False,False,True,True,True,True,1.0,0.5909090909090909,0.45537111965030247,True,True,True,True,1.0,0.5909090909090909,0.45537111965030247,True,True,True,True,1.0,0.5909090909090909,0.45537111965030247,True,True,True,True,True,True,348,40
CHEMBL205,CA2,P00918,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,21.44,0.81,18,97.86055555555556,727,40,629,True,True,True,True,False,False,True,True,True,True,1.0,0.7368421052631579,0.8069667705043528,True,True,True,True,1.0,0.7368421052631579,0.8069667705043528,True,True,True,True,1.0,0.7368421052631579,0.8069667705043528,True,True,True,True,True,True,4353,1235
CHEMBL3729,CA4,P22748,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,23.15,0.837,20,98.3475,23,3,14,True,True,True,False,False,False,True,True,True,True,1.0,0.75,2.288415013108903,True,True,True,True,1.0,0.75,2.288415013108903,True,True,True,True,1.0,0.75,2.288415013108903,True,True,True,True,True,True,82,10
CHEMBL2326,CA7,P43166,Enzyme,enzyme,False,False,True,False,False,True,completed,A_HIGH_CONFIDENCE,23.77,0.846,21,95.99285714285712,16,2,9,True,True,True,True,False,False,True,True,True,True,1.0,0.6666666666666666,2.916590157519355,True,True,True,True,1.0,0.6666666666666666,2.916590157519355,True,True,True,True,1.0,0.6666666666666666,2.916590157519355,True,True,True,True,True,True,30,13
CHEMBL4801,CASP1,P29466,Enzyme,enzyme,False,False,True,False,True,True,completed,B_MODERATE_CONFIDENCE,7.61,0.337,13,77.32615384615384,21,0,17,False,True,True,False,False,False,True,True,True,True,1.0,0.46153846153846156,3.6547421903299537,True,True,True,True,1.0,0.5,3.6547421903299537,True,True,True,True,1.0,0.5,3.6547421903299537,False,False,False,True,True,True,38,20
CHEMBL3776,CASP8,Q14790,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,11.12,0.513,19,82.1321052631579,16,0,4,False,True,True,False,False,False,True,True,True,True,0.8571428571428571,0.3,3.3475367686630437,True,True,True,True,1.0,0.45454545454545453,3.3475367686630437,True,True,True,True,1.0,0.45454545454545453,3.3475367686630437,False,False,False,True,True,True,21,9
CHEMBL2273,CASP9,P55211,Enzyme,enzyme,False,False,True,True,False,True,completed,C_WEAK_REVIEW,2.91,0.075,14,73.90857142857143,1,0,0,False,False,False,False,False,False,False,False,False,False,0.058823529411764705,0.03333333333333333,17.38586371476874,False,False,False,False,0.058823529411764705,0.03333333333333333,17.38586371476874,False,False,False,False,0.058823529411764705,0.03333333333333333,17.38586371476874,False,False,False,False,False,False,8,4
CHEMBL4502,CDA,P32320,Enzyme,enzyme,False,False,True,False,False,True,completed,B_MODERATE_CONFIDENCE,9.89,0.457,16,98.165625,2,0,2,False,True,False,True,False,False,True,False,True,True,0.75,0.3333333333333333,4.381347854399374,True,False,True,True,0.75,0.3333333333333333,4.381347854399374,True,False,True,True,0.75,0.3333333333333333,4.381347854399374,False,False,False,True,True,True,4,1
CHEMBL5731,CFB,P00751,Enzyme,enzyme,False,False,True,True,False,True,completed,B_MODERATE_CONFIDENCE,8.1,0.364,20,90.237,28,0,12,False,True,True,False,False,False,False,False,True,True,0.0196078431372549,0.014285714285714285,7.997700143930267,True,True,True,True,1.0,0.7619047619047619,1.7029931648693817,True,True,True,True,1.0,0.7619047619047619,1.7029931648693817,False,False,False,False,True,True,121,24
CHEMBL2176771,CFD,P00746,Enzyme,enzyme,False,False,True,True,False,True,completed,C_WEAK_REVIEW,4.17,0.139,11,88.07363636363635,37,0,34,False,True,True,False,False,False,True,True,True,True,1.0,0.6470588235294118,2.55815834146364,True,True,True,True,1.0,0.6470588235294118,1.0802406383147543,True,True,True,True,1.0,0.6470588235294118,1.0802406383147543,False,False,False,True,True,True,79,35
CHEMBL3117,CHKA,P35790,Enzyme,enzyme,False,False,True,True,False,True,completed,A_HIGH_CONFIDENCE,37.59,0.94,30,85.42166666666667,44,0,34,False,True,True,True,False,False,True,True,True,True,1.0,0.3333333333333333,3.3670404523046087,True,True,True,True,1.0,0.875,0.807616070384223,True,True,True,True,1.0,0.875,0.807616070384223,False,False,False,True,True,True,96,26
CHEMBL4068,CMA1,P23946,Enzyme,enzyme,False,False,True,False,False,True,completed,C_WEAK_REVIEW,4.14,0.137,11,96.41454545454545,48,0,13,False,True,True,True,False,False,True,True,True,True,1.0,0.5882352941176471,3.4830142721499144,True,True,True,True,1.0,0.5882352941176471,3.4830142721499144,True,True,True,True,1.0,1.0,3.3426241497761406,False,False,False,True,True,True,101,41
