target_chembl_id,gene_symbol,uniprot_accession,target_class_zh,assay_lane,target_calibration_tier,positive_compounds,negative_compounds,panel_quota_per_class,positive_pool,primary_negative_pool,all_negative_pool,panel_quality,selected_positive,selected_negative,development_rows,locked_evaluation_rows,gnina_gate_b_remote_positive_rows,gnina_gate_a_formally_evaluable,gnina_gate_a_auroc_primary_cnn_affinity,gnina_gate_a_average_precision_primary_cnn_affinity,gnina_gate_a_bedroc_alpha20_primary_cnn_affinity,gnina_gate_a_ef_5pct,gnina_gate_a_bootstrap_auroc_ci_low,gnina_gate_a_bootstrap_auroc_ci_high,gnina_gate_a_permutation_bh_q,gnina_gate_a_primary_gate_pass,gnina_gate_a_primary_gate_strong,gnina_gate_b_formally_evaluable,gnina_gate_b_auroc_primary_cnn_affinity,gnina_gate_b_average_precision_primary_cnn_affinity,gnina_gate_b_bedroc_alpha20_primary_cnn_affinity,gnina_gate_b_ef_5pct,gnina_gate_b_bootstrap_auroc_ci_low,gnina_gate_b_bootstrap_auroc_ci_high,gnina_gate_b_permutation_bh_q,gnina_gate_b_primary_gate_pass,gnina_gate_b_primary_gate_strong,gnina_target_qualification,gnina_use_policy,gate_a_scope,gate_a_rows,gate_a_positive,gate_a_negative,gate_a_formally_evaluable,gate_a_auroc_affinity_probability_binary,gate_a_average_precision_affinity_probability_binary,gate_a_auroc_secondary_ligand_iptm,gate_a_average_precision_secondary_ligand_iptm,gate_a_bedroc_alpha20_affinity_probability_binary,gate_a_bootstrap_auroc_ci_low,gate_a_bootstrap_auroc_ci_high,gate_a_permutation_p_one_sided,gate_a_ef_5pct,gate_a_permutation_bh_q,gate_a_primary_gate_pass_raw,gate_a_gate_a_dependency_pass,gate_a_primary_gate_pass,gate_a_primary_gate_strong,gate_b_scope,gate_b_rows,gate_b_positive,gate_b_negative,gate_b_formally_evaluable,gate_b_auroc_affinity_probability_binary,gate_b_average_precision_affinity_probability_binary,gate_b_auroc_secondary_ligand_iptm,gate_b_average_precision_secondary_ligand_iptm,gate_b_bedroc_alpha20_affinity_probability_binary,gate_b_bootstrap_auroc_ci_low,gate_b_bootstrap_auroc_ci_high,gate_b_permutation_p_one_sided,gate_b_ef_5pct,gate_b_permutation_bh_q,gate_b_primary_gate_pass_raw,gate_b_gate_a_dependency_pass,gate_b_primary_gate_pass,gate_b_primary_gate_strong,development_positive_n,development_negative_n,development_positive_q25,development_positive_median,development_negative_q90,development_negative_q95,development_negative_q99,boltz_target_qualification,boltz_use_policy,final_audit_status,redock_status_final,redock_best_symmetry_rmsd_A_final,pdb_id,target_chain_id,alternate_structure_used,docking_context_included,usable_experimental_pocket_instances,usable_experimental_pdbs,alternate_experimental_pdb_count,target_route,target_route_zh,qualified_models,allowed_scope_zh,next_compute_action_zh,target_route_priority,01_STRICT_AB_DISCOVERY_CORE,02_STRICT_C_DISCOVERY_RESERVE,03_LOCAL_ANALOG_BASELINE,04_RECEPTOR_PROTOCOL_REVIEW_AB,05_RECEPTOR_PROTOCOL_REVIEW_C,06_IN_DOMAIN_BELOW_BACKGROUND,07_OUT_OF_DOMAIN_EXPLORATORY,08_KNOWN_CONTROL_CALIBRATION_ONLY,09_TECHNICAL_INCOMPLETE,strict_boltz_abc_pairs,receptor_review_abc_pairs,strict_gnina_abc_pairs,P1_DUAL_STRUCTURE_SUPPORT,P2_BOLTZ_SUPPORT_GNINA_DISAGREES,P3_GNINA_SUPPORT_BOLTZ_DISAGREES,P4_BOLTZ_ONLY_APPLICABLE,P5_GNINA_ONLY_APPLICABLE,physical_union_pairs,urgent_receptor_repair,task_code,diagnostic_scope
CHEMBL3004,ABCC1,P33527,转运体,TRANSPORTER_MEMBRANE_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,55,384,32,94.0,101.0,415.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,7.0,True,0.609375,0.5835984282530335,0.2655328219885407,0.0,0.4041666666666667,0.8052038239538238,0.2929385345952392,False,False,True,0.3877551020408163,0.477045177045177,0.0566121604277389,0.0,0.0888888888888888,0.7333333333333334,0.9262193857524792,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.609375,0.628652269106023,0.42578125,0.4898938544796865,0.6886072535185043,0.373015873015873,0.8016648065476191,0.1549225387306347,1.0,0.250991822524492,False,False,False,False,GATE_B,14.0,7.0,7.0,True,0.6734693877551021,0.7472789115646259,0.5714285714285714,0.7023809523809523,0.9538209481777996,0.3469387755102041,0.9583333333333331,0.1374312843578211,2.0,0.2916480690952234,False,False,False,False,16.0,16.0,0.3652966320514679,0.4640090614557266,0.5356677174568176,0.5510776191949844,0.5760778456926345,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,2.2406,2cbz,A,,True,9,4,3,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL3902,GSTP1,P09211,酶（非激酶）,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,47,36,32,41.0,39.0,50.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,5.0,True,0.65625,0.6540885832004253,0.7539692603764011,2.0,0.4444117647058823,0.8409280303030302,0.1919537661095231,False,False,True,0.44,0.6088888888888888,0.8671315152481865,2.0,0.0,0.8602678571428564,0.8186845389542781,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.671875,0.6673338501489248,0.41796875,0.5385178595522322,0.6775697984360808,0.46662109375,0.8599645015548905,0.0534732633683158,1.0,0.1033816425120772,False,False,False,False,GATE_B,10.0,5.0,5.0,True,0.48,0.5192857142857142,0.6000000000000001,0.75,0.1173202489923103,0.0,1.0,0.5157421289355323,0.0,0.711847046773643,False,False,False,False,16.0,16.0,0.6012837588787079,0.6776548027992249,0.7839010655879974,0.8145822286605835,0.8292026281356811,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.9321,5l6x,B,True,False,353,65,64,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL325,HDAC1,Q13547,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,4913,728,32,5056.0,1395.0,1630.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,13.0,True,0.5234375,0.5642735366988084,0.5975307556401287,1.0,0.301547619047619,0.7255077030812325,0.568473107408975,False,False,True,0.485207100591716,0.5567712483284514,0.6268430922636482,1.0,0.2619047619047619,0.7152952416173568,0.7537968846021372,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.59765625,0.5935862980551114,0.65234375,0.6537370336172414,0.4880885444800896,0.3842761948529411,0.8040383731617646,0.1979010494752623,1.0,0.3028222730739893,False,False,False,False,GATE_B,26.0,13.0,13.0,True,0.6568047337278107,0.7146225506519623,0.6568047337278107,0.6506694614818185,0.9375582143360378,0.44375,0.854587046939988,0.0989505247376311,2.0,0.2331207277717073,False,False,False,False,16.0,16.0,0.7056061327457428,0.8855040669441223,0.9087786674499512,0.91477270424366,0.925864639878273,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.9359,8voj,C,True,True,20,7,6,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1865,HDAC6,Q9UBN7,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,4959,485,32,4916.0,976.0,1231.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,12.0,True,0.6171875,0.5618618757375873,0.2089170947662263,0.0,0.4125,0.8196254595588234,0.2717560965418856,False,False,True,0.5347222222222222,0.5190330233728571,0.1405695068285926,0.0,0.2734197443181818,0.7847337962962962,0.6955105623170668,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.54296875,0.6827424338924631,0.54296875,0.5335286820599954,0.9676764586061984,0.325,0.7572203947368421,0.3488255872063968,2.0,0.4886928516418119,False,False,False,False,GATE_B,24.0,12.0,12.0,True,0.6458333333333334,0.7598634004884005,0.5555555555555556,0.5444307598719363,0.9884370762649342,0.4055239898989898,0.896458333333333,0.1179410294852573,2.0,0.2581701275346578,False,False,False,False,16.0,16.0,0.5927558392286301,0.6775940358638763,0.6735033988952637,0.716431200504303,0.8179890751838683,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.5629,8g45,A,,False,50,22,21,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL3192,HDAC8,Q9BY41,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,1387,489,32,1404.0,766.0,926.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,16.0,True,0.48046875,0.4959555435077256,0.3361805292304701,1.0,0.2833333333333334,0.6905059523809524,0.7078960354718048,False,False,True,0.48046875,0.4959555435077256,0.3361805292304701,1.0,0.2749877450980392,0.6785863095238095,0.7699037512085212,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.58984375,0.6598043444773322,0.44140625,0.5102099659391404,0.922001458971018,0.3809427414690572,0.7999999999999999,0.20039980009995,2.0,0.3042719477957356,False,False,False,False,GATE_B,32.0,16.0,16.0,True,0.58984375,0.6598043444773322,0.44140625,0.5102099659391404,0.922001458971018,0.3710872395833333,0.7857142857142857,0.1899050474762618,2.0,0.3543194845530255,False,False,False,False,16.0,16.0,0.8367421925067902,0.9248866438865662,0.971784770488739,0.976702481508255,0.9845248758792876,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.5918,4qa0,A,,True,320,53,52,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL402,HMGCR,P04035,酶（非激酶）,ENZYME_BIOCHEMICAL,T2_ADEQUATE_POSITIVE_NEGATIVE,47,30,16,46.0,6.0,29.0,SECONDARY_INCLUDES_TEXT_INACTIVE,16.0,16.0,16.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,NOT_EVALUABLE,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.359375,0.441445707070707,1.0,1.0,0.060062139461965,0.0832341269841269,0.6729725829725828,0.8375812093953023,0.0,0.9395109395109394,False,False,False,False,GATE_B,6.0,3.0,3.0,False,0.3333333333333333,0.5,1.0,1.0,0.0344029214361294,0.0,1.0,0.750624687656172,0.0,0.8808662895443035,False,False,False,False,8.0,8.0,0.4799090251326561,0.5246057510375977,0.6456678569316864,0.6528673499822617,0.6586269444227218,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.9261,3ccw,D,True,False,130,23,22,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL4685,IDO1,P14902,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2331,624,32,2665.0,916.0,1056.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,12.0,True,0.6328125,0.6774380256686303,0.8258812986055807,2.0,0.4101250158147773,0.8235294117647058,0.2230285650187035,False,False,True,0.576388888888889,0.6611198031034988,0.8795980074868441,2.0,0.3202907986111111,0.8251748251748251,0.5427212078245507,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.59375,0.6406970732940539,0.37890625,0.523910781712825,0.7895536626841457,0.3772655122655122,0.7965638528138528,0.1864067966016991,2.0,0.29063425276609,False,False,False,False,GATE_B,24.0,12.0,12.0,True,0.5902777777777778,0.6145443608678902,0.4097222222222222,0.560207405316101,0.6447502066333878,0.3426573426573426,0.8402777777777778,0.2298850574712643,1.0,0.4070576176879713,False,False,False,False,16.0,16.0,0.4224934205412864,0.484149307012558,0.6494853794574738,0.6883397102355957,0.7431660652160644,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.6536,8abx,A,,False,425,85,84,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1957,IGF1R,P08069,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,1482,451,32,1693.0,446.0,598.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,11.0,True,0.47265625,0.4969285383616882,0.3390284136160227,1.0,0.2627389705882352,0.686532738095238,0.7248281285446946,False,False,True,0.512396694214876,0.5201674142850613,0.2656306832516617,1.0,0.2479338842975206,0.7813020833333331,0.7253427092359306,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.64453125,0.7148104130169347,0.41796875,0.5014388463021775,0.9440578814224672,0.4374936740890688,0.843791515700483,0.0904547726136931,2.0,0.161925210234389,False,False,False,False,GATE_B,22.0,11.0,11.0,True,0.5537190082644627,0.6233428937763303,0.4628099173553719,0.525518673245946,0.7420038780515141,0.2833012820512819,0.7917097107438016,0.3478260869565217,1.0,0.5654716501398424,False,False,False,False,16.0,16.0,0.6079788058996201,0.7979947924613953,0.5912133753299713,0.6610331535339355,0.8011443138122558,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.4092,3i81,A,,False,67,29,28,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1991,IKBKB,O14920,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,409,266,32,863.0,229.0,387.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,14.0,True,0.3984375,0.4474285717618883,0.1923250890703428,0.0,0.1874751984126984,0.6208878968253966,0.8957078149587474,False,False,True,0.4183673469387755,0.4768667923555141,0.3742734045273594,1.0,0.203125,0.6461538461538461,0.9251953347648226,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.6640625,0.7072320348284504,0.640625,0.719313460347376,0.8888468696954659,0.46308170995671,0.8476950024801587,0.0579710144927536,2.0,0.1098797006725395,False,False,False,False,GATE_B,28.0,14.0,14.0,True,0.6683673469387755,0.7217577674344591,0.6632653061224489,0.742371557014414,0.9100952946131498,0.4563636363636363,0.8718750000000001,0.0694652673663168,2.0,0.17880874377626,False,False,False,False,16.0,16.0,0.5193503797054291,0.6304278075695038,0.9153854846954346,0.9349062591791152,0.9564829856157304,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.4053,4kik,B,,False,2,1,0,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL240,KCNH2,Q12809,离子通道,ION_CHANNEL_FUNCTIONAL,T1_RICH_POSITIVE_NEGATIVE,2092,3638,32,2171.0,6482.0,7085.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,5.0,True,0.59765625,0.5767380138748683,0.3795130423214102,1.0,0.3984332724567099,0.7976785714285711,0.3157041794255528,False,False,True,0.64,0.6277777777777778,0.1350060340133607,0.0,0.2194444444444445,1.0,0.5604975779037741,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.578125,0.6163904058615481,0.65234375,0.6683818456447767,0.7680877390323921,0.3636079545454545,0.7748944805194805,0.2348825587206396,2.0,0.3529323421190958,False,False,False,False,GATE_B,10.0,5.0,5.0,True,0.76,0.8083333333333333,0.76,0.7595238095238095,0.9839115645062236,0.380952380952381,1.0,0.0974512743628185,2.0,0.2331207277717073,False,False,False,False,16.0,16.0,0.6421049535274506,0.7303631901741028,0.7907782793045044,0.8367410153150558,0.8858673185110092,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.4343,8zyq,B,,False,3,3,2,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2321613,KCNK3,O14649,离子通道,ION_CHANNEL_FUNCTIONAL,T2_ADEQUATE_POSITIVE_NEGATIVE,142,29,16,146.0,30.0,31.0,PRIMARY_QUANTITATIVE,16.0,16.0,16.0,16.0,1.0,True,0.65625,0.662085137085137,0.7773348482672426,2.0,0.35,0.933412698412698,0.2990380944790063,False,False,False,1.0,1.0,1.0000000000000002,2.0,1.0,1.0,0.7253427092359306,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,16.0,8.0,8.0,True,0.671875,0.7209821428571428,0.609375,0.642227910977911,0.935275224702364,0.3650793650793651,0.9092803030303028,0.1404297851074462,2.0,0.2322134387351778,False,False,False,False,GATE_B,2.0,1.0,1.0,False,1.0,1.0,1.0,1.0,1.0000000000000002,1.0,1.0,0.5027486256871564,2.0,0.7086860610098991,False,False,False,False,8.0,7.0,0.6294920444488525,0.666868269443512,0.7351335644721985,0.7359608292579651,0.7366226410865784,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.8328,6rv2,A,,False,48,4,3,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL6136,KDM1A,O60341,核内/表观遗传蛋白,NUCLEAR_EPIGENETIC_DOMAIN,T1_RICH_POSITIVE_NEGATIVE,2724,562,32,3746.0,732.0,795.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,5.0,True,0.66796875,0.6635436724465986,0.6145316983618476,1.0,0.4615384615384615,0.8672469429347823,0.1669707725121642,False,False,True,0.7200000000000001,0.7416666666666667,0.8827196188645356,2.0,0.3125,1.0,0.4169393969307404,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.42578125,0.5094349973106367,0.58203125,0.724216214714534,0.5596501114161807,0.2267166940789473,0.6270833333333332,0.775112443778111,1.0,0.8955482418153473,False,False,False,False,GATE_B,10.0,5.0,5.0,True,0.48,0.6333333333333333,0.7600000000000001,0.8599999999999999,0.88057614786215,0.08325,0.9375,0.5227386306846576,2.0,0.7123595065212492,False,False,False,False,16.0,16.0,0.5632749646902084,0.6466835141181946,0.7160398960113525,0.7781813591718674,0.7977966398000716,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.1772,2uxx,A,,False,224,120,119,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL1936,KIT,P10721,激酶,KINASE_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,834,213,32,818.0,234.0,385.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,14.0,True,0.48828125,0.537089765419559,0.6118665386550678,1.0,0.2833088235294118,0.6984523809523808,0.7022763671564751,False,False,True,0.4846938775510204,0.5443582662973852,0.6424996861772879,1.0,0.2563888888888889,0.7128205128205128,0.7537968846021372,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.6640625,0.5902150816113412,0.828125,0.7623717275371688,0.3569363772407961,0.4509558823529412,0.8542583732057417,0.0669665167416291,1.0,0.1244890375325158,False,False,False,False,GATE_B,28.0,14.0,14.0,True,0.673469387755102,0.6072352953972764,0.8520408163265306,0.7730690761152946,0.3580663537829653,0.4479166666666666,0.8750480769230768,0.0734632683658171,1.0,0.1839890865378121,False,False,False,False,16.0,16.0,0.5849026739597321,0.684926837682724,0.685451477766037,0.6945095211267471,0.7137125998735427,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.1854,7khg,A,,False,110,58,57,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL2000,KLKB1,P03952,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,2296,350,32,2653.0,366.0,513.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,4.0,True,0.3125,0.397301247242933,0.0266385135691598,0.0,0.1214574898785425,0.53515625,0.978721548923298,False,False,True,0.25,0.4303571428571429,0.0005077074902697,0.0,0.0,0.75,0.9861976757190934,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.62890625,0.655385415660517,0.62890625,0.6365100195930838,0.6167599772667339,0.4129129642287538,0.8416666666666666,0.1164417791104447,1.0,0.1986359761295822,False,False,False,False,GATE_B,8.0,4.0,4.0,True,0.75,0.8303571428571428,0.9375,0.95,0.9938148565659852,0.2857142857142857,1.0,0.1574212893553223,2.0,0.317124046672316,False,False,False,False,16.0,16.0,0.9392982125282288,0.9573767781257628,0.9711326360702516,0.9783040285110474,0.979608941078186,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,1.0852,8a3q,A,,False,57,19,18,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
CHEMBL3632452,MALT1,Q9UDY8,酶（非激酶）,ENZYME_BIOCHEMICAL,T1_RICH_POSITIVE_NEGATIVE,230,79,32,238.0,127.0,137.0,PRIMARY_QUANTITATIVE,32.0,32.0,32.0,32.0,11.0,True,0.609375,0.6936859138201428,0.9498883259698528,2.0,0.4025910612824675,0.8000195312499999,0.2903839521950683,False,False,True,0.7190082644628099,0.7751589319771137,0.9805294139093608,2.0,0.4628099173553719,0.9145299145299144,0.2569938842420195,False,False,GATE_A_FAIL,DO_NOT_USE_GNINA_FOR_DISCOVERY_SELECTION,GATE_A,32.0,16.0,16.0,True,0.3125,0.4229693844187836,0.54296875,0.5464272912115404,0.185868521316846,0.1467911255411255,0.5183023735810113,0.9610194902548724,0.0,0.999000499750125,False,False,False,False,GATE_B,22.0,11.0,11.0,True,0.2396694214876033,0.3958897304028178,0.512396694214876,0.5490133158582357,0.1037130404136619,0.0512820512820512,0.4910714285714285,0.9825087456271864,0.0,1.0,False,False,False,False,16.0,16.0,0.4742659330368042,0.5656030774116516,0.6712862551212311,0.6832399070262909,0.6942386090755462,BOLTZ_GATE_A_FAIL,DO_NOT_USE_BOLTZ_FOR_DISCOVERY_SELECTION,FROZEN_PASS,PASS,0.5438,4i1r,A,,False,42,16,15,E5_NO_MODEL_QUALIFICATION,当前模型未取得资格,NONE,停止同协议扩筛；先诊断历史对照与结构状态,检查标签、阴性、构象和口袋；不追加同协议pair筛选,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,False,C0_GATE_FAILURE_DIAGNOSTIC,control labels; property separability; receptor state; pocket; model direction
