review_id,drug_chembl_id,drug_name,target_gene,target_name,direction,direction_zh,candidate_diseases_zh,mechanism_hypothesis_zh,disease_fit_level,target_engagement_feasibility,primary_assay_zh,counterscreen_zh,go_no_go_zh,novelty_interpretation_zh,major_risks_zh,priority_bucket_auto,assay_lane,conplex_score,rank_within_drug,review_priority_score,broad_mechanism_score,open_targets_score,txgnn_indication_score,string_context_score,tissue_context_score,creeds_total_signature_count,reactome_mechanism_keywords,creeds_matched_disease_names,literature_status,same_target_family_as_known,same_label_direction,exact_known_target_by_profile_or_control,agent_review_status
strict895_0794,CHEMBL2095206,Bosutinib Monohydrate,CSF1R,Macrophage colony-stimulating factor 1 receptor,oncology,肿瘤,CREEDS 相关签名：acute T cell leukemia；astrocytoma；breast cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Bosutinib Monohydrate 可能作用于 CSF1R（Macrophage colony-stimulating factor 1 receptor），在肿瘤方向的假说为调节 immune/inflammation signaling；epigenetic/transcription；证据组合：ConPLEx=0.558/rank20, OT=0.71, TxGNN=0.83, STRING=0.33, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.5577265,20,86.801,0.840051,0.7117738814544221,0.8255550265312195,0.3281162347027928,1.0,11,immune/inflammation signaling; epigenetic/transcription,acute T cell leukemia; astrocytoma; breast cancer; glioblastoma multiforme; melanoma; multiple myeloma; oligodendroglioma; pancreatic ductal adenocarcinoma; renal cell carcinoma,reported_post_approval_old_drug_new_target,True,True,False,first_pass_ready_for_chunk_agent
strict895_0795,CHEMBL1082407,Enzalutamide,JAK1,Tyrosine-protein kinase JAK1,oncology,肿瘤,"靶点提示：RA、IBD、银屑病、JAK/STAT 炎症疾病；CREEDS 相关签名：Leukemia, Chronic T-Cell；acute myeloid leukemia；breast cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型","Enzalutamide 可能作用于 JAK1（Tyrosine-protein kinase JAK1），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；证据组合：ConPLEx=0.441/rank75, OT=0.81, TxGNN=0.84, STRING=0.34, tissue=1.00。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同原适应症方向扩展，novelty 中等偏低,疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.44057333,75,86.795,0.83976,0.8080014864463433,0.837287187576294,0.3449743899831995,1.0,16,RTK/MAPK/PI3K signaling; immune/inflammation signaling,"Leukemia, Chronic T-Cell; acute myeloid leukemia; breast cancer; chronic lymphocytic leukemia; malignant pleural mesothelioma; melanoma; multiple myeloma; nasopharynx carcinoma; ovarian serous carcinoma; skin squamous cell carcinoma; thymic carcinoma",reported_post_approval_old_drug_new_target,False,True,False,first_pass_ready_for_chunk_agent
strict895_0796,CHEMBL185,Fluorouracil,PPP2CA,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform,oncology,肿瘤,CREEDS 相关签名：acute myeloid leukemia；breast cancer；colon cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Fluorouracil 可能作用于 PPP2CA（Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；metabolism/mitochondria；coagulation/vascular；证据组合：ConPLEx=0.200/rank9, OT=0.62, TxGNN=0.92, STRING=0.31, tissue=1.00。",高,中高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P2_review_candidate,enzyme_or_epigenetic_biochemical,0.20003816,9,86.779,0.83896,0.6164320957982367,0.915571630001068,0.3111095735652932,1.0,9,RTK/MAPK/PI3K signaling; immune/inflammation signaling; metabolism/mitochondria; coagulation/vascular,acute myeloid leukemia; breast cancer; colon cancer; multiple myeloma; renal cell carcinoma; smoldering myeloma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0797,CHEMBL941,Imatinib Mesylate,KIT,Mast/stem cell growth factor receptor Kit,oncology,肿瘤,靶点提示：GIST、肥大细胞疾病、AML、色素/造血相关疾病；CREEDS 相关签名：anaplastic thyroid carcinoma；breast adenocarcinoma；breast cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Imatinib Mesylate 可能作用于 KIT（Mast/stem cell growth factor receptor Kit），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；epigenetic/transcription；证据组合：ConPLEx=0.865/rank1, OT=0.89, TxGNN=0.39, STRING=0.30, tissue=1.00。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.86487234,1,86.746,0.837323,0.8890926020215713,0.386385053396225,0.2969034388895297,1.0,24,RTK/MAPK/PI3K signaling; epigenetic/transcription,anaplastic thyroid carcinoma; breast adenocarcinoma; breast cancer; chronic myeloid leukemia; ductal carcinoma in situ; gastrointestinal stromal tumor; invasive ductal carcinoma; lung squamous cell carcinoma; melanoma; nasopharynx carcinoma; papillary thyroid carcinoma; retinoblastoma,reported_post_approval_old_drug_new_target,True,True,False,first_pass_ready_for_chunk_agent
strict895_0798,CHEMBL3989939,Larotrectinib Sulfate,FGFR1,Fibroblast growth factor receptor 1,oncology,肿瘤,CREEDS 相关签名：melanoma；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Larotrectinib Sulfate 可能作用于 FGFR1（Fibroblast growth factor receptor 1），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；证据组合：ConPLEx=0.450/rank61, OT=0.86, TxGNN=0.91, STRING=0.34, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.44983318,61,86.742,0.837105,0.855920042166749,0.910782754421234,0.3439841146809462,1.0,1,RTK/MAPK/PI3K signaling,melanoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0799,CHEMBL521686,Olaparib,TOP1,DNA topoisomerase 1,oncology,肿瘤,CREEDS 相关签名：Carcinoma in situ of small intestine；acute myeloid leukemia；colon cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Olaparib 可能作用于 TOP1（DNA topoisomerase 1），在肿瘤方向的假说为调节 metabolism/mitochondria；证据组合：ConPLEx=0.507/rank2, OT=0.73, TxGNN=0.53, STRING=0.27, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.5067743,2,86.686,0.834304,0.732912583068342,0.5253345370292664,0.2695999826664621,1.0,26,metabolism/mitochondria,Carcinoma in situ of small intestine; acute myeloid leukemia; colon cancer; colon carcinoma; diffuse large B-cell lymphoma; duodenum cancer; endometrial cancer; hepatocellular carcinoma; multiple myeloma; oligodendroglioma; ovarian serous carcinoma; precursor B lymphoblastic lymphoma/leukemia,reported_post_approval_old_drug_new_target,True,True,False,first_pass_ready_for_chunk_agent
strict895_0800,CHEMBL1289601,Lenvatinib Mesylate,KIT,Mast/stem cell growth factor receptor Kit,oncology,肿瘤,靶点提示：GIST、肥大细胞疾病、AML、色素/造血相关疾病；CREEDS 相关签名：anaplastic thyroid carcinoma；breast adenocarcinoma；breast cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Lenvatinib Mesylate 可能作用于 KIT（Mast/stem cell growth factor receptor Kit），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；epigenetic/transcription；证据组合：ConPLEx=0.487/rank14, OT=0.89, TxGNN=0.41, STRING=0.30, tissue=1.00。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.48665023,14,86.686,0.834296,0.8890926020215713,0.4147260785102844,0.2969034388895297,1.0,24,RTK/MAPK/PI3K signaling; epigenetic/transcription,anaplastic thyroid carcinoma; breast adenocarcinoma; breast cancer; chronic myeloid leukemia; ductal carcinoma in situ; gastrointestinal stromal tumor; invasive ductal carcinoma; lung squamous cell carcinoma; melanoma; nasopharynx carcinoma; papillary thyroid carcinoma; retinoblastoma,reported_post_approval_old_drug_new_target,True,True,False,first_pass_ready_for_chunk_agent
strict895_0801,CHEMBL3989939,Larotrectinib Sulfate,JAK2,Tyrosine-protein kinase JAK2,oncology,肿瘤,靶点提示：骨髓增殖性肿瘤、RA/IBD、JAK/STAT 炎症疾病；CREEDS 相关签名：chronic myeloid leukemia；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Larotrectinib Sulfate 可能作用于 JAK2（Tyrosine-protein kinase JAK2），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；coagulation/vascular；epigenetic/transcription；证据组合：ConPLEx=0.414/rank84, OT=0.91, TxGNN=0.91, STRING=0.34, tissue=1.00。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.41439775,84,86.684,0.834176,0.9112801098790052,0.910782754421234,0.3424174583345804,1.0,1,RTK/MAPK/PI3K signaling; immune/inflammation signaling; coagulation/vascular; epigenetic/transcription,chronic myeloid leukemia,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0802,CHEMBL271227,Abiraterone Acetate,CCND1,G1/S-specific cyclin-D1,oncology,肿瘤,CREEDS 相关签名：breast adenocarcinoma；breast cancer；colon cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Abiraterone Acetate 可能作用于 CCND1（G1/S-specific cyclin-D1），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.450/rank97, OT=0.86, TxGNN=0.72, STRING=0.35, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,靶点更偏通路/转录调控，直接小分子结合验证难度较高；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.45037144,97,86.682,0.834094,0.8600453273663857,0.7239891886711121,0.3464719812168728,1.0,24,RTK/MAPK/PI3K signaling; immune/inflammation signaling; epigenetic/transcription; cell cycle/dna repair,breast adenocarcinoma; breast cancer; colon cancer; endometrial cancer; hepatocellular carcinoma; in situ carcinoma; lung cancer; melanoma in situ; multiple myeloma; ovarian serous carcinoma; pancreatic ductal adenocarcinoma; papillary thyroid carcinoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0803,CHEMBL2103868,Cabozantinib S-Malate,CSF1R,Macrophage colony-stimulating factor 1 receptor,oncology,肿瘤,CREEDS 相关签名：acute T cell leukemia；astrocytoma；breast cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Cabozantinib S-Malate 可能作用于 CSF1R（Macrophage colony-stimulating factor 1 receptor），在肿瘤方向的假说为调节 immune/inflammation signaling；epigenetic/transcription；证据组合：ConPLEx=0.713/rank2, OT=0.71, TxGNN=0.73, STRING=0.33, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.71348,2,86.656,0.832806,0.7117738814544221,0.7291291356086731,0.3281162347027928,1.0,11,immune/inflammation signaling; epigenetic/transcription,acute T cell leukemia; astrocytoma; breast cancer; glioblastoma multiforme; melanoma; multiple myeloma; oligodendroglioma; pancreatic ductal adenocarcinoma; renal cell carcinoma,reported_post_approval_old_drug_new_target,True,True,False,first_pass_ready_for_chunk_agent
strict895_0804,CHEMBL4559134,Selpercatinib,NFE2L2,Nuclear factor erythroid 2-related factor 2,oncology,肿瘤,靶点提示：氧化应激、NASH、神经保护、肿瘤耐药；CREEDS 相关签名：breast cancer；cervical cancer；colon cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Selpercatinib 可能作用于 NFE2L2（Nuclear factor erythroid 2-related factor 2），在肿瘤方向的假说为调节 immune/inflammation signaling；metabolism/mitochondria；epigenetic/transcription；证据组合：ConPLEx=0.518/rank51, OT=0.80, TxGNN=0.73, STRING=0.26, tissue=1.00。",高,中高,优先 reporter assay、cofactor recruitment、CETSA/target engagement；必要时加 qPCR 下游靶基因,广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：广谱转录抑制/激活、细胞毒性、荧光素酶干扰、同家族核受体选择性 阳性或主 readout 无剂量依赖。,同原适应症方向扩展，novelty 中等偏低,靶点更偏通路/转录调控，直接小分子结合验证难度较高；reporter 易受广谱转录、细胞毒性和荧光素酶干扰影响；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,nuclear_receptor_or_tf_reporter,0.5178294,51,86.622,0.831123,0.8004908838091526,0.7347888350486755,0.2644584518743559,1.0,15,immune/inflammation signaling; metabolism/mitochondria; epigenetic/transcription,breast cancer; cervical cancer; colon cancer; duodenum cancer; esophagus adenocarcinoma; hepatocellular carcinoma; lung squamous cell carcinoma; pancreatic ductal adenocarcinoma; prostate cancer; stomach cancer,reported_post_approval_old_drug_new_target,False,True,False,first_pass_ready_for_chunk_agent
strict895_0805,CHEMBL2364621,Palbociclib,CHEK2,Serine/threonine-protein kinase Chk2,oncology,肿瘤,CREEDS 相关签名：hepatocellular carcinoma；melanoma；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Palbociclib 可能作用于 CHEK2（Serine/threonine-protein kinase Chk2），在肿瘤方向的假说为调节 epigenetic/transcription；cell cycle/dna repair；证据组合：ConPLEx=0.415/rank79, OT=0.91, TxGNN=0.93, STRING=0.33, tissue=0.84。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.41528517,79,86.567,0.828341,0.9106416857708464,0.9319401979446412,0.332451623303892,0.8423209999999999,2,epigenetic/transcription; cell cycle/dna repair,hepatocellular carcinoma; melanoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0806,CHEMBL2364621,Palbociclib,AKT3,RAC-gamma serine/threonine-protein kinase,oncology,肿瘤,CREEDS 相关签名：cervix carcinoma；chronic myeloid leukemia；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Palbociclib 可能作用于 AKT3（RAC-gamma serine/threonine-protein kinase），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；metabolism/mitochondria；coagulation/vascular；证据组合：ConPLEx=0.473/rank46, OT=0.73, TxGNN=0.93, STRING=0.31, tissue=1.00。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.47255906,46,86.493,0.824635,0.7259881217166207,0.9319401979446412,0.3075700073356468,1.0,2,RTK/MAPK/PI3K signaling; immune/inflammation signaling; metabolism/mitochondria; coagulation/vascular,cervix carcinoma; chronic myeloid leukemia,reported_post_approval_old_drug_new_target,True,True,False,first_pass_ready_for_chunk_agent
strict895_0807,CHEMBL2364621,Palbociclib,JAK3,Tyrosine-protein kinase JAK3,oncology,肿瘤,CREEDS 相关签名：hepatocellular carcinoma；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Palbociclib 可能作用于 JAK3（Tyrosine-protein kinase JAK3），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；immune/inflammation signaling；证据组合：ConPLEx=0.450/rank58, OT=0.77, TxGNN=0.93, STRING=0.34, tissue=1.00。",高,高,优先 kinase biochemical IC50/Kd 或 ADP-Glo/迁移率法；细胞层面用 phospho-substrate/target engagement 验证,同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同家族 kinase panel、ATP-competitive counterscreen、细胞毒性/增殖非特异反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,kinase_biochemical_cellular,0.450009,58,86.486,0.824281,0.7712026454188553,0.9319401979446412,0.3424174583345804,1.0,1,RTK/MAPK/PI3K signaling; immune/inflammation signaling,hepatocellular carcinoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0808,CHEMBL185,Fluorouracil,IMPDH1,Inosine-5'-monophosphate dehydrogenase 1,oncology,肿瘤,CREEDS 相关签名：lung adenocarcinoma；prostate cancer；stomach cancer；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Fluorouracil 可能作用于 IMPDH1（Inosine-5'-monophosphate dehydrogenase 1），在肿瘤方向的假说为调节 immune/inflammation signaling；metabolism/mitochondria；证据组合：ConPLEx=0.257/rank4, OT=0.59, TxGNN=0.92, STRING=0.29, tissue=1.00。",高,中高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P2_review_candidate,enzyme_or_epigenetic_biochemical,0.25693,4,86.477,0.823832,0.5898871617153397,0.915571630001068,0.2897467159869163,1.0,4,immune/inflammation signaling; metabolism/mitochondria,lung adenocarcinoma; prostate cancer; stomach cancer,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0809,CHEMBL1358,Fulvestrant,PPARG,Peroxisome proliferator-activated receptor gamma,oncology,肿瘤,靶点提示：糖尿病、脂代谢、NASH、炎症代谢疾病；CREEDS 相关签名：breast cancer；ductal carcinoma in situ；invasive ductal carcinoma；方向候选：实体瘤/血液肿瘤；优先按靶点落到乳腺癌、肺癌、前列腺癌、白血病/淋巴瘤等具体模型,"Fulvestrant 可能作用于 PPARG（Peroxisome proliferator-activated receptor gamma），在肿瘤方向的假说为调节 RTK/MAPK/PI3K signaling；metabolism/mitochondria；epigenetic/transcription；证据组合：ConPLEx=0.446/rank66, OT=0.79, TxGNN=0.89, STRING=0.33, tissue=1.00。",高,高,优先纯化蛋白酶活/热转移/DSF/CETSA；若是表观遗传酶可加底物修饰 readout,同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：同酶家族选择性、PAINS/聚集体、还原/螯合/荧光干扰反筛 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,enzyme_or_epigenetic_biochemical,0.44634557,66,86.433,0.821668,0.7871112628992228,0.8902298212051392,0.3297502935635309,1.0,4,RTK/MAPK/PI3K signaling; metabolism/mitochondria; epigenetic/transcription,breast cancer; ductal carcinoma in situ; invasive ductal carcinoma,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
strict895_0810,CHEMBL58323,Lacosamide,GABRB3,Gamma-aminobutyric acid receptor subunit beta-3,nervous_system,神经系统,CREEDS 相关签名：Alzheimer's disease；Gamma-hydroxybutyric acidaemia；Generalized seizures；方向候选：神经退行性疾病、癫痫/兴奋性异常、神经炎症或睡眠/认知相关模型,"Lacosamide 可能作用于 GABRB3（Gamma-aminobutyric acid receptor subunit beta-3），在神经系统方向的假说为调节 RTK/MAPK/PI3K signaling；neurotransmission/excitability；证据组合：ConPLEx=0.510/rank51, OT=0.89, TxGNN=0.63, STRING=0.34, tissue=1.00。",高,中高,优先膜片钳或自动膜片钳；次选电位/钙流/通量 readout，并做剂量反应,hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel,Go：剂量依赖 target engagement 或功能 readout 可重复，且细胞活性窗口内反筛不能解释主效应；No-go：hERG/SCN5A 安全性、细胞毒性、膜扰动、非特异离子通道 panel 阳性或主 readout 无剂量依赖。,同靶点家族机制扩展，novelty 中等,离子通道实验成本较高，需安全性通道反筛；同靶点家族可能存在机制泄漏/选择性不足；疾病方向接近原适应症，老药新用 novelty 较弱,P1_priority_manual_review,ion_channel_functional,0.5095838,51,86.41,0.820513,0.8871191523991123,0.6342799067497253,0.3438276250306785,1.0,11,RTK/MAPK/PI3K signaling; neurotransmission/excitability,Alzheimer's disease; Gamma-hydroxybutyric acidaemia; Generalized seizures; Huntington's disease; bipolar disorder; cocaine dependence; fetal alcohol spectrum disorder; obesity,not_audited_in_local_literature_table,True,True,False,first_pass_ready_for_chunk_agent
