system_id,cluster,native_contact_ap_after,native_contact_prevalence_after,native_residue_only_score_ap_after,native_atom_permuted_score_ap_after,native_atom_to_residue_macro_ap_after,native_residue_to_atom_macro_ap_after,native_contact_pairs_after,native_pair_candidates_after,all_regions_contact_ap_after,all_regions_contact_prevalence_after,native_distance_mae_capped32_A_after,native_region_selected_after,regions_after,native_contact_ap_before,native_contact_prevalence_before,native_residue_only_score_ap_before,native_atom_permuted_score_ap_before,native_atom_to_residue_macro_ap_before,native_residue_to_atom_macro_ap_before,native_contact_pairs_before,native_pair_candidates_before,all_regions_contact_ap_before,all_regions_contact_prevalence_before,native_distance_mae_capped32_A_before,native_region_selected_before,regions_before
3n2y__1__1.B__1.D,c121,0.4274914667405988,0.1815856777493606,0.4619879168889265,0.4572791605184019,0.5929814401133376,0.4126817388627112,71,391,0.2614605382074413,0.0949197860962566,2.163511037826538,True,2,0.7689903226147096,0.1815856777493606,0.5396967374482117,0.4593425032498325,0.8512836346659876,0.7379684765181463,71,391,0.7689903226147097,0.0949197860962566,0.9756943583488464,True,2
4lom__1__14.A_17.A_9.A__17.B_17.D_9.C,c89,0.3878982850941935,0.1777777777777777,0.3158675649747078,0.2662546516272354,0.4926005661005662,0.4793823773543161,56,315,0.2444506192104133,0.1098039215686274,1.9733390808105469,True,2,0.5818334236225773,0.1777777777777777,0.3051807558687811,0.3162626735528351,0.621835497835498,0.7905586618596824,56,315,0.5817743481536655,0.1098039215686274,1.0006918907165527,True,2
3m5c__1__1.A_3.A__3.B,c103,0.4096457113558189,0.169172932330827,0.2853919592536275,0.2615113028051664,0.5098038779600413,0.5636491422807213,90,532,0.2151068506754425,0.102974828375286,2.207118511199951,True,2,0.5700977640738651,0.169172932330827,0.2954116218947027,0.2867222268972738,0.6412692103791175,0.7280794409838528,90,532,0.5664031039315929,0.102974828375286,1.1162749528884888,True,2
5neb__1__1.B__1.S,c7,0.4528029932898038,0.1652173913043478,0.4278272409851356,0.3563333585491645,0.566138645305312,0.5169188308856676,57,345,0.2980027767388636,0.0883720930232558,1.675969123840332,True,2,0.7785536807571843,0.1652173913043478,0.5736771340557121,0.3879034360191344,0.7960738335738337,0.79299307905813,57,345,0.7771459185125856,0.0883720930232558,0.7653902173042297,True,2
5lrd__1__2.A__2.B,c33,0.276843952735317,0.1288819875776397,0.2513736838400571,0.1891798557632859,0.3925231706611668,0.479267895041872,83,644,0.1632231678492307,0.0668276972624798,2.48551869392395,True,2,0.6349120495103096,0.1288819875776397,0.3021553533281425,0.2150269787261913,0.7876472018319844,0.8012678005754929,83,644,0.6349120495103096,0.0668276972624798,0.730032205581665,True,2
4lom__1__14.A_23.A_4.A__14.B_14.D_4.C,c89,0.3834191134099501,0.1777777777777777,0.3180236496307925,0.3053996083672071,0.4803254338254338,0.5140758910401767,56,315,0.2225078667468096,0.0957264957264957,1.973401665687561,True,2,0.5945419269462209,0.1777777777777777,0.3071081935105044,0.3719947547413477,0.6628775853775853,0.7291782074690237,56,315,0.594467296367585,0.0957264957264957,1.0056887865066528,True,2
5lre__1__1.A__1.B,c33,0.2971020539628969,0.1153846153846153,0.2300658276803638,0.1770629587286118,0.4194015740633238,0.4076834788667593,96,832,0.2869337459480142,0.0879120879120879,2.902407169342041,True,2,0.6325072439794385,0.1153846153846153,0.3332698900151976,0.2125862989027724,0.727926859465321,0.7645792338974157,96,832,0.6325072439794384,0.0879120879120879,0.8401809334754944,True,2
5mld__2__1.E_1.F_1.G_1.H__1.N,c5311,0.522661128252134,0.1166982922201138,0.2808260253306287,0.1597882110752569,0.6457165146681275,0.6497733042782147,123,1054,0.4468736142571475,0.0763027295285359,2.975820302963257,True,2,0.9039262708930236,0.1166982922201138,0.3715148117622668,0.2396776460594305,0.8996198156682029,0.8715317567306915,123,1054,0.9039262708930236,0.0763027295285359,0.5487537980079651,True,2
3o31__1__1.B__1.H,c2604,0.3289565616290384,0.1495098039215686,0.2841579344992531,0.2519889438028228,0.4939380715890003,0.4139950507203658,61,408,0.1970959955722986,0.1055363321799307,2.189516544342041,True,2,0.5438111010232722,0.1495098039215686,0.3494909790987799,0.3324361498812753,0.610317846641376,0.571968585523273,61,408,0.5438111010232721,0.1055363321799307,0.9692643284797668,True,2
3o31__1__1.A__1.C,c2604,0.2827320484907601,0.1432225063938619,0.2452552707005575,0.2283209125416688,0.4908342794925384,0.4171115971900285,56,391,0.1418837975848305,0.0844645550527903,2.1744422912597656,True,2,0.4334608500993455,0.1432225063938619,0.3506005831359657,0.2971671773019086,0.5283895704752561,0.4693031026707497,56,391,0.4311595365825694,0.0844645550527903,2.2144935131073,True,2
3m5c__1__2.A_3.A__2.B,c103,0.4131088924078654,0.169172932330827,0.2849987441121286,0.2620288754282557,0.5165869264924178,0.5595259008933867,90,532,0.3433712697247143,0.1155327342747111,2.206312656402588,True,2,0.5604491580325833,0.169172932330827,0.2943784834931432,0.2604876121455104,0.6046459875407244,0.7108828775391276,90,532,0.5604491580325833,0.1155327342747111,1.1325033903121948,True,2
5neb__2__1.A__1.K,c7,0.4371441259560129,0.1710144927536231,0.4077935059290991,0.3487759240380707,0.5418722018722019,0.4956895860840131,59,345,0.2650700579665651,0.0959349593495935,1.6594256162643433,True,2,0.783741939257883,0.1710144927536231,0.5522950505733735,0.389042332572548,0.8361137566137565,0.8317534506310017,59,345,0.783302584011707,0.0959349593495935,0.7135303616523743,True,2
6llf__1__1.B__1.T_1.U,c164,0.2026477929618578,0.1681159420289855,0.1823047499811672,0.1832399333445957,0.3130655245263087,0.5030217107994885,58,345,0.1205796124350395,0.089922480620155,1.6711382865905762,True,2,0.4475737066384396,0.1681159420289855,0.2341102713244273,0.2546986018276528,0.5157100707934041,0.718908550297439,58,345,0.4471721354409671,0.089922480620155,0.9478061199188232,True,2
4nf4__1__1.A__1.C,c7,0.3302169873060897,0.165625,0.2933622784448256,0.2752489593735625,0.520245686026936,0.4824027361527361,53,320,0.2129497706650108,0.0920138888888889,2.1081109046936035,True,2,0.535434474781334,0.165625,0.4614442946990117,0.33898238859237,0.6824887438949938,0.6555860863673364,53,320,0.5329996539373977,0.0920138888888889,1.053300142288208,True,2
4nwi__1__1.A__1.D,c2123,0.3530725971280265,0.1441176470588235,0.4724517729169589,0.4429440853839002,0.4948306259292418,0.4299547433880014,49,340,0.2019908988314189,0.0779014308426073,1.8096704483032229,True,2,0.4669108277655695,0.1441176470588235,0.5231414443899438,0.4035241384250448,0.6012924575424574,0.4022128979199115,49,340,0.4669108277655694,0.0779014308426073,1.1334365606307983,True,2
4lom__1__14.A_3.A_9.A__14.C_3.B_3.D,c89,0.3744074808222714,0.1777777777777777,0.3229272777487063,0.2869556580813248,0.4820443692110359,0.4787393403082178,56,315,0.164041174043439,0.0910569105691057,1.973836898803711,True,2,0.6045664971898768,0.1777777777777777,0.3071081935105044,0.278765251816216,0.6788696488696488,0.7493850697677227,56,315,0.6042848134006744,0.0910569105691057,0.9960857033729552,True,2
4ob6__1__1.A_2.A__2.D,c10769,0.4536173474854368,0.1523809523809524,0.3338627518315018,0.2744622862458932,0.6433108293822579,0.6374430558104027,32,210,0.2043709463993011,0.0761904761904762,1.5281767845153809,True,2,0.753809470212618,0.1523809523809524,0.4146924603174603,0.3741913300535945,0.9075396825396824,0.7865073135481297,32,210,0.753809470212618,0.0761904761904762,0.9649242758750916,True,2
4o4h__1__1.B__1.L,c534,0.1890380407339334,0.0960960960960961,0.1722156058093558,0.1592665924259133,0.372252340571306,0.2009535954032354,64,666,0.1069149405028778,0.0576576576576576,2.6020185947418213,True,2,0.2207493333830578,0.0960960960960961,0.1985769099050349,0.1587220363732425,0.4942150043443145,0.225506102263093,64,666,0.2207493333830578,0.0576576576576576,2.358528614044189,True,2
6llf__1__1.C__1.CA_1.DA,c164,0.1694136425753526,0.1594202898550724,0.1590610364294575,0.1556689639671503,0.2697699403375358,0.5068252370792053,55,345,0.0884272433437593,0.089430894308943,1.6846977472305298,True,2,0.3420471052585629,0.1594202898550724,0.225389151153857,0.2120983798231937,0.454800507045605,0.6758967657856547,55,345,0.3420095463135832,0.089430894308943,1.0233491659164429,True,2
5lrf__1__1.A__1.B,c33,0.3219421045930359,0.119106699751861,0.2335370312796049,0.2073210397481377,0.41613056084716,0.4735948976201564,96,806,0.2677559499270238,0.0785597381342062,2.833308219909668,True,2,0.5762750410360644,0.119106699751861,0.303084356774314,0.2231684934491077,0.7258681009161777,0.7203340346522165,96,806,0.5762750410360644,0.0785597381342062,0.785065233707428,True,2
5m0i__1__1.C__1.G,c4053,0.0808102422815639,0.0702380952380952,0.0892008146548098,0.0867925478319923,0.2976114163614163,0.155201538510149,59,840,0.0478877746166043,0.040521978021978,4.068421363830566,True,2,0.0714471982577781,0.0702380952380952,0.0799018626651798,0.1004658711712652,0.2111159186817081,0.2094360665470628,59,840,0.0690044886457419,0.040521978021978,4.151810646057129,True,2
4nwi__2__1.B__1.G,c2123,0.3906333664549242,0.1624649859943977,0.5060936970829883,0.4708745223652597,0.5808990986080769,0.3518295062780356,58,357,0.2118143172856257,0.0874811463046757,1.7139711380004885,True,2,0.6064556799817862,0.1624649859943977,0.5287110573620161,0.4123686523771853,0.6545269926152278,0.5499440153165643,58,357,0.6064556799817862,0.0874811463046757,1.0403159856796265,True,2
4nf6__1__1.B__1.D,c7,0.3691867006808749,0.1152597402597402,0.2455460801478081,0.2191012653763345,0.4925387871839939,0.4761360410112532,71,616,0.3644559353756803,0.0845238095238095,2.7657411098480225,True,2,0.4704216581762582,0.1152597402597402,0.2443995076854734,0.2365985369541159,0.649783163265306,0.5450924040101714,71,616,0.4703965258124757,0.0845238095238095,0.9900481104850768,True,2
2olc__1__1.A__1.F,c1052,0.3617384619681619,0.1179698216735253,0.2389473323073106,0.1418122079893374,0.5008834443118068,0.5760069860689765,86,729,0.3067022076446775,0.088477366255144,2.5069360733032227,True,2,0.7251908586251274,0.1179698216735253,0.2534489445252159,0.160438845973064,0.8000881834215167,0.7258481124683316,86,729,0.7251908586251276,0.088477366255144,0.7719036936759949,True,2
1os0__1__1.A__1.B_1.G,c218,0.3003491288175602,0.1164835164835164,0.2541747029638261,0.2325245301005958,0.4715146587990173,0.2956488067421092,106,910,0.1862668780530804,0.0605714285714285,2.723674774169922,True,2,0.4588097768297195,0.1164835164835164,0.258850935577505,0.2258609680435058,0.5590067543414616,0.5196952829787572,106,910,0.4588097768297196,0.0605714285714285,1.708569884300232,True,2
4lom__1__15.A_2.A_21.A__15.B_15.D_2.C,c89,0.3961392868974465,0.1777777777777777,0.3241744432815862,0.2657325861958381,0.506895150601033,0.4784862298510258,56,315,0.3349476335264567,0.1382716049382716,1.9730786085128784,True,2,0.5987934920985531,0.1777777777777777,0.3071081935105044,0.2943260844438841,0.6617159692159692,0.7862250438525947,56,315,0.5987934920985531,0.1382716049382716,0.9974985122680664,True,2
3m5d__1__1.A_2.A__1.B,c103,0.4011942630824394,0.1578947368421052,0.2858519636933216,0.2454296650991481,0.5224018448012255,0.553958637538359,87,551,0.3032813927834712,0.104066985645933,2.2875795364379883,True,2,0.5440176581914256,0.1578947368421052,0.2970816913788601,0.2350878387108725,0.6255331387602855,0.6940079558241322,87,551,0.5436506929309999,0.104066985645933,1.2019917964935305,True,2
6nka__1__1.A__1.E_1.F,c299,0.2439917945481211,0.150735294117647,0.2518735372012811,0.2459059582229555,0.4642518669602002,0.498662727364026,41,272,0.1417163576599021,0.0692567567567567,1.7397243976593018,True,2,0.595612582924896,0.150735294117647,0.2716938887670595,0.2305295289178071,0.6553826530612245,0.7905895691609978,41,272,0.5956125829248959,0.0692567567567567,0.7762975692749023,True,2
6llk__1__1.A__1.C_1.D,c164,0.311823981592457,0.1652173913043478,0.2248128367065415,0.2219624329543818,0.3733446085504909,0.5815254930254931,57,345,0.1545316036430799,0.0904761904761904,1.6433393955230713,True,2,0.4580884659755144,0.1652173913043478,0.2830093781538569,0.2767670632256163,0.5286806341806342,0.6166930384430385,57,345,0.4580884659755144,0.0904761904761904,0.888800859451294,True,2
1os0__2__1.A__1.B_1.G,c218,0.3360336957383302,0.1164835164835164,0.2531607522456579,0.230419147403874,0.4711406162354909,0.3271283276417477,106,910,0.1988401998951993,0.0658385093167701,2.720778226852417,True,2,0.42990360905703,0.1164835164835164,0.260787499736031,0.2239332195889685,0.5412217204772352,0.4715658214514545,106,910,0.4299036090570299,0.0658385093167701,1.9002087116241453,True,2
3orh__1__1.A__1.E,c2063,0.4417720509079552,0.1329670329670329,0.2870723216200638,0.2463191001745352,0.5650487491486771,0.5025243716120983,121,910,0.4224055275561158,0.0990180032733224,2.8288400173187256,True,2,0.8411291698381401,0.1329670329670329,0.3051945849863585,0.2166905090611334,0.837396122623955,0.8810639221639216,121,910,0.8411271261021906,0.0990180032733224,0.5817430019378662,True,2
4lom__1__17.A_23.A_7.A__23.B_23.D_7.C,c89,0.3980797415033851,0.1777777777777777,0.3171770887842317,0.2650685244056467,0.5249250009250009,0.4820806522464686,56,315,0.2417156581279027,0.0982456140350877,1.975719094276428,True,2,0.6074779357193454,0.1777777777777777,0.3094891458914567,0.3073116781385251,0.6751996151996152,0.7212632463907973,56,315,0.6074779357193453,0.0982456140350877,0.9799423813819884,True,2
3m5d__1__1.A_3.A__3.B,c103,0.3951440155802211,0.1578947368421052,0.2884326881944327,0.2592693632564584,0.5024788973914666,0.4557564939575388,87,551,0.254855171285808,0.0995423340961098,2.292264223098755,True,2,0.5138488324962959,0.1578947368421052,0.2905052646799289,0.2420659156486221,0.5937052961594167,0.623964483841322,87,551,0.5138488324962959,0.0995423340961098,1.3152990341186523,True,2
5lrf__1__2.A__2.B,c33,0.3214978635071683,0.119106699751861,0.2332465298472765,0.2034129708890629,0.4209086104965947,0.4726617218741479,96,806,0.2951463042784917,0.0738461538461538,2.833261728286743,True,2,0.6602059106891185,0.119106699751861,0.3080153909173047,0.2119005359728276,0.7337309752213599,0.7871497375173846,96,806,0.6602059106891186,0.0738461538461538,0.7689447999000549,True,2
3orh__2__1.B__1.F,c2063,0.4311639652429135,0.1414027149321267,0.2696318310159217,0.2310776114272369,0.5605094599946701,0.4986681892917173,125,884,0.368491671280143,0.0924556213017751,2.74332857131958,True,2,0.8724514560820902,0.1414027149321267,0.3122955649562189,0.1807630867881048,0.8778889959247103,0.8879554267267045,125,884,0.8724514560820902,0.0924556213017751,0.5341522693634033,True,2
3orh__3__1.C__1.G,c2063,0.4311184784252552,0.1414027149321267,0.259877669502554,0.2644888134059507,0.5474746792878321,0.5067667689708751,125,884,0.3875012508522903,0.0981161695447409,2.7554385662078857,True,2,0.8501693400385587,0.1414027149321267,0.2878274497683888,0.235003283711573,0.8549831517688661,0.88138004748649,125,884,0.8501693400385588,0.0981161695447409,0.5697279572486877,True,2
1os0__2__2.A__2.B_2.G,c218,0.3556109046450396,0.1164835164835164,0.2532074728206803,0.2235520317986781,0.4927019862020261,0.4374278390868015,106,910,0.1940246743707326,0.0704318936877076,2.721324920654297,True,2,0.4441353977281204,0.1164835164835164,0.2605245988414648,0.2148418707783154,0.5545457297316956,0.4777312469816931,106,910,0.4441353977281204,0.0704318936877076,1.858293056488037,True,2
6nka__1__1.B__1.G_1.H,c299,0.2935954239801127,0.1527777777777778,0.2318816718319559,0.2007163727350663,0.5168325364009888,0.5677114383932567,44,288,0.2249105996088843,0.0916666666666666,1.9022448062896729,True,2,0.6341362977690503,0.1527777777777778,0.2927739755509641,0.2495263807611896,0.7020833333333333,0.8302837174049297,44,288,0.6341362977690502,0.0916666666666666,0.7354474663734436,True,2
3ois__4__1.D__1.H,c3024,0.2897023834558726,0.1828571428571428,0.3476211462148962,0.3172325906296397,0.5223488769684421,0.4242726166633802,64,350,0.1531246551413779,0.08,2.214937686920166,True,2,0.7140151499786445,0.1828571428571428,0.3839724025974026,0.3707411052736838,0.8051708074534163,0.7917888847840664,64,350,0.7140151499786445,0.08,1.0661025047302246,True,2
3m5d__1__2.A_3.A__2.B,c103,0.4151755139525831,0.1578947368421052,0.2862485659626176,0.2572798221225721,0.5288345381183512,0.5632548043345257,87,551,0.3703099856906868,0.1064871481028151,2.2905852794647217,True,2,0.5078749145580536,0.1578947368421052,0.2961542504093902,0.2323931823862096,0.5887866022937617,0.6191933933441286,87,551,0.5067086656869212,0.1064871481028151,1.3523645401000977,True,2
4lom__1__18.A_21.A_6.A__21.B_21.D_6.C,c89,0.3845019677084277,0.1777777777777777,0.3171770887842317,0.2778986625204711,0.5161737920948447,0.4796165578563537,56,315,0.182832010483733,0.0933333333333333,1.9738686084747317,True,2,0.6203264215717634,0.1777777777777777,0.3071081935105044,0.2867279084993632,0.6763561808561808,0.7528582783429723,56,315,0.6203264215717631,0.0933333333333333,0.9819743037223816,True,2
5mlz__1__1.A__1.B_1.C,c186,0.2816793448383461,0.1186224489795918,0.2255414178842293,0.1795743785837089,0.5640765929628712,0.3982255327753724,93,784,0.221325890045583,0.0664285714285714,2.6806728839874268,True,2,0.7459523100538941,0.1186224489795918,0.2768354349534025,0.2355466016917728,0.733895384542706,0.7816546624768789,93,784,0.745952310053894,0.0664285714285714,0.9199982285499572,True,2
6nka__2__1.C__1.I_1.J,c299,0.2204013046657405,0.1617647058823529,0.2898546135051817,0.2565822691575771,0.4458338247400746,0.4055593312411494,44,272,0.1151577473327722,0.0785714285714285,1.7740567922592163,True,2,0.6095800016709387,0.1617647058823529,0.2831140411040979,0.3127038613412549,0.5990109427609427,0.8177095883914064,44,272,0.6095800016709387,0.0785714285714285,0.8744752407073975,True,2
5od2__1__1.A__1.E,c1264,0.2467639173496739,0.123076923076923,0.2315206072710184,0.2205025266040589,0.345573893290805,0.3675038671319328,64,520,0.1590895955772923,0.0711111111111111,1.9273391962051392,True,2,0.5447990162762338,0.123076923076923,0.2706735575279983,0.206680359217237,0.60353851010101,0.6503110473778007,64,520,0.5447990162762338,0.0711111111111111,0.9429172277450562,True,2
6nka__2__1.D__1.K_1.L,c299,0.2170462027584695,0.1458333333333333,0.2545746044629973,0.2254443292056043,0.443382659007659,0.4437655323071989,42,288,0.1286726609988218,0.0772058823529411,1.763422608375549,True,2,0.5572907530898377,0.1458333333333333,0.2697473244348244,0.2694576267396048,0.5868357254517967,0.7003419844044845,42,288,0.5572907530898377,0.0772058823529411,0.9305990934371948,True,2
5org__1__1.B__1.MA,c7,0.5242422004076711,0.1580882352941176,0.4807834472324005,0.3852202594696279,0.6570455404921053,0.4611388683864273,86,544,0.3888627459894113,0.1099744245524296,2.223675489425659,True,2,0.7597623268595751,0.1580882352941176,0.4674555845629828,0.3421167398087889,0.8053868430685039,0.7492822598015799,86,544,0.7596254905158425,0.1099744245524296,0.9920217990875244,True,2
5org__1__1.A__1.E_1.G_1.W,c7,0.4992894717990574,0.1580882352941176,0.444853446991822,0.4155557306548385,0.6341229618982345,0.3834724095776827,86,544,0.3684784568704788,0.1204481792717086,2.270370960235596,True,2,0.7177671009019384,0.1580882352941176,0.4464221695947147,0.3886922538093053,0.7688825390295978,0.7231980382239372,86,544,0.7175189403324271,0.1204481792717086,0.9600762724876404,True,2
5od2__2__1.B__1.I,c1264,0.2685651141262893,0.136,0.2405942404795926,0.2448513512925904,0.3604712405649905,0.3907954201780896,68,500,0.1836244609961893,0.0829268292682926,1.9126489162445068,True,2,0.6893938295698387,0.136,0.3221825994176204,0.2758607840626338,0.701770652958153,0.6736737554384613,68,500,0.6893938295698389,0.0829268292682926,0.8383887410163879,True,2
5o50__1__1.A__1.C,c33,0.3030296729551504,0.1363636363636363,0.2594780125668722,0.18086967211367,0.4478805842023086,0.4592895573147673,81,594,0.2824061348937761,0.08980044345898,2.288804054260254,True,2,0.6405762370499466,0.1363636363636363,0.3162849199198241,0.2215590409026321,0.7610880996108268,0.7719198059954363,81,594,0.6405762370499466,0.08980044345898,0.8217899799346924,True,2
2p69__1__1.A__1.B_1.C,c2940,0.451604285990429,0.1458333333333333,0.477601563145501,0.2688880651847397,0.6900624484627,0.5928557747613692,56,384,0.3184744454013867,0.0972222222222222,2.121314764022827,True,2,0.7166463214154067,0.1458333333333333,0.5720150695039088,0.4070547657685085,0.8019927121489621,0.6690425315425315,56,384,0.7147374013801335,0.0972222222222222,0.9621195793151855,True,2
5o50__1__2.A__2.C,c33,0.2989205959425353,0.1363636363636363,0.2592986495928964,0.2081578132514096,0.4353138912507603,0.4691537877436446,81,594,0.2661223658305899,0.0995085995085995,2.293156623840332,True,2,0.6459461083226616,0.1363636363636363,0.316308351902555,0.2715849600602188,0.7807256401006399,0.7654227122084265,81,594,0.6459461083226616,0.0995085995085995,0.7926466464996338,True,2
2p69__1__2.A__2.B_2.C,c2940,0.4260428452339401,0.1458333333333333,0.4780680381126809,0.3176296052261725,0.7028112713310082,0.4860039604270373,56,384,0.3403133357723596,0.0921052631578947,2.121105194091797,True,2,0.7334031504387094,0.1458333333333333,0.5746378373610517,0.4003033382245616,0.8120348748473748,0.7297591297591298,56,384,0.728762595705802,0.0921052631578947,1.0037094354629517,True,2
2owz__1__1.A_2.A__1.B,c141,0.3657790018828374,0.1666666666666666,0.2380850620223322,0.206641531093248,0.4830626059849163,0.5755769551687918,64,384,0.3096256706031278,0.0975609756097561,1.9518795013427732,True,2,0.7503652741115252,0.1666666666666666,0.4332917624909812,0.2821381142744464,0.7980393391330891,0.7167533260390402,64,384,0.7503652741115252,0.0975609756097561,0.7993378639221191,True,2
4lom__1__18.A_6.A_9.A__18.C_9.B_9.D,c89,0.3811430822269557,0.1777777777777777,0.3229272777487063,0.2710124810109263,0.4781770785496275,0.5133448094800136,56,315,0.1965462407619601,0.0777777777777777,1.9735692739486692,True,2,0.6055737817220552,0.1777777777777777,0.3097229894288717,0.316399738785876,0.6750493025493026,0.6859421493094962,56,315,0.6055489061001644,0.0777777777777777,1.0061280727386477,True,2
6mt7__1__1.A__1.C,c2129,0.262489563255513,0.1290909090909091,0.1681438762645321,0.141773626763931,0.3845958148132062,0.5515056397359582,71,550,0.161912136453995,0.0692682926829268,2.80964732170105,True,2,0.4303750218260458,0.1290909090909091,0.2946653534259168,0.1927264970983217,0.5761300897170463,0.5647501460636281,71,550,0.4303750218260458,0.0692682926829268,1.2784688472747805,True,2
5o52__1__2.A__2.C,c33,0.291312429097438,0.1153846153846153,0.2158390117082179,0.1740865962755864,0.4183819098033145,0.426841188740837,93,806,0.2785196077655371,0.0794871794871794,2.8280487060546875,True,2,0.5752930588553731,0.1153846153846153,0.275718439018111,0.1972741950827991,0.7210790274958826,0.6985652007193509,93,806,0.5752930588553731,0.0794871794871794,0.7647237777709961,True,2
5o52__1__1.A__1.C,c33,0.2824140624425788,0.1153846153846153,0.2157365041615416,0.1834174604893064,0.4073010728627878,0.4413298871094931,93,806,0.2073433413204589,0.0794871794871794,2.8303017616271973,True,2,0.5952246918082915,0.1153846153846153,0.2760748447210227,0.1923004993165552,0.7325133040036887,0.7316491549386286,93,806,0.5952246918082915,0.0794871794871794,0.7434360980987549,True,2
2owz__1__1.A_2.A__2.B,c141,0.358664427036963,0.1666666666666666,0.2383973136780754,0.2065006069558489,0.4842326532579047,0.5503739703229499,64,384,0.2995221408979052,0.0975609756097561,1.948929786682129,True,2,0.7497001102137459,0.1666666666666666,0.4379653115981241,0.3317821897013283,0.7495084684514832,0.7259217369931656,64,384,0.7492014937045882,0.0975609756097561,0.8041459918022156,True,2
2owz__1__3.A_4.A__3.B,c141,0.3444273510100307,0.1666666666666666,0.2355494386256105,0.2069269510682768,0.4727243151048298,0.514248757667125,64,384,0.2380319538439937,0.0833333333333333,1.9530563354492188,True,2,0.7550148818313487,0.1666666666666666,0.4385403984036796,0.3009471644666188,0.758481952075702,0.744184667373443,64,384,0.7550148818313487,0.0833333333333333,0.8411963582038879,True,2
2oys__1__1.A_1.B__1.C,c5781,0.5443635423922188,0.1085043988269794,0.2834963490885792,0.1553024142609802,0.6383694978856268,0.7519844762939666,111,1023,0.5062705297780046,0.0688585607940446,2.7594916820526123,True,2,0.8449225404670166,0.1085043988269794,0.3296168409546018,0.2241204382302844,0.847716333845366,0.8514562962145914,111,1023,0.8449225404670165,0.0688585607940446,0.6499064564704895,True,2
4lom__1__19.A_22.A_5.A__22.B_22.D_5.C,c89,0.3924908734574524,0.1777777777777777,0.3171770887842317,0.2982162635858877,0.4749560069560069,0.5073776794822713,56,315,0.2832867474076396,0.0848484848484848,1.974992275238037,True,2,0.5774365205626951,0.1777777777777777,0.3060523545082368,0.3010578925688679,0.6421022126022127,0.705173947367825,56,315,0.577436520562695,0.0848484848484848,0.984680473804474,True,2
4nca__2__1.B__1.K,c2247,0.5571759376455698,0.1764705882352941,0.2682481193535614,0.2414043953709646,0.5759018556917715,0.6038466031614098,63,357,0.358124744412065,0.075,2.121931552886963,True,2,0.5203432142693983,0.1764705882352941,0.2936388661728797,0.2602340688346728,0.6101077097505668,0.6530482890376896,63,357,0.5203432142693983,0.075,1.0403486490249634,True,2
6mt7__2__1.B__1.D,c2129,0.2975741693759076,0.1181818181818181,0.1555728307891203,0.1252801241446675,0.4263384763384762,0.5739719194524959,65,550,0.2206425911071374,0.0866666666666666,2.848367691040039,True,2,0.3105572900556864,0.1181818181818181,0.212149856779721,0.1429354451311845,0.5357472110157532,0.4745718409161351,65,550,0.3092154501854174,0.0866666666666666,1.440490484237671,True,2
5ox1__1__1.A__1.B,c33,0.3016589400321989,0.132183908045977,0.2358720951872835,0.1990539017620159,0.4074761816274736,0.4332708809735136,92,696,0.2200879288530922,0.0798611111111111,2.631742000579834,True,2,0.656056845317795,0.132183908045977,0.3089092555033786,0.223592878227113,0.7896238425925927,0.8182440323024739,92,696,0.6560568453177951,0.0798611111111111,0.6920394897460938,True,2
4lom__1__2.A_21.A_5.A__21.C_5.B_5.D,c89,0.374127487790532,0.1777777777777777,0.3158675649747078,0.2606383025228831,0.4764207969123936,0.4578620387548958,56,315,0.2184568431613317,0.0888888888888888,1.9738482236862185,True,2,0.5792095018080665,0.1777777777777777,0.3094891458914567,0.2918280422479277,0.6433775853775854,0.6855557169587781,56,315,0.5791843761799258,0.0888888888888888,1.0132107734680176,True,2
6mtf__1__1.A__1.C,c2129,0.2461680516956347,0.1254545454545454,0.1595446544302379,0.1326693756800578,0.3762394666998248,0.5507407561574229,69,550,0.1379518268002492,0.0641860465116279,2.9862446784973145,True,2,0.3292589409795317,0.1254545454545454,0.2742577551273203,0.1754350267200192,0.5237845186214751,0.4634769754033371,69,550,0.3271777832993147,0.0641860465116279,1.4768978357315063,True,2
5ox3__1__1.A__1.B,c33,0.3223766987714955,0.1288819875776397,0.2467669708271794,0.1935567401936644,0.4351398905652213,0.4510541573466549,83,644,0.2024161631749719,0.0801932367149758,2.468472480773926,True,2,0.6754010304454231,0.1288819875776397,0.3276058101636569,0.2208850041888123,0.7772994819190471,0.790032596371882,83,644,0.6754010304454231,0.0801932367149758,0.726181149482727,True,2
5ox1__1__2.A__2.B,c33,0.2726727747442732,0.132183908045977,0.2344060225994009,0.2027179373751529,0.3798495355794664,0.3614848229930914,92,696,0.2291221096528762,0.0851851851851851,2.635703086853028,True,2,0.6934865841575198,0.132183908045977,0.3079101671902171,0.2418683652389093,0.7734299092111593,0.804054885039415,92,696,0.6934865841575198,0.0851851851851851,0.7698227167129517,True,2
4o4j__1__1.B__1.M,c534,0.2081556384533059,0.088235294117647,0.1392404763595899,0.1390600857418669,0.3708687679841526,0.3107967941006122,57,646,0.069146929472716,0.0394736842105263,2.6059584617614746,True,2,0.4009412896138777,0.088235294117647,0.188469179327905,0.1713494166482687,0.5210161099584177,0.4950964029495555,57,646,0.4009412896138777,0.0394736842105263,1.9373321533203125,True,2
